s,m/s,,s
Time,error,iter,cputime
 3.480E+00, 1.819E-15, 1.000E+00, 5.569E+03
 3.501E+00, 1.857E-15, 1.000E+00, 5.624E+03
 3.521E+00, 1.736E-15, 1.000E+00, 5.679E+03
 3.540E+00, 1.692E-15, 1.000E+00, 5.734E+03
 3.561E+00, 1.574E-15, 1.000E+00, 5.789E+03
 3.580E+00, 1.523E-15, 1.000E+00, 5.843E+03
 3.601E+00, 1.619E-15, 1.000E+00, 5.899E+03
 3.620E+00, 1.724E-15, 1.000E+00, 5.947E+03
 3.640E+00, 1.678E-15, 1.000E+00, 5.992E+03
 3.660E+00, 1.776E-15, 1.000E+00, 6.038E+03
 3.680E+00, 1.776E-15, 1.000E+00, 6.083E+03
 3.701E+00, 1.727E-15, 1.000E+00, 6.129E+03
 3.721E+00, 1.776E-15, 1.000E+00, 6.175E+03
 3.741E+00, 1.776E-15, 1.000E+00, 6.220E+03
 3.761E+00, 1.733E-15, 1.000E+00, 6.269E+03
 3.781E+00, 1.776E-15, 1.000E+00, 6.321E+03
 3.801E+00, 1.776E-15, 1.000E+00, 6.371E+03
 3.820E+00, 1.686E-15, 1.000E+00, 6.422E+03
 3.840E+00, 1.533E-15, 1.000E+00, 6.477E+03
 3.861E+00, 1.734E-15, 1.000E+00, 6.531E+03
 3.880E+00, 1.776E-15, 1.000E+00, 6.583E+03
 3.901E+00, 1.776E-15, 1.000E+00, 6.635E+03
 3.920E+00, 1.733E-15, 1.000E+00, 6.686E+03
 3.940E+00, 1.733E-15, 1.000E+00, 6.739E+03
 3.960E+00, 1.857E-15, 1.000E+00, 6.796E+03
 3.981E+00, 1.857E-15, 1.000E+00, 6.852E+03
 4.000E+00, 1.776E-15, 1.000E+00, 6.907E+03
 4.020E+00, 1.696E-15, 1.000E+00, 6.962E+03
 4.041E+00, 1.696E-15, 1.000E+00, 7.018E+03
 4.060E+00, 1.649E-15, 1.000E+00, 7.073E+03
 4.080E+00, 1.615E-15, 1.000E+00, 7.128E+03
 4.100E+00, 1.776E-15, 1.000E+00, 7.181E+03
 4.121E+00, 1.732E-15, 1.000E+00, 7.232E+03
 4.141E+00, 1.821E-15, 1.000E+00, 7.283E+03
 4.160E+00, 1.730E-15, 1.000E+00, 7.332E+03
 4.181E+00, 1.776E-15, 1.000E+00, 7.382E+03
 4.201E+00, 1.776E-15, 1.000E+00, 7.433E+03
 4.220E+00, 1.636E-15, 1.000E+00, 7.482E+03
 4.241E+00, 1.732E-15, 1.000E+00, 7.532E+03
 4.261E+00, 1.732E-15, 1.000E+00, 7.583E+03
 4.280E+00, 1.589E-15, 1.000E+00, 7.632E+03
 4.301E+00, 1.688E-15, 1.000E+00, 7.682E+03
 4.321E+00, 1.776E-15, 1.000E+00, 7.732E+03
 4.340E+00, 1.776E-15, 1.000E+00, 7.782E+03
 4.361E+00, 1.732E-15, 1.000E+00, 7.831E+03
 4.381E+00, 1.776E-15, 1.000E+00, 7.882E+03
 4.400E+00, 1.776E-15, 1.000E+00, 7.932E+03
 4.420E+00, 1.854E-15, 1.000E+00, 7.986E+03
 4.441E+00, 1.776E-15, 1.000E+00, 8.048E+03
 4.460E+00, 1.776E-15, 1.000E+00, 8.107E+03
 4.480E+00, 1.735E-15, 1.000E+00, 8.165E+03
 4.501E+00, 1.736E-15, 1.000E+00, 8.220E+03
 4.520E+00, 1.729E-15, 1.000E+00, 8.272E+03
 4.540E+00, 1.730E-15, 1.000E+00, 8.321E+03
 4.561E+00, 1.821E-15, 1.000E+00, 8.371E+03
 4.580E+00, 1.730E-15, 1.000E+00, 8.421E+03
 4.600E+00, 1.674E-15, 1.000E+00, 8.468E+03
 4.621E+00, 1.727E-15, 1.000E+00, 8.513E+03
 4.641E+00, 1.628E-15, 1.000E+00, 8.559E+03
 4.660E+00, 1.463E-15, 1.000E+00, 8.603E+03
 4.681E+00, 1.530E-15, 1.000E+00, 8.648E+03
 4.700E+00, 1.515E-15, 1.000E+00, 8.692E+03
 4.721E+00, 1.560E-15, 1.000E+00, 8.739E+03
 4.740E+00, 1.683E-15, 1.000E+00, 8.790E+03
 4.761E+00, 1.643E-15, 1.000E+00, 8.840E+03
 4.780E+00, 1.636E-15, 1.000E+00, 8.889E+03
 4.801E+00, 1.465E-15, 1.000E+00, 8.939E+03
 4.821E+00, 1.554E-15, 1.000E+00, 8.989E+03
 4.840E+00, 1.496E-15, 1.000E+00, 9.039E+03
 4.861E+00, 1.377E-15, 1.000E+00, 9.089E+03
 4.880E+00, 1.589E-15, 1.000E+00, 9.138E+03
 4.901E+00, 1.733E-15, 1.000E+00, 9.187E+03
 4.921E+00, 1.822E-15, 1.000E+00, 9.233E+03
 4.940E+00, 1.721E-15, 1.000E+00, 9.274E+03
 4.961E+00, 1.728E-15, 1.000E+00, 9.318E+03
 4.981E+00, 1.820E-15, 1.000E+00, 9.365E+03
 5.000E+00, 1.954E-15, 1.000E+00, 9.416E+03
 5.021E+00, 2.030E-15, 1.000E+00, 9.468E+03
 5.040E+00, 1.776E-15, 1.000E+00, 9.521E+03
 5.061E+00, 1.861E-15, 1.000E+00, 9.573E+03
 5.080E+00, 1.998E-15, 1.000E+00, 9.625E+03
 5.101E+00, 1.734E-15, 1.000E+00, 9.677E+03
 5.120E+00, 1.732E-15, 1.000E+00, 9.729E+03
 5.141E+00, 1.734E-15, 1.000E+00, 9.782E+03
 5.160E+00, 1.910E-15, 1.000E+00, 9.835E+03
 5.181E+00, 1.776E-15, 1.000E+00, 9.886E+03
 5.200E+00, 1.776E-15, 1.000E+00, 9.934E+03
 5.221E+00, 1.636E-15, 1.000E+00, 9.981E+03
 5.240E+00, 1.570E-15, 1.000E+00, 1.003E+04
 5.260E+00, 1.567E-15, 1.000E+00, 1.007E+04
 5.280E+00, 1.724E-15, 1.000E+00, 1.011E+04
 5.301E+00, 1.776E-15, 1.000E+00, 1.016E+04
 5.321E+00, 1.620E-15, 1.000E+00, 1.020E+04
 5.341E+00, 1.567E-15, 1.000E+00, 1.024E+04
 5.361E+00, 1.620E-15, 1.000E+00, 1.029E+04
 5.381E+00, 1.672E-15, 1.000E+00, 1.033E+04
 5.401E+00, 1.620E-15, 1.000E+00, 1.037E+04
 5.420E+00, 1.667E-15, 1.000E+00, 1.041E+04
 5.441E+00, 1.721E-15, 1.000E+00, 1.046E+04
 5.460E+00, 1.717E-15, 1.000E+00, 1.049E+04
 5.481E+00, 1.776E-15, 1.000E+00, 1.053E+04
 5.500E+00, 1.776E-15, 1.000E+00, 1.058E+04
 5.521E+00, 1.530E-15, 1.000E+00, 1.062E+04
 5.540E+00, 1.672E-15, 1.000E+00, 1.066E+04
 5.561E+00, 1.592E-15, 1.000E+00, 1.071E+04
 5.581E+00, 1.776E-15, 1.000E+00, 1.076E+04
 5.601E+00, 1.732E-15, 1.000E+00, 1.081E+04
 5.620E+00, 1.870E-15, 1.000E+00, 1.086E+04
 5.640E+00, 1.776E-15, 1.000E+00, 1.091E+04
 5.660E+00, 1.776E-15, 1.000E+00, 1.096E+04
 5.681E+00, 1.776E-15, 1.000E+00, 1.101E+04
 5.701E+00, 1.732E-15, 1.000E+00, 1.106E+04
 5.721E+00, 1.821E-15, 1.000E+00, 1.111E+04
 5.740E+00, 1.870E-15, 1.000E+00, 1.116E+04
 5.760E+00, 1.776E-15, 1.000E+00, 1.121E+04
 5.781E+00, 1.776E-15, 1.000E+00, 1.126E+04
 5.801E+00, 1.875E-15, 1.000E+00, 1.131E+04
 5.821E+00, 1.776E-15, 1.000E+00, 1.136E+04
 5.841E+00, 1.776E-15, 1.000E+00, 1.140E+04
 5.861E+00, 1.776E-15, 1.000E+00, 1.145E+04
 5.880E+00, 1.864E-15, 1.000E+00, 1.150E+04
 5.901E+00, 1.988E-15, 1.000E+00, 1.155E+04
 5.920E+00, 2.132E-15, 1.000E+00, 1.160E+04
 5.940E+00, 1.785E-15, 1.000E+00, 1.165E+04
 5.961E+00, 1.418E-15, 1.000E+00, 1.171E+04
 5.981E+00, 1.396E-15, 1.000E+00, 1.176E+04
 6.001E+00, 1.373E-15, 1.000E+00, 1.182E+04
 6.021E+00, 1.436E-15, 1.000E+00, 1.186E+04
 6.040E+00, 1.669E-15, 1.000E+00, 1.191E+04
 6.061E+00, 1.776E-15, 1.000E+00, 1.195E+04
 6.080E+00, 1.776E-15, 1.000E+00, 1.199E+04
 6.101E+00, 1.665E-15, 1.000E+00, 1.203E+04
 6.121E+00, 1.499E-15, 1.000E+00, 1.207E+04
 6.140E+00, 1.421E-15, 1.000E+00, 1.211E+04
 6.161E+00, 1.665E-15, 1.000E+00, 1.215E+04
 6.180E+00, 1.480E-15, 1.000E+00, 1.218E+04
 6.201E+00, 1.610E-15, 1.000E+00, 1.222E+04
 6.221E+00, 1.721E-15, 1.000E+00, 1.226E+04
 6.240E+00, 1.776E-15, 1.000E+00, 1.231E+04
 6.261E+00, 1.628E-15, 1.000E+00, 1.235E+04
 6.280E+00, 1.672E-15, 1.000E+00, 1.239E+04
 6.301E+00, 1.727E-15, 1.000E+00, 1.244E+04
 6.321E+00, 1.724E-15, 1.000E+00, 1.248E+04
 6.341E+00, 1.735E-15, 1.000E+00, 1.253E+04
 6.361E+00, 1.683E-15, 1.000E+00, 1.258E+04
 6.380E+00, 1.776E-15, 1.000E+00, 1.263E+04
 6.401E+00, 1.776E-15, 1.000E+00, 1.267E+04
 6.421E+00, 1.823E-15, 1.000E+00, 1.272E+04
 6.440E+00, 1.776E-15, 1.000E+00, 1.277E+04
 6.460E+00, 1.861E-15, 1.000E+00, 1.282E+04
 6.480E+00, 2.115E-15, 1.000E+00, 1.287E+04
 6.500E+00, 2.199E-15, 1.000E+00, 1.292E+04
 6.520E+00, 2.004E-15, 1.000E+00, 1.298E+04
 6.541E+00, 2.146E-15, 1.000E+00, 1.304E+04
 6.560E+00, 2.240E-15, 1.000E+00, 1.310E+04
 6.581E+00, 1.591E-15, 1.000E+00, 1.316E+04
 6.601E+00, 1.776E-15, 1.000E+00, 1.322E+04
 6.620E+00, 1.815E-15, 1.000E+00, 1.328E+04
 6.641E+00, 1.517E-15, 1.000E+00, 1.334E+04
 6.660E+00, 1.506E-15, 1.000E+00, 1.340E+04
 6.681E+00, 1.290E-15, 1.000E+00, 1.345E+04
 6.700E+00, 1.516E-15, 1.000E+00, 1.351E+04
 6.720E+00, 1.215E-15, 1.000E+00, 1.356E+04
 6.741E+00, 1.425E-15, 1.000E+00, 1.361E+04
 6.760E+00, 1.724E-15, 1.000E+00, 1.365E+04
 6.781E+00, 1.776E-15, 1.000E+00, 1.370E+04
 6.801E+00, 1.610E-15, 1.000E+00, 1.374E+04
 6.820E+00, 1.621E-15, 1.000E+00, 1.378E+04
 6.841E+00, 1.728E-15, 1.000E+00, 1.383E+04
 6.861E+00, 1.721E-15, 1.000E+00, 1.387E+04
 6.881E+00, 1.721E-15, 1.000E+00, 1.391E+04
 6.901E+00, 1.728E-15, 1.000E+00, 1.395E+04
 6.920E+00, 1.678E-15, 1.000E+00, 1.400E+04
 6.941E+00, 1.683E-15, 1.000E+00, 1.405E+04
 6.960E+00, 1.776E-15, 1.000E+00, 1.410E+04
 6.981E+00, 1.729E-15, 1.000E+00, 1.414E+04
 7.000E+00, 1.732E-15, 1.000E+00, 1.419E+04
 7.021E+00, 1.688E-15, 1.000E+00, 1.425E+04
 7.041E+00, 1.963E-15, 1.000E+00, 1.429E+04
 7.061E+00, 1.735E-15, 1.000E+00, 1.434E+04
 7.081E+00, 1.776E-15, 1.000E+00, 1.440E+04
 7.100E+00, 1.649E-15, 1.000E+00, 1.445E+04
 7.120E+00, 1.734E-15, 1.000E+00, 1.450E+04
 7.140E+00, 1.776E-15, 1.000E+00, 1.456E+04
 7.161E+00, 1.688E-15, 1.000E+00, 1.461E+04
 7.181E+00, 1.730E-15, 1.000E+00, 1.466E+04
 7.200E+00, 1.776E-15, 1.000E+00, 1.471E+04
 7.220E+00, 1.776E-15, 1.000E+00, 1.477E+04
 7.241E+00, 2.342E-15, 1.000E+00, 1.482E+04
 7.260E+00, 1.861E-15, 1.000E+00, 1.488E+04
 7.281E+00, 1.857E-15, 1.000E+00, 1.493E+04
 7.301E+00, 1.735E-15, 1.000E+00, 1.499E+04
 7.320E+00, 1.730E-15, 1.000E+00, 1.504E+04
 7.341E+00, 1.776E-15, 1.000E+00, 1.509E+04
 7.361E+00, 1.776E-15, 1.000E+00, 1.514E+04
 7.381E+00, 1.776E-15, 1.000E+00, 1.519E+04
 7.400E+00, 1.696E-15, 1.000E+00, 1.525E+04
 7.421E+00, 1.776E-15, 1.000E+00, 1.530E+04
 7.441E+00, 1.776E-15, 1.000E+00, 1.535E+04
 7.461E+00, 1.776E-15, 1.000E+00, 1.540E+04
 7.481E+00, 1.776E-15, 1.000E+00, 1.545E+04
 7.500E+00, 1.727E-15, 1.000E+00, 1.550E+04
 7.520E+00, 1.653E-15, 1.000E+00, 1.555E+04
 7.540E+00, 1.730E-15, 1.000E+00, 1.560E+04
 7.561E+00, 1.776E-15, 1.000E+00, 1.565E+04
 7.580E+00, 1.730E-15, 1.000E+00, 1.570E+04
 7.601E+00, 1.727E-15, 1.000E+00, 1.575E+04
 7.620E+00, 1.567E-15, 1.000E+00, 1.579E+04
 7.640E+00, 1.579E-15, 1.000E+00, 1.584E+04
 7.661E+00, 1.776E-15, 1.000E+00, 1.588E+04
 7.680E+00, 1.724E-15, 1.000E+00, 1.593E+04
 7.700E+00, 1.530E-15, 1.000E+00, 1.597E+04
 7.720E+00, 1.383E-15, 1.000E+00, 1.602E+04
 7.740E+00, 1.332E-15, 1.000E+00, 1.606E+04
 7.761E+00, 1.279E-15, 1.000E+00, 1.610E+04
 7.781E+00, 1.424E-15, 1.000E+00, 1.614E+04
 7.801E+00, 1.332E-15, 1.000E+00, 1.618E+04
 7.820E+00, 1.332E-15, 1.000E+00, 1.622E+04
 7.840E+00, 1.443E-15, 1.000E+00, 1.626E+04
 7.860E+00, 1.573E-15, 1.000E+00, 1.630E+04
 7.880E+00, 1.729E-15, 1.000E+00, 1.635E+04
 7.901E+00, 1.672E-15, 1.000E+00, 1.639E+04
 7.920E+00, 1.428E-15, 1.000E+00, 1.644E+04
 7.940E+00, 1.672E-15, 1.000E+00, 1.648E+04
 7.961E+00, 1.678E-15, 1.000E+00, 1.653E+04
 7.981E+00, 1.829E-15, 1.000E+00, 1.657E+04
 8.000E+00, 1.566E-15, 1.000E+00, 1.661E+04
 8.021E+00, 1.821E-15, 1.000E+00, 1.666E+04
 8.040E+00, 1.730E-15, 1.000E+00, 1.671E+04
 8.061E+00, 1.954E-15, 1.000E+00, 1.676E+04
 8.080E+00, 1.870E-15, 1.000E+00, 1.681E+04
 8.101E+00, 1.643E-15, 1.000E+00, 1.686E+04
 8.121E+00, 1.690E-15, 1.000E+00, 1.691E+04
 8.140E+00, 1.639E-15, 1.000E+00, 1.696E+04
 8.160E+00, 1.821E-15, 1.000E+00, 1.701E+04
 8.180E+00, 1.677E-15, 1.000E+00, 1.706E+04
 8.200E+00, 1.628E-15, 1.000E+00, 1.711E+04
 8.220E+00, 1.628E-15, 1.000E+00, 1.715E+04
 8.240E+00, 1.728E-15, 1.000E+00, 1.720E+04
 8.261E+00, 1.620E-15, 1.000E+00, 1.724E+04
 8.281E+00, 1.499E-15, 1.000E+00, 1.728E+04
 8.300E+00, 1.499E-15, 1.000E+00, 1.732E+04
 8.321E+00, 1.712E-15, 1.000E+00, 1.737E+04
 8.340E+00, 1.727E-15, 1.000E+00, 1.741E+04
 8.360E+00, 1.579E-15, 1.000E+00, 1.746E+04
 8.381E+00, 1.730E-15, 1.000E+00, 1.751E+04
 8.401E+00, 1.727E-15, 1.000E+00, 1.755E+04
 8.420E+00, 1.776E-15, 1.000E+00, 1.760E+04
 8.440E+00, 1.530E-15, 1.000E+00, 1.764E+04
 8.461E+00, 1.870E-15, 1.000E+00, 1.769E+04
 8.481E+00, 1.591E-15, 1.000E+00, 1.774E+04
 8.501E+00, 1.734E-15, 1.000E+00, 1.779E+04
 8.520E+00, 1.732E-15, 1.000E+00, 1.784E+04
 8.540E+00, 1.701E-15, 1.000E+00, 1.790E+04
 8.561E+00, 1.731E-15, 1.000E+00, 1.795E+04
 8.580E+00, 1.776E-15, 1.000E+00, 1.800E+04
 8.601E+00, 1.683E-15, 1.000E+00, 1.804E+04
 8.620E+00, 1.776E-15, 1.000E+00, 1.809E+04
 8.640E+00, 1.776E-15, 1.000E+00, 1.814E+04
 8.661E+00, 1.734E-15, 1.000E+00, 1.819E+04
