s,m/s,,s
Time,error,iter,cputime
 8.660E+00, 1.373E-02, 6.333E+00, 1.039E+04
 8.681E+00, 1.267E-02, 6.421E+00, 1.042E+04
 8.701E+00, 1.332E-02, 6.421E+00, 1.045E+04
 8.720E+00, 1.329E-02, 7.000E+00, 1.048E+04
 8.741E+00, 1.184E-02, 7.158E+00, 1.051E+04
 8.760E+00, 1.313E-02, 7.111E+00, 1.054E+04
 8.781E+00, 1.169E-02, 7.053E+00, 1.056E+04
 8.800E+00, 1.144E-02, 6.889E+00, 1.059E+04
 8.821E+00, 1.184E-02, 7.316E+00, 1.062E+04
 8.840E+00, 1.275E-02, 6.444E+00, 1.065E+04
 8.861E+00, 1.248E-02, 6.632E+00, 1.068E+04
 8.880E+00, 1.177E-02, 6.111E+00, 1.071E+04
 8.901E+00, 1.206E-02, 6.000E+00, 1.074E+04
 8.920E+00, 1.106E-02, 6.056E+00, 1.076E+04
 8.941E+00, 1.223E-02, 6.011E+00, 1.079E+04
 8.961E+00, 1.270E-02, 6.191E+00, 1.081E+04
 8.981E+00, 1.270E-02, 6.467E+00, 1.083E+04
 9.001E+00, 1.284E-02, 6.325E+00, 1.086E+04
 9.020E+00, 1.324E-02, 6.529E+00, 1.088E+04
 9.041E+00, 1.236E-02, 6.000E+00, 1.091E+04
 9.060E+00, 1.244E-02, 6.176E+00, 1.093E+04
 9.080E+00, 1.268E-02, 6.059E+00, 1.095E+04
 9.101E+00, 1.184E-02, 6.722E+00, 1.098E+04
 9.120E+00, 1.352E-02, 6.765E+00, 1.101E+04
 9.141E+00, 1.199E-02, 7.278E+00, 1.103E+04
 9.160E+00, 1.329E-02, 6.647E+00, 1.106E+04
 9.181E+00, 1.234E-02, 6.833E+00, 1.109E+04
 9.200E+00, 1.322E-02, 6.462E+00, 1.112E+04
 9.220E+00, 1.338E-02, 6.650E+00, 1.114E+04
 9.240E+00, 1.276E-02, 6.550E+00, 1.118E+04
 9.260E+00, 1.329E-02, 6.550E+00, 1.121E+04
 9.281E+00, 1.299E-02, 6.150E+00, 1.124E+04
 9.300E+00, 1.336E-02, 6.223E+00, 1.127E+04
 9.320E+00, 1.265E-02, 6.667E+00, 1.129E+04
 9.340E+00, 1.322E-02, 7.056E+00, 1.132E+04
 9.361E+00, 1.274E-02, 7.238E+00, 1.135E+04
 9.380E+00, 1.242E-02, 6.704E+00, 1.139E+04
 9.400E+00, 1.290E-02, 6.217E+00, 1.142E+04
 9.420E+00, 1.329E-02, 6.000E+00, 1.145E+04
 9.441E+00, 1.291E-02, 6.181E+00, 1.149E+04
 9.460E+00, 1.338E-02, 6.500E+00, 1.152E+04
 9.480E+00, 1.270E-02, 7.000E+00, 1.155E+04
 9.500E+00, 1.220E-02, 6.895E+00, 1.158E+04
 9.521E+00, 1.248E-02, 6.737E+00, 1.161E+04
 9.541E+00, 1.287E-02, 6.632E+00, 1.164E+04
 9.560E+00, 1.245E-02, 6.211E+00, 1.167E+04
 9.581E+00, 1.202E-02, 6.051E+00, 1.170E+04
 9.600E+00, 1.246E-02, 6.159E+00, 1.173E+04
 9.620E+00, 1.260E-02, 6.100E+00, 1.176E+04
 9.641E+00, 1.212E-02, 6.350E+00, 1.178E+04
 9.660E+00, 1.246E-02, 6.263E+00, 1.181E+04
 9.680E+00, 1.160E-02, 6.538E+00, 1.184E+04
 9.701E+00, 1.287E-02, 6.590E+00, 1.187E+04
 9.721E+00, 1.383E-02, 6.706E+00, 1.190E+04
 9.740E+00, 1.347E-02, 6.541E+00, 1.192E+04
 9.761E+00, 1.280E-02, 7.059E+00, 1.195E+04
 9.780E+00, 1.299E-02, 7.293E+00, 1.198E+04
 9.800E+00, 1.335E-02, 6.737E+00, 1.201E+04
 9.820E+00, 1.366E-02, 6.579E+00, 1.204E+04
 9.840E+00, 1.341E-02, 6.579E+00, 1.206E+04
 9.861E+00, 1.180E-02, 6.737E+00, 1.209E+04
 9.881E+00, 1.221E-02, 7.053E+00, 1.212E+04
 9.901E+00, 1.299E-02, 7.117E+00, 1.215E+04
 9.921E+00, 1.289E-02, 6.596E+00, 1.218E+04
 9.940E+00, 1.294E-02, 6.789E+00, 1.221E+04
 9.960E+00, 1.247E-02, 7.579E+00, 1.224E+04
 9.981E+00, 1.291E-02, 7.550E+00, 1.228E+04
 1.000E+01, 1.268E-02, 7.000E+00, 1.231E+04
 1.002E+01, 1.338E-02, 7.421E+00, 1.234E+04
 1.004E+01, 1.265E-02, 7.211E+00, 1.237E+04
 1.006E+01, 1.366E-02, 6.862E+00, 1.240E+04
 1.008E+01, 1.336E-02, 6.182E+00, 1.243E+04
 1.010E+01, 1.213E-02, 6.591E+00, 1.247E+04
 1.012E+01, 1.288E-02, 6.381E+00, 1.250E+04
 1.014E+01, 1.332E-02, 6.045E+00, 1.253E+04
 1.016E+01, 1.326E-02, 6.500E+00, 1.256E+04
 1.018E+01, 1.255E-02, 6.898E+00, 1.259E+04
 1.020E+01, 1.290E-02, 6.526E+00, 1.262E+04
 1.022E+01, 1.296E-02, 6.409E+00, 1.265E+04
 1.024E+01, 1.312E-02, 6.529E+00, 1.268E+04
 1.026E+01, 1.360E-02, 6.333E+00, 1.271E+04
 1.028E+01, 1.350E-02, 6.833E+00, 1.273E+04
 1.030E+01, 1.382E-02, 7.056E+00, 1.276E+04
 1.032E+01, 1.333E-02, 6.500E+00, 1.279E+04
 1.034E+01, 1.369E-02, 6.333E+00, 1.281E+04
 1.036E+01, 1.325E-02, 6.556E+00, 1.284E+04
 1.038E+01, 1.266E-02, 6.000E+00, 1.287E+04
 1.040E+01, 1.301E-02, 6.284E+00, 1.289E+04
 1.042E+01, 1.359E-02, 6.812E+00, 1.292E+04
 1.044E+01, 1.324E-02, 6.657E+00, 1.294E+04
 1.046E+01, 1.411E-02, 6.833E+00, 1.297E+04
 1.048E+01, 1.365E-02, 6.556E+00, 1.299E+04
 1.050E+01, 1.347E-02, 6.722E+00, 1.302E+04
 1.052E+01, 1.417E-02, 7.056E+00, 1.305E+04
 1.054E+01, 1.324E-02, 6.545E+00, 1.307E+04
 1.056E+01, 1.333E-02, 6.737E+00, 1.310E+04
 1.058E+01, 1.337E-02, 6.833E+00, 1.313E+04
 1.060E+01, 1.289E-02, 6.368E+00, 1.316E+04
 1.062E+01, 1.357E-02, 6.389E+00, 1.318E+04
 1.064E+01, 1.367E-02, 6.789E+00, 1.321E+04
 1.066E+01, 1.340E-02, 6.944E+00, 1.324E+04
 1.068E+01, 1.278E-02, 6.632E+00, 1.326E+04
 1.070E+01, 1.308E-02, 6.556E+00, 1.329E+04
 1.072E+01, 1.284E-02, 7.368E+00, 1.332E+04
 1.074E+01, 1.358E-02, 7.024E+00, 1.335E+04
 1.076E+01, 1.303E-02, 6.571E+00, 1.338E+04
 1.078E+01, 1.344E-02, 6.600E+00, 1.341E+04
 1.080E+01, 1.274E-02, 7.230E+00, 1.344E+04
 1.082E+01, 1.337E-02, 6.391E+00, 1.348E+04
 1.084E+01, 1.311E-02, 6.700E+00, 1.351E+04
 1.086E+01, 1.346E-02, 6.458E+00, 1.355E+04
 1.088E+01, 1.308E-02, 6.459E+00, 1.358E+04
 1.090E+01, 1.196E-02, 7.048E+00, 1.362E+04
 1.092E+01, 1.282E-02, 7.000E+00, 1.365E+04
 1.094E+01, 1.304E-02, 6.857E+00, 1.368E+04
 1.096E+01, 1.295E-02, 7.048E+00, 1.372E+04
 1.098E+01, 1.277E-02, 7.045E+00, 1.375E+04
 1.100E+01, 1.318E-02, 6.667E+00, 1.378E+04
 1.102E+01, 1.323E-02, 6.238E+00, 1.382E+04
 1.104E+01, 1.322E-02, 6.095E+00, 1.385E+04
 1.106E+01, 1.342E-02, 6.367E+00, 1.388E+04
 1.108E+01, 1.284E-02, 6.635E+00, 1.391E+04
 1.110E+01, 1.326E-02, 6.833E+00, 1.393E+04
 1.112E+01, 1.325E-02, 7.294E+00, 1.396E+04
 1.114E+01, 1.344E-02, 7.154E+00, 1.399E+04
 1.116E+01, 1.375E-02, 7.750E+00, 1.402E+04
 1.118E+01, 1.353E-02, 7.209E+00, 1.405E+04
 1.120E+01, 1.339E-02, 6.803E+00, 1.408E+04
 1.122E+01, 1.367E-02, 6.000E+00, 1.411E+04
 1.124E+01, 1.253E-02, 6.091E+00, 1.415E+04
 1.126E+01, 1.234E-02, 6.136E+00, 1.418E+04
 1.128E+01, 1.314E-02, 6.598E+00, 1.421E+04
 1.130E+01, 1.349E-02, 6.850E+00, 1.424E+04
 1.132E+01, 1.346E-02, 7.050E+00, 1.427E+04
 1.134E+01, 1.180E-02, 6.900E+00, 1.430E+04
 1.136E+01, 1.260E-02, 6.600E+00, 1.433E+04
 1.138E+01, 1.337E-02, 6.250E+00, 1.436E+04
 1.140E+01, 1.264E-02, 5.949E+00, 1.439E+04
 1.142E+01, 1.277E-02, 6.333E+00, 1.442E+04
 1.144E+01, 1.264E-02, 6.611E+00, 1.444E+04
 1.146E+01, 1.310E-02, 6.778E+00, 1.447E+04
 1.148E+01, 1.360E-02, 6.842E+00, 1.450E+04
 1.150E+01, 1.249E-02, 7.444E+00, 1.453E+04
 1.152E+01, 1.399E-02, 6.722E+00, 1.456E+04
 1.154E+01, 1.297E-02, 6.853E+00, 1.458E+04
 1.156E+01, 1.345E-02, 6.644E+00, 1.461E+04
 1.158E+01, 1.328E-02, 7.056E+00, 1.464E+04
 1.160E+01, 1.305E-02, 7.222E+00, 1.467E+04
 1.162E+01, 1.253E-02, 7.012E+00, 1.470E+04
 1.164E+01, 1.273E-02, 6.711E+00, 1.473E+04
 1.166E+01, 1.291E-02, 6.138E+00, 1.476E+04
 1.168E+01, 1.249E-02, 6.714E+00, 1.479E+04
 1.170E+01, 1.315E-02, 6.952E+00, 1.483E+04
 1.172E+01, 1.300E-02, 6.524E+00, 1.486E+04
 1.174E+01, 1.259E-02, 6.702E+00, 1.489E+04
 1.176E+01, 1.256E-02, 6.675E+00, 1.493E+04
 1.178E+01, 1.287E-02, 6.227E+00, 1.496E+04
 1.180E+01, 1.321E-02, 6.308E+00, 1.499E+04
 1.182E+01, 1.219E-02, 6.947E+00, 1.502E+04
 1.184E+01, 1.284E-02, 6.474E+00, 1.505E+04
 1.186E+01, 1.297E-02, 6.300E+00, 1.508E+04
 1.188E+01, 1.266E-02, 6.447E+00, 1.511E+04
 1.190E+01, 1.289E-02, 7.000E+00, 1.513E+04
 1.192E+01, 1.326E-02, 7.235E+00, 1.516E+04
 1.194E+01, 1.351E-02, 6.556E+00, 1.519E+04
 1.196E+01, 1.273E-02, 6.833E+00, 1.521E+04
 1.198E+01, 1.285E-02, 7.294E+00, 1.524E+04
 1.200E+01, 1.285E-02, 6.810E+00, 1.527E+04
 1.202E+01, 1.390E-02, 6.368E+00, 1.530E+04
 1.204E+01, 1.206E-02, 6.050E+00, 1.533E+04
 1.206E+01, 1.330E-02, 6.330E+00, 1.536E+04
 1.208E+01, 1.280E-02, 6.556E+00, 1.539E+04
 1.210E+01, 1.316E-02, 6.278E+00, 1.541E+04
 1.212E+01, 1.372E-02, 6.333E+00, 1.544E+04
 1.214E+01, 1.303E-02, 6.458E+00, 1.547E+04
 1.216E+01, 1.295E-02, 6.400E+00, 1.549E+04
 1.218E+01, 1.308E-02, 6.300E+00, 1.552E+04
 1.220E+01, 1.230E-02, 6.150E+00, 1.555E+04
 1.222E+01, 1.327E-02, 6.650E+00, 1.558E+04
 1.224E+01, 1.308E-02, 6.850E+00, 1.561E+04
 1.226E+01, 1.388E-02, 7.350E+00, 1.564E+04
 1.228E+01, 1.366E-02, 7.350E+00, 1.567E+04
 1.230E+01, 1.326E-02, 7.250E+00, 1.570E+04
 1.232E+01, 1.296E-02, 6.350E+00, 1.573E+04
 1.234E+01, 1.285E-02, 6.100E+00, 1.576E+04
 1.236E+01, 1.314E-02, 5.950E+00, 1.579E+04
 1.238E+01, 1.279E-02, 6.000E+00, 1.582E+04
 1.240E+01, 1.369E-02, 6.450E+00, 1.585E+04
 1.242E+01, 1.290E-02, 6.300E+00, 1.588E+04
 1.244E+01, 1.211E-02, 6.050E+00, 1.591E+04
 1.246E+01, 1.265E-02, 5.646E+00, 1.594E+04
 1.248E+01, 1.269E-02, 5.498E+00, 1.597E+04
 1.250E+01, 1.193E-02, 5.360E+00, 1.600E+04
 1.252E+01, 1.213E-02, 5.405E+00, 1.604E+04
 1.254E+01, 1.261E-02, 5.640E+00, 1.607E+04
 1.256E+01, 1.194E-02, 5.952E+00, 1.610E+04
 1.258E+01, 1.116E-02, 6.050E+00, 1.613E+04
 1.260E+01, 1.357E-02, 6.427E+00, 1.616E+04
 1.262E+01, 1.411E-02, 6.442E+00, 1.618E+04
 1.264E+01, 1.340E-02, 6.647E+00, 1.621E+04
 1.266E+01, 1.310E-02, 6.471E+00, 1.623E+04
 1.268E+01, 1.333E-02, 6.329E+00, 1.626E+04
 1.270E+01, 1.268E-02, 6.513E+00, 1.629E+04
 1.272E+01, 1.342E-02, 6.444E+00, 1.631E+04
 1.274E+01, 1.275E-02, 6.000E+00, 1.634E+04
 1.276E+01, 1.206E-02, 6.111E+00, 1.636E+04
 1.278E+01, 1.312E-02, 6.379E+00, 1.639E+04
 1.280E+01, 1.318E-02, 6.813E+00, 1.641E+04
 1.282E+01, 1.305E-02, 6.944E+00, 1.644E+04
 1.284E+01, 1.359E-02, 6.556E+00, 1.646E+04
 1.286E+01, 1.296E-02, 6.167E+00, 1.649E+04
 1.288E+01, 1.334E-02, 6.335E+00, 1.651E+04
 1.290E+01, 1.269E-02, 5.909E+00, 1.654E+04
 1.292E+01, 1.269E-02, 6.093E+00, 1.658E+04
 1.294E+01, 1.320E-02, 6.650E+00, 1.661E+04
 1.296E+01, 1.344E-02, 6.058E+00, 1.664E+04
 1.298E+01, 1.308E-02, 6.111E+00, 1.667E+04
 1.300E+01, 1.281E-02, 6.167E+00, 1.669E+04
 1.302E+01, 1.334E-02, 6.000E+00, 1.672E+04
 1.304E+01, 1.288E-02, 6.105E+00, 1.674E+04
 1.306E+01, 1.274E-02, 6.311E+00, 1.677E+04
 1.308E+01, 1.253E-02, 6.159E+00, 1.680E+04
 1.310E+01, 1.251E-02, 5.859E+00, 1.683E+04
 1.312E+01, 1.093E-02, 5.952E+00, 1.686E+04
 1.314E+01, 1.288E-02, 6.264E+00, 1.689E+04
 1.316E+01, 1.301E-02, 6.211E+00, 1.692E+04
 1.318E+01, 1.214E-02, 5.789E+00, 1.694E+04
 1.320E+01, 1.097E-02, 5.947E+00, 1.697E+04
 1.322E+01, 1.243E-02, 5.842E+00, 1.700E+04
 1.324E+01, 1.305E-02, 6.359E+00, 1.702E+04
 1.326E+01, 1.298E-02, 7.471E+00, 1.705E+04
 1.328E+01, 1.234E-02, 7.368E+00, 1.708E+04
 1.330E+01, 1.245E-02, 6.750E+00, 1.711E+04
 1.332E+01, 1.259E-02, 6.211E+00, 1.714E+04
 1.334E+01, 1.242E-02, 6.487E+00, 1.717E+04
 1.336E+01, 1.288E-02, 6.353E+00, 1.720E+04
 1.338E+01, 1.214E-02, 6.444E+00, 1.722E+04
 1.340E+01, 1.328E-02, 6.471E+00, 1.725E+04
 1.342E+01, 1.278E-02, 6.778E+00, 1.728E+04
 1.344E+01, 1.264E-02, 6.529E+00, 1.730E+04
 1.346E+01, 1.243E-02, 7.056E+00, 1.733E+04
 1.348E+01, 1.311E-02, 6.514E+00, 1.736E+04
 1.350E+01, 1.311E-02, 6.263E+00, 1.738E+04
 1.352E+01, 1.276E-02, 6.150E+00, 1.741E+04
 1.354E+01, 1.228E-02, 6.250E+00, 1.744E+04
 1.356E+01, 1.278E-02, 6.400E+00, 1.747E+04
 1.358E+01, 1.268E-02, 6.000E+00, 1.750E+04
 1.360E+01, 1.165E-02, 6.100E+00, 1.753E+04
 1.362E+01, 1.255E-02, 6.000E+00, 1.756E+04
 1.364E+01, 1.245E-02, 6.102E+00, 1.759E+04
 1.366E+01, 1.175E-02, 6.167E+00, 1.762E+04
 1.368E+01, 1.331E-02, 6.056E+00, 1.764E+04
 1.370E+01, 1.237E-02, 6.222E+00, 1.767E+04
 1.372E+01, 1.224E-02, 6.220E+00, 1.770E+04
 1.374E+01, 1.255E-02, 6.118E+00, 1.772E+04
 1.376E+01, 1.243E-02, 6.062E+00, 1.775E+04
 1.378E+01, 1.226E-02, 6.110E+00, 1.777E+04
 1.380E+01, 1.230E-02, 5.895E+00, 1.779E+04
 1.382E+01, 1.274E-02, 6.389E+00, 1.782E+04
 1.384E+01, 1.271E-02, 6.421E+00, 1.785E+04
 1.386E+01, 1.310E-02, 6.333E+00, 1.788E+04
 1.388E+01, 1.342E-02, 6.474E+00, 1.790E+04
 1.390E+01, 1.235E-02, 7.222E+00, 1.793E+04
 1.392E+01, 1.304E-02, 6.737E+00, 1.796E+04
 1.394E+01, 1.345E-02, 6.778E+00, 1.799E+04
 1.396E+01, 1.272E-02, 6.474E+00, 1.801E+04
 1.398E+01, 1.319E-02, 6.526E+00, 1.804E+04
 1.400E+01, 1.344E-02, 6.611E+00, 1.807E+04
 1.402E+01, 1.340E-02, 6.895E+00, 1.810E+04
 1.404E+01, 1.372E-02, 6.778E+00, 1.813E+04
 1.406E+01, 1.378E-02, 6.842E+00, 1.816E+04
 1.408E+01, 1.331E-02, 6.944E+00, 1.818E+04
 1.410E+01, 1.330E-02, 6.947E+00, 1.821E+04
 1.412E+01, 1.338E-02, 6.555E+00, 1.824E+04
 1.414E+01, 1.218E-02, 6.429E+00, 1.827E+04
 1.416E+01, 1.236E-02, 5.905E+00, 1.830E+04
 1.418E+01, 1.265E-02, 6.050E+00, 1.833E+04
 1.420E+01, 1.319E-02, 6.158E+00, 1.836E+04
 1.422E+01, 1.325E-02, 6.263E+00, 1.839E+04
 1.424E+01, 1.307E-02, 6.297E+00, 1.842E+04
 1.426E+01, 1.298E-02, 6.556E+00, 1.844E+04
 1.428E+01, 1.225E-02, 6.500E+00, 1.847E+04
 1.430E+01, 1.234E-02, 7.050E+00, 1.850E+04
 1.432E+01, 1.308E-02, 7.111E+00, 1.853E+04
 1.434E+01, 1.351E-02, 6.891E+00, 1.856E+04
 1.436E+01, 1.335E-02, 6.450E+00, 1.859E+04
 1.438E+01, 1.302E-02, 6.619E+00, 1.862E+04
 1.440E+01, 1.246E-02, 7.350E+00, 1.865E+04
 1.442E+01, 1.309E-02, 7.300E+00, 1.868E+04
 1.444E+01, 1.363E-02, 7.050E+00, 1.871E+04
 1.446E+01, 1.368E-02, 7.500E+00, 1.875E+04
 1.448E+01, 1.356E-02, 7.300E+00, 1.878E+04
 1.450E+01, 1.359E-02, 7.400E+00, 1.881E+04
 1.452E+01, 1.409E-02, 7.650E+00, 1.884E+04
 1.454E+01, 1.329E-02, 7.600E+00, 1.887E+04
 1.456E+01, 1.412E-02, 6.600E+00, 1.890E+04
 1.458E+01, 1.320E-02, 6.150E+00, 1.893E+04
 1.460E+01, 1.213E-02, 6.000E+00, 1.896E+04
 1.462E+01, 1.279E-02, 6.450E+00, 1.899E+04
 1.464E+01, 1.321E-02, 6.050E+00, 1.902E+04
 1.466E+01, 1.278E-02, 6.524E+00, 1.905E+04
 1.468E+01, 1.331E-02, 6.450E+00, 1.908E+04
 1.470E+01, 1.288E-02, 6.199E+00, 1.911E+04
 1.472E+01, 1.288E-02, 6.097E+00, 1.914E+04
 1.474E+01, 1.283E-02, 6.200E+00, 1.917E+04
 1.476E+01, 1.295E-02, 6.098E+00, 1.920E+04
 1.478E+01, 1.291E-02, 6.105E+00, 1.922E+04
 1.480E+01, 1.190E-02, 6.500E+00, 1.925E+04
 1.482E+01, 1.216E-02, 5.947E+00, 1.927E+04
 1.484E+01, 1.305E-02, 5.561E+00, 1.929E+04
 1.486E+01, 1.186E-02, 6.235E+00, 1.932E+04
 1.488E+01, 1.257E-02, 6.000E+00, 1.934E+04
 1.490E+01, 1.228E-02, 6.235E+00, 1.936E+04
 1.492E+01, 1.339E-02, 6.294E+00, 1.938E+04
 1.494E+01, 1.334E-02, 6.722E+00, 1.940E+04
 1.496E+01, 1.376E-02, 6.765E+00, 1.942E+04
 1.498E+01, 1.332E-02, 6.882E+00, 1.945E+04
 1.500E+01, 1.369E-02, 7.235E+00, 1.947E+04
 1.502E+01, 1.304E-02, 6.882E+00, 1.949E+04
 1.504E+01, 1.263E-02, 7.176E+00, 1.952E+04
 1.506E+01, 1.318E-02, 6.882E+00, 1.954E+04
 1.508E+01, 1.183E-02, 6.824E+00, 1.956E+04
 1.510E+01, 1.337E-02, 7.930E+00, 1.959E+04
 1.512E+01, 1.287E-02, 7.421E+00, 1.961E+04
 1.514E+01, 1.279E-02, 6.947E+00, 1.964E+04
 1.516E+01, 1.317E-02, 7.263E+00, 1.967E+04
 1.518E+01, 1.300E-02, 6.819E+00, 1.970E+04
 1.520E+01, 1.236E-02, 6.463E+00, 1.973E+04
 1.522E+01, 1.267E-02, 6.216E+00, 1.976E+04
 1.524E+01, 1.234E-02, 7.045E+00, 1.979E+04
 1.526E+01, 1.203E-02, 6.455E+00, 1.982E+04
 1.528E+01, 1.235E-02, 5.956E+00, 1.985E+04
 1.530E+01, 1.159E-02, 6.000E+00, 1.988E+04
 1.532E+01, 1.240E-02, 6.222E+00, 1.990E+04
 1.534E+01, 1.292E-02, 6.000E+00, 1.992E+04
 1.536E+01, 1.360E-02, 6.000E+00, 1.995E+04
 1.538E+01, 1.264E-02, 6.646E+00, 1.997E+04
 1.540E+01, 1.272E-02, 6.190E+00, 2.000E+04
 1.542E+01, 1.269E-02, 6.571E+00, 2.003E+04
 1.544E+01, 1.333E-02, 7.207E+00, 2.006E+04
 1.546E+01, 1.236E-02, 6.950E+00, 2.008E+04
 1.548E+01, 1.240E-02, 7.000E+00, 2.011E+04
 1.550E+01, 1.301E-02, 6.474E+00, 2.013E+04
 1.552E+01, 1.256E-02, 6.166E+00, 2.016E+04
 1.554E+01, 1.361E-02, 6.278E+00, 2.018E+04
 1.556E+01, 1.357E-02, 6.412E+00, 2.020E+04
 1.558E+01, 1.310E-02, 6.444E+00, 2.022E+04
 1.560E+01, 1.340E-02, 6.353E+00, 2.025E+04
 1.562E+01, 1.322E-02, 6.480E+00, 2.027E+04
 1.564E+01, 1.334E-02, 6.938E+00, 2.029E+04
 1.566E+01, 1.398E-02, 6.750E+00, 2.031E+04
 1.568E+01, 1.288E-02, 6.667E+00, 2.034E+04
 1.570E+01, 1.240E-02, 6.718E+00, 2.036E+04
 1.572E+01, 1.281E-02, 6.222E+00, 2.038E+04
 1.574E+01, 1.256E-02, 6.333E+00, 2.040E+04
 1.576E+01, 1.343E-02, 6.389E+00, 2.043E+04
 1.578E+01, 1.221E-02, 6.722E+00, 2.045E+04
 1.580E+01, 1.279E-02, 6.278E+00, 2.048E+04
 1.582E+01, 1.236E-02, 6.050E+00, 2.050E+04
 1.584E+01, 1.215E-02, 6.859E+00, 2.053E+04
 1.586E+01, 1.163E-02, 6.222E+00, 2.055E+04
 1.588E+01, 1.290E-02, 6.167E+00, 2.058E+04
 1.590E+01, 1.241E-02, 6.474E+00, 2.060E+04
 1.592E+01, 1.195E-02, 6.556E+00, 2.063E+04
 1.594E+01, 1.299E-02, 6.667E+00, 2.065E+04
 1.596E+01, 1.355E-02, 6.155E+00, 2.068E+04
 1.598E+01, 1.327E-02, 6.250E+00, 2.070E+04
 1.600E+01, 1.243E-02, 6.300E+00, 2.073E+04
 1.602E+01, 1.258E-02, 6.054E+00, 2.075E+04
 1.604E+01, 1.328E-02, 6.737E+00, 2.078E+04
 1.606E+01, 1.317E-02, 7.285E+00, 2.080E+04
 1.608E+01, 1.345E-02, 6.524E+00, 2.083E+04
 1.610E+01, 1.328E-02, 6.350E+00, 2.085E+04
 1.612E+01, 1.236E-02, 6.286E+00, 2.088E+04
 1.614E+01, 1.321E-02, 6.333E+00, 2.090E+04
 1.616E+01, 1.303E-02, 7.211E+00, 2.093E+04
 1.618E+01, 1.285E-02, 7.105E+00, 2.096E+04
 1.620E+01, 1.333E-02, 7.000E+00, 2.098E+04
 1.622E+01, 1.245E-02, 6.256E+00, 2.101E+04
 1.624E+01, 1.186E-02, 5.952E+00, 2.103E+04
 1.626E+01, 1.222E-02, 5.954E+00, 2.106E+04
 1.628E+01, 1.259E-02, 6.526E+00, 2.108E+04
 1.630E+01, 1.284E-02, 6.105E+00, 2.111E+04
 1.632E+01, 1.227E-02, 6.316E+00, 2.113E+04
 1.634E+01, 1.175E-02, 7.105E+00, 2.116E+04
 1.636E+01, 1.255E-02, 6.404E+00, 2.119E+04
 1.638E+01, 1.163E-02, 5.810E+00, 2.121E+04
 1.640E+01, 1.134E-02, 6.318E+00, 2.124E+04
 1.642E+01, 1.241E-02, 6.238E+00, 2.127E+04
 1.644E+01, 1.216E-02, 6.000E+00, 2.129E+04
 1.646E+01, 1.136E-02, 6.136E+00, 2.132E+04
 1.648E+01, 1.183E-02, 5.952E+00, 2.135E+04
 1.650E+01, 1.221E-02, 6.000E+00, 2.138E+04
 1.652E+01, 1.137E-02, 6.005E+00, 2.140E+04
 1.654E+01, 1.195E-02, 6.064E+00, 2.142E+04
 1.656E+01, 1.184E-02, 6.188E+00, 2.144E+04
 1.658E+01, 1.201E-02, 6.015E+00, 2.146E+04
 1.660E+01, 1.204E-02, 6.053E+00, 2.149E+04
 1.662E+01, 1.174E-02, 6.222E+00, 2.151E+04
 1.664E+01, 1.222E-02, 6.500E+00, 2.153E+04
 1.666E+01, 1.333E-02, 6.611E+00, 2.156E+04
 1.668E+01, 1.278E-02, 6.778E+00, 2.158E+04
 1.670E+01, 1.264E-02, 6.789E+00, 2.160E+04
 1.672E+01, 1.339E-02, 6.278E+00, 2.163E+04
 1.674E+01, 1.320E-02, 6.278E+00, 2.165E+04
 1.676E+01, 1.295E-02, 6.111E+00, 2.167E+04
 1.678E+01, 1.310E-02, 6.333E+00, 2.170E+04
 1.680E+01, 1.367E-02, 6.778E+00, 2.172E+04
 1.682E+01, 1.289E-02, 7.105E+00, 2.175E+04
 1.684E+01, 1.340E-02, 6.500E+00, 2.177E+04
 1.686E+01, 1.384E-02, 6.333E+00, 2.180E+04
 1.688E+01, 1.324E-02, 6.500E+00, 2.182E+04
 1.690E+01, 1.341E-02, 6.111E+00, 2.184E+04
 1.692E+01, 1.265E-02, 6.737E+00, 2.187E+04
 1.694E+01, 1.304E-02, 6.229E+00, 2.189E+04
 1.696E+01, 1.257E-02, 6.100E+00, 2.192E+04
 1.698E+01, 1.181E-02, 5.857E+00, 2.194E+04
 1.700E+01, 1.220E-02, 5.846E+00, 2.197E+04
 1.702E+01, 1.189E-02, 6.211E+00, 2.199E+04
 1.704E+01, 1.166E-02, 5.944E+00, 2.202E+04
 1.706E+01, 1.272E-02, 6.211E+00, 2.204E+04
 1.708E+01, 1.342E-02, 6.778E+00, 2.207E+04
 1.710E+01, 1.295E-02, 6.500E+00, 2.209E+04
 1.712E+01, 1.295E-02, 6.403E+00, 2.211E+04
 1.714E+01, 1.300E-02, 6.765E+00, 2.214E+04
 1.716E+01, 1.378E-02, 7.250E+00, 2.216E+04
 1.718E+01, 1.356E-02, 7.353E+00, 2.218E+04
 1.720E+01, 1.344E-02, 6.774E+00, 2.220E+04
 1.722E+01, 1.381E-02, 6.368E+00, 2.223E+04
 1.724E+01, 1.285E-02, 6.207E+00, 2.225E+04
 1.726E+01, 1.332E-02, 6.368E+00, 2.228E+04
 1.728E+01, 1.339E-02, 7.053E+00, 2.230E+04
 1.730E+01, 1.314E-02, 7.105E+00, 2.233E+04
 1.732E+01, 1.288E-02, 6.526E+00, 2.235E+04
 1.734E+01, 1.333E-02, 6.316E+00, 2.238E+04
 1.736E+01, 1.311E-02, 6.000E+00, 2.240E+04
