s,m/s,,s
Time,error,iter,cputime
 8.681E+00, 1.530E-15, 1.000E+00, 7.660E+03
 8.700E+00, 1.776E-15, 1.000E+00, 7.678E+03
 8.721E+00, 1.721E-15, 1.000E+00, 7.695E+03
 8.740E+00, 1.672E-15, 1.000E+00, 7.713E+03
 8.760E+00, 1.727E-15, 1.000E+00, 7.732E+03
 8.781E+00, 2.044E-15, 1.000E+00, 7.752E+03
 8.801E+00, 1.732E-15, 1.000E+00, 7.773E+03
 8.820E+00, 1.776E-15, 1.000E+00, 7.794E+03
 8.840E+00, 1.776E-15, 1.000E+00, 7.814E+03
 8.860E+00, 1.727E-15, 1.000E+00, 7.833E+03
 8.880E+00, 1.776E-15, 1.000E+00, 7.853E+03
 8.901E+00, 1.733E-15, 1.000E+00, 7.874E+03
 8.921E+00, 1.733E-15, 1.000E+00, 7.895E+03
 8.940E+00, 1.736E-15, 1.000E+00, 7.918E+03
 8.960E+00, 1.737E-15, 1.000E+00, 7.942E+03
 8.980E+00, 1.776E-15, 1.000E+00, 7.968E+03
 9.000E+00, 1.776E-15, 1.000E+00, 7.992E+03
 9.021E+00, 1.692E-15, 1.000E+00, 8.015E+03
 9.040E+00, 1.689E-15, 1.000E+00, 8.037E+03
 9.060E+00, 1.776E-15, 1.000E+00, 8.058E+03
 9.081E+00, 1.776E-15, 1.000E+00, 8.078E+03
 9.101E+00, 1.730E-15, 1.000E+00, 8.098E+03
 9.121E+00, 1.730E-15, 1.000E+00, 8.118E+03
 9.141E+00, 1.776E-15, 1.000E+00, 8.138E+03
 9.160E+00, 1.776E-15, 1.000E+00, 8.157E+03
 9.180E+00, 1.735E-15, 1.000E+00, 8.177E+03
 9.201E+00, 1.776E-15, 1.000E+00, 8.198E+03
 9.221E+00, 1.776E-15, 1.000E+00, 8.219E+03
 9.241E+00, 1.776E-15, 1.000E+00, 8.239E+03
 9.260E+00, 1.776E-15, 1.000E+00, 8.259E+03
 9.280E+00, 1.963E-15, 1.000E+00, 8.279E+03
 9.300E+00, 1.944E-15, 1.000E+00, 8.301E+03
 9.321E+00, 1.696E-15, 1.000E+00, 8.324E+03
 9.341E+00, 1.785E-15, 1.000E+00, 8.348E+03
 9.360E+00, 1.730E-15, 1.000E+00, 8.370E+03
 9.381E+00, 1.688E-15, 1.000E+00, 8.391E+03
 9.401E+00, 1.776E-15, 1.000E+00, 8.412E+03
 9.420E+00, 1.776E-15, 1.000E+00, 8.432E+03
 9.440E+00, 1.776E-15, 1.000E+00, 8.453E+03
 9.460E+00, 1.680E-15, 1.000E+00, 8.472E+03
 9.481E+00, 1.776E-15, 1.000E+00, 8.492E+03
 9.500E+00, 1.776E-15, 1.000E+00, 8.512E+03
 9.520E+00, 1.776E-15, 1.000E+00, 8.533E+03
 9.540E+00, 1.678E-15, 1.000E+00, 8.553E+03
 9.561E+00, 1.683E-15, 1.000E+00, 8.574E+03
 9.581E+00, 1.730E-15, 1.000E+00, 8.596E+03
 9.601E+00, 1.823E-15, 1.000E+00, 8.617E+03
 9.621E+00, 1.963E-15, 1.000E+00, 8.638E+03
 9.641E+00, 2.010E-15, 1.000E+00, 8.658E+03
 9.661E+00, 1.963E-15, 1.000E+00, 8.678E+03
 9.681E+00, 1.776E-15, 1.000E+00, 8.698E+03
 9.701E+00, 1.823E-15, 1.000E+00, 8.718E+03
 9.721E+00, 1.589E-15, 1.000E+00, 8.738E+03
 9.741E+00, 1.683E-15, 1.000E+00, 8.758E+03
 9.760E+00, 1.776E-15, 1.000E+00, 8.778E+03
 9.780E+00, 1.636E-15, 1.000E+00, 8.797E+03
 9.800E+00, 1.636E-15, 1.000E+00, 8.817E+03
 9.820E+00, 1.589E-15, 1.000E+00, 8.837E+03
 9.841E+00, 1.588E-15, 1.000E+00, 8.858E+03
 9.860E+00, 1.672E-15, 1.000E+00, 8.877E+03
 9.881E+00, 1.618E-15, 1.000E+00, 8.895E+03
 9.900E+00, 1.658E-15, 1.000E+00, 8.912E+03
 9.921E+00, 1.388E-15, 1.000E+00, 8.929E+03
 9.941E+00, 1.721E-15, 1.000E+00, 8.945E+03
 9.960E+00, 1.776E-15, 1.000E+00, 8.964E+03
 9.980E+00, 1.776E-15, 1.000E+00, 8.983E+03
 1.000E+01, 1.875E-15, 1.000E+00, 9.003E+03
 1.002E+01, 1.727E-15, 1.000E+00, 9.023E+03
 1.004E+01, 1.672E-15, 1.000E+00, 9.042E+03
 1.006E+01, 1.776E-15, 1.000E+00, 9.061E+03
 1.008E+01, 1.727E-15, 1.000E+00, 9.080E+03
 1.010E+01, 1.776E-15, 1.000E+00, 9.100E+03
 1.012E+01, 1.933E-15, 1.000E+00, 9.119E+03
 1.014E+01, 2.039E-15, 1.000E+00, 9.140E+03
 1.016E+01, 1.821E-15, 1.000E+00, 9.161E+03
 1.018E+01, 1.643E-15, 1.000E+00, 9.182E+03
 1.020E+01, 1.554E-15, 1.000E+00, 9.203E+03
 1.022E+01, 1.599E-15, 1.000E+00, 9.224E+03
 1.024E+01, 1.637E-15, 1.000E+00, 9.245E+03
 1.026E+01, 1.582E-15, 1.000E+00, 9.264E+03
 1.028E+01, 1.721E-15, 1.000E+00, 9.282E+03
 1.030E+01, 1.620E-15, 1.000E+00, 9.299E+03
 1.032E+01, 1.776E-15, 1.000E+00, 9.316E+03
 1.034E+01, 1.730E-15, 1.000E+00, 9.335E+03
 1.036E+01, 1.727E-15, 1.000E+00, 9.354E+03
 1.038E+01, 1.776E-15, 1.000E+00, 9.375E+03
 1.040E+01, 1.628E-15, 1.000E+00, 9.395E+03
 1.042E+01, 1.776E-15, 1.000E+00, 9.415E+03
 1.044E+01, 1.727E-15, 1.000E+00, 9.436E+03
 1.046E+01, 1.776E-15, 1.000E+00, 9.455E+03
 1.048E+01, 1.730E-15, 1.000E+00, 9.475E+03
 1.050E+01, 1.728E-15, 1.000E+00, 9.495E+03
 1.052E+01, 1.776E-15, 1.000E+00, 9.517E+03
 1.054E+01, 1.734E-15, 1.000E+00, 9.539E+03
 1.056E+01, 1.734E-15, 1.000E+00, 9.562E+03
 1.058E+01, 1.677E-15, 1.000E+00, 9.582E+03
 1.060E+01, 1.776E-15, 1.000E+00, 9.602E+03
 1.062E+01, 1.776E-15, 1.000E+00, 9.624E+03
 1.064E+01, 1.858E-15, 1.000E+00, 9.645E+03
 1.066E+01, 1.776E-15, 1.000E+00, 9.666E+03
 1.068E+01, 1.776E-15, 1.000E+00, 9.687E+03
 1.070E+01, 2.029E-15, 1.000E+00, 9.709E+03
 1.072E+01, 2.109E-15, 1.000E+00, 9.734E+03
 1.074E+01, 2.163E-15, 1.000E+00, 9.759E+03
 1.076E+01, 1.507E-15, 1.000E+00, 9.783E+03
 1.078E+01, 1.736E-15, 1.000E+00, 9.807E+03
 1.080E+01, 1.460E-15, 1.000E+00, 9.831E+03
 1.082E+01, 1.448E-15, 1.000E+00, 9.853E+03
 1.084E+01, 1.435E-15, 1.000E+00, 9.873E+03
 1.086E+01, 1.554E-15, 1.000E+00, 9.890E+03
 1.088E+01, 1.567E-15, 1.000E+00, 9.908E+03
 1.090E+01, 1.610E-15, 1.000E+00, 9.925E+03
 1.092E+01, 1.599E-15, 1.000E+00, 9.942E+03
 1.094E+01, 1.658E-15, 1.000E+00, 9.957E+03
 1.096E+01, 1.658E-15, 1.000E+00, 9.973E+03
 1.098E+01, 1.715E-15, 1.000E+00, 9.990E+03
 1.100E+01, 1.776E-15, 1.000E+00, 1.001E+04
 1.102E+01, 1.776E-15, 1.000E+00, 1.002E+04
 1.104E+01, 1.776E-15, 1.000E+00, 1.004E+04
 1.106E+01, 1.724E-15, 1.000E+00, 1.006E+04
 1.108E+01, 1.620E-15, 1.000E+00, 1.008E+04
 1.110E+01, 1.721E-15, 1.000E+00, 1.010E+04
 1.112E+01, 1.724E-15, 1.000E+00, 1.011E+04
 1.114E+01, 1.776E-15, 1.000E+00, 1.013E+04
 1.116E+01, 1.776E-15, 1.000E+00, 1.015E+04
 1.118E+01, 1.776E-15, 1.000E+00, 1.017E+04
 1.120E+01, 1.776E-15, 1.000E+00, 1.019E+04
 1.122E+01, 1.776E-15, 1.000E+00, 1.021E+04
 1.124E+01, 1.734E-15, 1.000E+00, 1.023E+04
 1.126E+01, 1.776E-15, 1.000E+00, 1.026E+04
 1.128E+01, 1.870E-15, 1.000E+00, 1.027E+04
 1.130E+01, 1.862E-15, 1.000E+00, 1.030E+04
 1.132E+01, 1.736E-15, 1.000E+00, 1.032E+04
 1.134E+01, 2.030E-15, 1.000E+00, 1.034E+04
 1.136E+01, 1.988E-15, 1.000E+00, 1.036E+04
 1.138E+01, 1.689E-15, 1.000E+00, 1.039E+04
 1.140E+01, 1.730E-15, 1.000E+00, 1.041E+04
 1.142E+01, 1.543E-15, 1.000E+00, 1.043E+04
 1.144E+01, 1.633E-15, 1.000E+00, 1.045E+04
 1.146E+01, 1.620E-15, 1.000E+00, 1.047E+04
 1.148E+01, 1.579E-15, 1.000E+00, 1.048E+04
 1.150E+01, 1.411E-15, 1.000E+00, 1.050E+04
 1.152E+01, 1.480E-15, 1.000E+00, 1.052E+04
 1.154E+01, 1.282E-15, 1.000E+00, 1.054E+04
 1.156E+01, 1.332E-15, 1.000E+00, 1.056E+04
 1.158E+01, 1.388E-15, 1.000E+00, 1.057E+04
 1.160E+01, 1.277E-15, 1.000E+00, 1.059E+04
 1.162E+01, 1.445E-15, 1.000E+00, 1.061E+04
 1.164E+01, 1.205E-15, 1.000E+00, 1.063E+04
 1.166E+01, 1.167E-15, 1.000E+00, 1.064E+04
 1.168E+01, 1.470E-15, 1.000E+00, 1.066E+04
 1.170E+01, 1.541E-15, 1.000E+00, 1.068E+04
 1.172E+01, 1.449E-15, 1.000E+00, 1.070E+04
 1.174E+01, 1.618E-15, 1.000E+00, 1.072E+04
 1.176E+01, 1.672E-15, 1.000E+00, 1.074E+04
 1.178E+01, 1.620E-15, 1.000E+00, 1.076E+04
 1.180E+01, 1.502E-15, 1.000E+00, 1.078E+04
 1.182E+01, 1.589E-15, 1.000E+00, 1.080E+04
 1.184E+01, 1.337E-15, 1.000E+00, 1.082E+04
 1.186E+01, 1.495E-15, 1.000E+00, 1.084E+04
 1.188E+01, 1.631E-15, 1.000E+00, 1.086E+04
 1.190E+01, 1.628E-15, 1.000E+00, 1.088E+04
 1.192E+01, 1.672E-15, 1.000E+00, 1.090E+04
 1.194E+01, 1.776E-15, 1.000E+00, 1.092E+04
 1.196E+01, 1.776E-15, 1.000E+00, 1.093E+04
 1.198E+01, 1.875E-15, 1.000E+00, 1.095E+04
 1.200E+01, 1.732E-15, 1.000E+00, 1.098E+04
 1.202E+01, 1.640E-15, 1.000E+00, 1.100E+04
 1.204E+01, 1.727E-15, 1.000E+00, 1.102E+04
 1.206E+01, 1.875E-15, 1.000E+00, 1.104E+04
 1.208E+01, 1.966E-15, 1.000E+00, 1.106E+04
 1.210E+01, 1.776E-15, 1.000E+00, 1.108E+04
 1.212E+01, 1.910E-15, 1.000E+00, 1.110E+04
 1.214E+01, 1.939E-15, 1.000E+00, 1.112E+04
 1.216E+01, 1.696E-15, 1.000E+00, 1.114E+04
 1.218E+01, 1.699E-15, 1.000E+00, 1.117E+04
 1.220E+01, 1.733E-15, 1.000E+00, 1.119E+04
 1.222E+01, 1.776E-15, 1.000E+00, 1.121E+04
 1.224E+01, 2.057E-15, 1.000E+00, 1.123E+04
 1.226E+01, 1.776E-15, 1.000E+00, 1.126E+04
 1.228E+01, 1.776E-15, 1.000E+00, 1.128E+04
 1.230E+01, 1.730E-15, 1.000E+00, 1.130E+04
 1.232E+01, 1.731E-15, 1.000E+00, 1.132E+04
 1.234E+01, 1.692E-15, 1.000E+00, 1.134E+04
 1.236E+01, 1.696E-15, 1.000E+00, 1.137E+04
 1.238E+01, 1.696E-15, 1.000E+00, 1.139E+04
 1.240E+01, 1.690E-15, 1.000E+00, 1.141E+04
 1.242E+01, 1.683E-15, 1.000E+00, 1.143E+04
 1.244E+01, 1.477E-15, 1.000E+00, 1.146E+04
 1.246E+01, 1.554E-15, 1.000E+00, 1.148E+04
 1.248E+01, 1.693E-15, 1.000E+00, 1.150E+04
 1.250E+01, 1.653E-15, 1.000E+00, 1.152E+04
 1.252E+01, 1.946E-15, 1.000E+00, 1.155E+04
 1.254E+01, 1.946E-15, 1.000E+00, 1.157E+04
 1.256E+01, 1.565E-15, 1.000E+00, 1.159E+04
 1.258E+01, 1.636E-15, 1.000E+00, 1.161E+04
 1.260E+01, 1.730E-15, 1.000E+00, 1.163E+04
 1.262E+01, 1.917E-15, 1.000E+00, 1.165E+04
 1.264E+01, 1.730E-15, 1.000E+00, 1.167E+04
 1.266E+01, 1.530E-15, 1.000E+00, 1.169E+04
 1.268E+01, 1.684E-15, 1.000E+00, 1.171E+04
 1.270E+01, 1.672E-15, 1.000E+00, 1.173E+04
 1.272E+01, 1.724E-15, 1.000E+00, 1.175E+04
 1.274E+01, 1.915E-15, 1.000E+00, 1.177E+04
 1.276E+01, 1.776E-15, 1.000E+00, 1.179E+04
 1.278E+01, 1.776E-15, 1.000E+00, 1.181E+04
 1.280E+01, 1.691E-15, 1.000E+00, 1.183E+04
 1.282E+01, 1.655E-15, 1.000E+00, 1.186E+04
 1.284E+01, 1.738E-15, 1.000E+00, 1.188E+04
 1.286E+01, 1.643E-15, 1.000E+00, 1.190E+04
 1.288E+01, 1.599E-15, 1.000E+00, 1.193E+04
 1.290E+01, 1.776E-15, 1.000E+00, 1.195E+04
 1.292E+01, 1.688E-15, 1.000E+00, 1.197E+04
 1.294E+01, 1.688E-15, 1.000E+00, 1.199E+04
 1.296E+01, 1.688E-15, 1.000E+00, 1.201E+04
 1.298E+01, 1.861E-15, 1.000E+00, 1.203E+04
 1.300E+01, 1.732E-15, 1.000E+00, 1.206E+04
 1.302E+01, 1.776E-15, 1.000E+00, 1.208E+04
 1.304E+01, 1.734E-15, 1.000E+00, 1.210E+04
 1.306E+01, 1.776E-15, 1.000E+00, 1.212E+04
 1.308E+01, 1.954E-15, 1.000E+00, 1.214E+04
 1.310E+01, 1.643E-15, 1.000E+00, 1.216E+04
 1.312E+01, 1.643E-15, 1.000E+00, 1.218E+04
 1.314E+01, 1.776E-15, 1.000E+00, 1.220E+04
 1.316E+01, 1.776E-15, 1.000E+00, 1.223E+04
 1.318E+01, 1.863E-15, 1.000E+00, 1.225E+04
 1.320E+01, 1.901E-15, 1.000E+00, 1.227E+04
 1.322E+01, 1.505E-15, 1.000E+00, 1.229E+04
 1.324E+01, 1.622E-15, 1.000E+00, 1.232E+04
 1.326E+01, 1.554E-15, 1.000E+00, 1.234E+04
 1.328E+01, 1.523E-15, 1.000E+00, 1.237E+04
 1.330E+01, 1.355E-15, 1.000E+00, 1.239E+04
 1.332E+01, 1.389E-15, 1.000E+00, 1.241E+04
 1.334E+01, 1.553E-15, 1.000E+00, 1.243E+04
 1.336E+01, 1.388E-15, 1.000E+00, 1.245E+04
 1.338E+01, 1.499E-15, 1.000E+00, 1.247E+04
 1.340E+01, 1.721E-15, 1.000E+00, 1.248E+04
 1.342E+01, 1.721E-15, 1.000E+00, 1.250E+04
 1.344E+01, 1.610E-15, 1.000E+00, 1.252E+04
 1.346E+01, 1.776E-15, 1.000E+00, 1.254E+04
 1.348E+01, 1.683E-15, 1.000E+00, 1.256E+04
 1.350E+01, 1.530E-15, 1.000E+00, 1.258E+04
 1.352E+01, 1.480E-15, 1.000E+00, 1.260E+04
 1.354E+01, 1.579E-15, 1.000E+00, 1.262E+04
 1.356E+01, 1.681E-15, 1.000E+00, 1.264E+04
 1.358E+01, 1.688E-15, 1.000E+00, 1.266E+04
 1.360E+01, 1.776E-15, 1.000E+00, 1.268E+04
 1.362E+01, 1.821E-15, 1.000E+00, 1.270E+04
 1.364E+01, 1.688E-15, 1.000E+00, 1.272E+04
 1.366E+01, 1.685E-15, 1.000E+00, 1.274E+04
 1.368E+01, 1.677E-15, 1.000E+00, 1.276E+04
 1.370E+01, 1.672E-15, 1.000E+00, 1.278E+04
 1.372E+01, 1.721E-15, 1.000E+00, 1.280E+04
 1.374E+01, 1.620E-15, 1.000E+00, 1.282E+04
 1.376E+01, 1.776E-15, 1.000E+00, 1.283E+04
 1.378E+01, 1.776E-15, 1.000E+00, 1.285E+04
 1.380E+01, 1.776E-15, 1.000E+00, 1.287E+04
 1.382E+01, 1.672E-15, 1.000E+00, 1.289E+04
 1.384E+01, 1.721E-15, 1.000E+00, 1.291E+04
 1.386E+01, 1.776E-15, 1.000E+00, 1.292E+04
 1.388E+01, 1.776E-15, 1.000E+00, 1.294E+04
 1.390E+01, 1.776E-15, 1.000E+00, 1.296E+04
 1.392E+01, 1.870E-15, 1.000E+00, 1.298E+04
 1.394E+01, 1.731E-15, 1.000E+00, 1.300E+04
 1.396E+01, 1.776E-15, 1.000E+00, 1.302E+04
 1.398E+01, 1.776E-15, 1.000E+00, 1.304E+04
 1.400E+01, 1.728E-15, 1.000E+00, 1.306E+04
 1.402E+01, 1.776E-15, 1.000E+00, 1.308E+04
 1.404E+01, 1.682E-15, 1.000E+00, 1.310E+04
 1.406E+01, 1.776E-15, 1.000E+00, 1.312E+04
 1.408E+01, 1.647E-15, 1.000E+00, 1.315E+04
 1.410E+01, 1.730E-15, 1.000E+00, 1.317E+04
 1.412E+01, 1.730E-15, 1.000E+00, 1.319E+04
 1.414E+01, 1.642E-15, 1.000E+00, 1.321E+04
 1.416E+01, 1.649E-15, 1.000E+00, 1.323E+04
 1.418E+01, 1.644E-15, 1.000E+00, 1.325E+04
 1.420E+01, 1.730E-15, 1.000E+00, 1.327E+04
 1.422E+01, 1.823E-15, 1.000E+00, 1.329E+04
 1.424E+01, 1.823E-15, 1.000E+00, 1.331E+04
 1.426E+01, 1.776E-15, 1.000E+00, 1.333E+04
 1.428E+01, 1.776E-15, 1.000E+00, 1.335E+04
 1.430E+01, 1.628E-15, 1.000E+00, 1.337E+04
 1.432E+01, 1.749E-15, 1.000E+00, 1.339E+04
 1.434E+01, 1.683E-15, 1.000E+00, 1.341E+04
 1.436E+01, 1.727E-15, 1.000E+00, 1.343E+04
 1.438E+01, 1.727E-15, 1.000E+00, 1.345E+04
 1.440E+01, 1.678E-15, 1.000E+00, 1.347E+04
 1.442E+01, 1.530E-15, 1.000E+00, 1.349E+04
 1.444E+01, 1.776E-15, 1.000E+00, 1.351E+04
 1.446E+01, 1.776E-15, 1.000E+00, 1.353E+04
 1.448E+01, 2.072E-15, 1.000E+00, 1.355E+04
 1.450E+01, 1.727E-15, 1.000E+00, 1.357E+04
 1.452E+01, 1.727E-15, 1.000E+00, 1.358E+04
 1.454E+01, 1.924E-15, 1.000E+00, 1.360E+04
 1.456E+01, 1.727E-15, 1.000E+00, 1.362E+04
 1.458E+01, 1.776E-15, 1.000E+00, 1.364E+04
 1.460E+01, 1.819E-15, 1.000E+00, 1.367E+04
 1.462E+01, 1.865E-15, 1.000E+00, 1.369E+04
 1.464E+01, 1.643E-15, 1.000E+00, 1.371E+04
 1.466E+01, 1.732E-15, 1.000E+00, 1.373E+04
 1.468E+01, 1.776E-15, 1.000E+00, 1.375E+04
 1.470E+01, 1.870E-15, 1.000E+00, 1.377E+04
 1.472E+01, 1.431E-15, 1.000E+00, 1.379E+04
 1.474E+01, 1.636E-15, 1.000E+00, 1.381E+04
 1.476E+01, 1.530E-15, 1.000E+00, 1.383E+04
 1.478E+01, 1.579E-15, 1.000E+00, 1.385E+04
 1.480E+01, 1.602E-15, 1.000E+00, 1.387E+04
 1.482E+01, 1.554E-15, 1.000E+00, 1.389E+04
 1.484E+01, 1.565E-15, 1.000E+00, 1.391E+04
 1.486E+01, 1.593E-15, 1.000E+00, 1.393E+04
 1.488E+01, 1.776E-15, 1.000E+00, 1.396E+04
 1.490E+01, 1.569E-15, 1.000E+00, 1.397E+04
 1.492E+01, 1.480E-15, 1.000E+00, 1.399E+04
 1.494E+01, 1.776E-15, 1.000E+00, 1.401E+04
 1.496E+01, 1.834E-15, 1.000E+00, 1.403E+04
 1.498E+01, 1.730E-15, 1.000E+00, 1.405E+04
 1.500E+01, 1.636E-15, 1.000E+00, 1.407E+04
 1.502E+01, 1.686E-15, 1.000E+00, 1.410E+04
 1.504E+01, 1.736E-15, 1.000E+00, 1.412E+04
 1.506E+01, 1.776E-15, 1.000E+00, 1.414E+04
 1.508E+01, 1.776E-15, 1.000E+00, 1.416E+04
 1.510E+01, 1.683E-15, 1.000E+00, 1.419E+04
 1.512E+01, 1.776E-15, 1.000E+00, 1.421E+04
 1.514E+01, 1.870E-15, 1.000E+00, 1.423E+04
 1.516E+01, 1.683E-15, 1.000E+00, 1.425E+04
 1.518E+01, 1.779E-15, 1.000E+00, 1.427E+04
 1.520E+01, 1.776E-15, 1.000E+00, 1.429E+04
 1.522E+01, 2.176E-15, 1.000E+00, 1.431E+04
 1.524E+01, 1.695E-15, 1.000E+00, 1.434E+04
 1.526E+01, 1.655E-15, 1.000E+00, 1.436E+04
 1.528E+01, 1.696E-15, 1.000E+00, 1.439E+04
 1.530E+01, 1.737E-15, 1.000E+00, 1.441E+04
 1.532E+01, 1.554E-15, 1.000E+00, 1.443E+04
 1.534E+01, 1.350E-15, 1.000E+00, 1.445E+04
 1.536E+01, 1.356E-15, 1.000E+00, 1.447E+04
 1.538E+01, 1.234E-15, 1.000E+00, 1.449E+04
 1.540E+01, 1.132E-15, 1.000E+00, 1.451E+04
 1.542E+01, 1.567E-15, 1.000E+00, 1.453E+04
 1.544E+01, 1.595E-15, 1.000E+00, 1.454E+04
 1.546E+01, 1.626E-15, 1.000E+00, 1.456E+04
 1.548E+01, 1.660E-15, 1.000E+00, 1.458E+04
 1.550E+01, 1.717E-15, 1.000E+00, 1.460E+04
 1.552E+01, 1.721E-15, 1.000E+00, 1.461E+04
 1.554E+01, 1.672E-15, 1.000E+00, 1.463E+04
 1.556E+01, 1.620E-15, 1.000E+00, 1.465E+04
 1.558E+01, 1.480E-15, 1.000E+00, 1.467E+04
 1.560E+01, 1.306E-15, 1.000E+00, 1.469E+04
 1.562E+01, 1.567E-15, 1.000E+00, 1.471E+04
 1.564E+01, 1.776E-15, 1.000E+00, 1.472E+04
 1.566E+01, 1.567E-15, 1.000E+00, 1.474E+04
 1.568E+01, 1.974E-15, 1.000E+00, 1.476E+04
 1.570E+01, 1.776E-15, 1.000E+00, 1.478E+04
 1.572E+01, 1.776E-15, 1.000E+00, 1.480E+04
 1.574E+01, 1.725E-15, 1.000E+00, 1.482E+04
 1.576E+01, 1.737E-15, 1.000E+00, 1.484E+04
 1.578E+01, 1.729E-15, 1.000E+00, 1.486E+04
 1.580E+01, 1.863E-15, 1.000E+00, 1.488E+04
 1.582E+01, 1.946E-15, 1.000E+00, 1.490E+04
 1.584E+01, 1.776E-15, 1.000E+00, 1.493E+04
 1.586E+01, 1.819E-15, 1.000E+00, 1.495E+04
 1.588E+01, 1.776E-15, 1.000E+00, 1.497E+04
 1.590E+01, 1.861E-15, 1.000E+00, 1.499E+04
 1.592E+01, 1.910E-15, 1.000E+00, 1.501E+04
 1.594E+01, 1.776E-15, 1.000E+00, 1.503E+04
 1.596E+01, 1.688E-15, 1.000E+00, 1.506E+04
 1.598E+01, 1.736E-15, 1.000E+00, 1.508E+04
 1.600E+01, 1.738E-15, 1.000E+00, 1.510E+04
 1.602E+01, 1.657E-15, 1.000E+00, 1.512E+04
 1.604E+01, 1.732E-15, 1.000E+00, 1.515E+04
 1.606E+01, 1.776E-15, 1.000E+00, 1.517E+04
 1.608E+01, 1.636E-15, 1.000E+00, 1.519E+04
 1.610E+01, 1.579E-15, 1.000E+00, 1.521E+04
 1.612E+01, 1.430E-15, 1.000E+00, 1.523E+04
 1.614E+01, 1.455E-15, 1.000E+00, 1.525E+04
 1.616E+01, 1.634E-15, 1.000E+00, 1.527E+04
 1.618E+01, 1.985E-15, 1.000E+00, 1.529E+04
 1.620E+01, 1.776E-15, 1.000E+00, 1.531E+04
 1.622E+01, 1.724E-15, 1.000E+00, 1.532E+04
 1.624E+01, 1.776E-15, 1.000E+00, 1.534E+04
 1.626E+01, 1.688E-15, 1.000E+00, 1.536E+04
 1.628E+01, 1.636E-15, 1.000E+00, 1.538E+04
 1.630E+01, 1.725E-15, 1.000E+00, 1.541E+04
 1.632E+01, 1.678E-15, 1.000E+00, 1.542E+04
 1.634E+01, 1.724E-15, 1.000E+00, 1.544E+04
 1.636E+01, 1.776E-15, 1.000E+00, 1.546E+04
 1.638E+01, 1.776E-15, 1.000E+00, 1.548E+04
 1.640E+01, 1.732E-15, 1.000E+00, 1.550E+04
 1.642E+01, 1.776E-15, 1.000E+00, 1.552E+04
 1.644E+01, 1.732E-15, 1.000E+00, 1.554E+04
 1.646E+01, 1.688E-15, 1.000E+00, 1.557E+04
 1.648E+01, 2.087E-15, 1.000E+00, 1.559E+04
 1.650E+01, 2.220E-15, 1.000E+00, 1.561E+04
 1.652E+01, 1.732E-15, 1.000E+00, 1.563E+04
 1.654E+01, 1.688E-15, 1.000E+00, 1.565E+04
 1.656E+01, 1.865E-15, 1.000E+00, 1.567E+04
 1.658E+01, 1.638E-15, 1.000E+00, 1.569E+04
 1.660E+01, 1.628E-15, 1.000E+00, 1.571E+04
 1.662E+01, 1.823E-15, 1.000E+00, 1.573E+04
 1.664E+01, 1.727E-15, 1.000E+00, 1.575E+04
 1.666E+01, 1.728E-15, 1.000E+00, 1.577E+04
 1.668E+01, 1.427E-15, 1.000E+00, 1.579E+04
 1.670E+01, 1.636E-15, 1.000E+00, 1.581E+04
 1.672E+01, 1.730E-15, 1.000E+00, 1.583E+04
 1.674E+01, 1.776E-15, 1.000E+00, 1.585E+04
 1.676E+01, 1.723E-15, 1.000E+00, 1.587E+04
 1.678E+01, 1.693E-15, 1.000E+00, 1.589E+04
 1.680E+01, 1.776E-15, 1.000E+00, 1.591E+04
 1.682E+01, 1.683E-15, 1.000E+00, 1.593E+04
 1.684E+01, 1.676E-15, 1.000E+00, 1.595E+04
 1.686E+01, 1.724E-15, 1.000E+00, 1.597E+04
 1.688E+01, 1.724E-15, 1.000E+00, 1.599E+04
 1.690E+01, 1.730E-15, 1.000E+00, 1.601E+04
 1.692E+01, 1.730E-15, 1.000E+00, 1.603E+04
 1.694E+01, 1.776E-15, 1.000E+00, 1.605E+04
 1.696E+01, 1.727E-15, 1.000E+00, 1.607E+04
 1.698E+01, 1.776E-15, 1.000E+00, 1.609E+04
 1.700E+01, 1.776E-15, 1.000E+00, 1.610E+04
 1.702E+01, 1.688E-15, 1.000E+00, 1.612E+04
 1.704E+01, 1.729E-15, 1.000E+00, 1.614E+04
 1.706E+01, 1.548E-15, 1.000E+00, 1.616E+04
 1.708E+01, 1.589E-15, 1.000E+00, 1.618E+04
 1.710E+01, 1.637E-15, 1.000E+00, 1.620E+04
 1.712E+01, 1.678E-15, 1.000E+00, 1.622E+04
 1.714E+01, 1.776E-15, 1.000E+00, 1.624E+04
 1.716E+01, 1.725E-15, 1.000E+00, 1.626E+04
 1.718E+01, 1.776E-15, 1.000E+00, 1.628E+04
 1.720E+01, 1.821E-15, 1.000E+00, 1.630E+04
 1.722E+01, 1.692E-15, 1.000E+00, 1.632E+04
 1.724E+01, 1.727E-15, 1.000E+00, 1.634E+04
 1.726E+01, 1.636E-15, 1.000E+00, 1.636E+04
 1.728E+01, 1.683E-15, 1.000E+00, 1.638E+04
 1.730E+01, 1.727E-15, 1.000E+00, 1.640E+04
 1.732E+01, 1.776E-15, 1.000E+00, 1.642E+04
 1.734E+01, 1.671E-15, 1.000E+00, 1.644E+04
 1.736E+01, 1.776E-15, 1.000E+00, 1.646E+04
 1.738E+01, 1.724E-15, 1.000E+00, 1.648E+04
