s,m3/s,m3/s,m3/s,m3/s,m/s,
Time,flow_in,flow_out,in_net,out_net,error,iter
 9.29392566556574E+000, 9.95904231621408E-001, 8.35371178308932E-001, 9.95904231621408E-001, 8.35371178308932E-001, 7.48092650373494E-002, 1.00000000000000E+000
 9.34853758548755E+000, 9.94946593127199E-001, 8.31729681385909E-001, 9.94946593127199E-001, 8.31729681385909E-001, 8.63567295172010E-002, 1.00000000000000E+000
 9.40314950540937E+000, 9.94227790015314E-001, 8.28076995632921E-001, 9.94227790015314E-001, 8.28076995632921E-001, 7.27841746240042E-002, 1.00000000000000E+000
 9.45776142533118E+000, 9.93470795647322E-001, 8.24650889738768E-001, 9.93470795647322E-001, 8.24650889738768E-001, 7.91628192804829E-002, 1.00000000000000E+000
 9.50437248675608E+000, 9.92866709565177E-001, 8.21917091195440E-001, 9.92866709565177E-001, 8.21917091195440E-001, 5.72633795582486E-002, 1.00000000000000E+000
 9.55098354818098E+000, 9.92227308915005E-001, 8.19277857281238E-001, 9.92227308915005E-001, 8.19277857281238E-001, 5.45758790975311E-002, 1.00000000000000E+000
 9.59759460960588E+000, 9.91636049936079E-001, 8.16693005276313E-001, 9.91636049936079E-001, 8.16693005276313E-001, 4.59597908332869E-002, 1.00000000000000E+000
 9.64420567103078E+000, 9.91157837683664E-001, 8.14105618352971E-001, 9.91157837683664E-001, 8.14105618352971E-001, 4.53425378654414E-002, 1.00000000000000E+000
 9.69081673245568E+000, 9.90833190284607E-001, 8.11524645768623E-001, 9.90833190284607E-001, 8.11524645768623E-001, 5.92023305279055E-002, 1.00000000000000E+000
 9.73742779388058E+000, 9.90605346118644E-001, 8.08923716942643E-001, 9.90605346118644E-001, 8.08923716942643E-001, 4.31934429413756E-002, 1.00000000000000E+000
 9.78403885530548E+000, 9.90467352038272E-001, 8.06272363054300E-001, 9.90467352038272E-001, 8.06272363054300E-001, 3.39872825745404E-002, 1.00000000000000E+000
 9.83064991673039E+000, 9.90422242399428E-001, 8.03419765404817E-001, 9.90422242399428E-001, 8.03419765404817E-001, 5.70205825078420E-002, 1.00000000000000E+000
 9.87726097815529E+000, 9.90479716897836E-001, 8.00343424114234E-001, 9.90479716897836E-001, 8.00343424114234E-001, 3.68418213344575E-002, 1.00000000000000E+000
 9.92387203958019E+000, 9.90637977594335E-001, 7.96924654855969E-001, 9.90637977594335E-001, 7.96924654855969E-001, 3.16219102176036E-002, 1.00000000000000E+000
 9.97514420714758E+000, 9.90792871143611E-001, 7.92889658355805E-001, 9.90792871143611E-001, 7.92889658355805E-001, 4.20482114659280E-002, 1.00000000000000E+000
 1.00264163747150E+001, 9.90997242811892E-001, 7.88500940334247E-001, 9.90997242811892E-001, 7.88500940334247E-001, 3.52124242627760E-002, 1.00000000000000E+000
 1.00828157590391E+001, 9.91227706724502E-001, 7.83267541587819E-001, 9.91227706724502E-001, 7.83267541587819E-001, 3.69760117738819E-002, 1.00000000000000E+000
 1.01392151433632E+001, 9.91564677920213E-001, 7.77578279088022E-001, 9.91564677920213E-001, 7.77578279088022E-001, 4.48875062387027E-002, 1.00000000000000E+000
 1.01956145276874E+001, 9.92050747781018E-001, 7.71457690760409E-001, 9.92050747781018E-001, 7.71457690760409E-001, 4.88837441570831E-002, 1.00000000000000E+000
 1.02520139120115E+001, 9.92621069207117E-001, 7.64794077434063E-001, 9.92621069207117E-001, 7.64794077434063E-001, 4.48771765490584E-002, 1.00000000000000E+000
