s,m3/s,m3/s,m3/s,m3/s,m/s,
Time,flow_in,flow_out,in_net,out_net,error,iter
 1.06046073968883E+001, 9.99999998631612E-001, 9.99999998631604E-001, 9.99999998631612E-001, 9.99999998631604E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.06578247486830E+001, 9.99999998769773E-001, 9.99999998769760E-001, 9.99999998769773E-001, 9.99999998769760E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.07110421004777E+001, 9.99999998893984E-001, 9.99999998893967E-001, 9.99999998893984E-001, 9.99999998893967E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.07642594522723E+001, 9.99999999005655E-001, 9.99999999005639E-001, 9.99999999005655E-001, 9.99999999005639E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.08174768040670E+001, 9.99999999106050E-001, 9.99999999106037E-001, 9.99999999106050E-001, 9.99999999106037E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.08706941558616E+001, 9.99999999196309E-001, 9.99999999196304E-001, 9.99999999196309E-001, 9.99999999196304E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.09239115076563E+001, 9.99999999277454E-001, 9.99999999277252E-001, 9.99999999277454E-001, 9.99999999277252E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.09771288594510E+001, 9.99999999350407E-001, 9.99999999350147E-001, 9.99999999350407E-001, 9.99999999350147E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.10303462112456E+001, 9.99999999415994E-001, 9.99999999415993E-001, 9.99999999415994E-001, 9.99999999415993E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.10835635630403E+001, 9.99999999474959E-001, 9.99999999474966E-001, 9.99999999474959E-001, 9.99999999474966E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.11367809148349E+001, 9.99999999527970E-001, 9.99999999527983E-001, 9.99999999527970E-001, 9.99999999527983E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.11899982666296E+001, 9.99999999575629E-001, 9.99999999575641E-001, 9.99999999575629E-001, 9.99999999575641E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.12432156184242E+001, 9.99999999618476E-001, 9.99999999618487E-001, 9.99999999618476E-001, 9.99999999618487E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.12964329702189E+001, 9.99999999656997E-001, 9.99999999657008E-001, 9.99999999656997E-001, 9.99999999657008E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.13496503220136E+001, 9.99999999691629E-001, 9.99999999691641E-001, 9.99999999691629E-001, 9.99999999691641E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.14028676738082E+001, 9.99999999722764E-001, 9.99999999722774E-001, 9.99999999722764E-001, 9.99999999722774E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.14560850256029E+001, 9.99999999750755E-001, 9.99999999750753E-001, 9.99999999750755E-001, 9.99999999750753E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.15093023773975E+001, 9.99999999775921E-001, 9.99999999775918E-001, 9.99999999775921E-001, 9.99999999775918E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.15625197291922E+001, 9.99999999798545E-001, 9.99999999798544E-001, 9.99999999798545E-001, 9.99999999798544E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.16157370809868E+001, 9.99999999818886E-001, 9.99999999818887E-001, 9.99999999818886E-001, 9.99999999818887E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.16689544327815E+001, 9.99999999837172E-001, 9.99999999837168E-001, 9.99999999837172E-001, 9.99999999837168E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.17221717845762E+001, 9.99999999853612E-001, 9.99999999853527E-001, 9.99999999853612E-001, 9.99999999853527E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.17753891363708E+001, 9.99999999868392E-001, 9.99999999868367E-001, 9.99999999868392E-001, 9.99999999868367E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.18286064881655E+001, 9.99999999881680E-001, 9.99999999881800E-001, 9.99999999881680E-001, 9.99999999881800E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.18818238399601E+001, 9.99999999893627E-001, 9.99999999893637E-001, 9.99999999893627E-001, 9.99999999893637E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.19350411917548E+001, 9.99999999904367E-001, 9.99999999904374E-001, 9.99999999904367E-001, 9.99999999904374E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.19882585435494E+001, 9.99999999914022E-001, 9.99999999914027E-001, 9.99999999914022E-001, 9.99999999914027E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.20414758953441E+001, 9.99999999922703E-001, 9.99999999922705E-001, 9.99999999922703E-001, 9.99999999922705E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.20946932471388E+001, 9.99999999930508E-001, 9.99999999930505E-001, 9.99999999930508E-001, 9.99999999930505E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.21479105989334E+001, 9.99999999937524E-001, 9.99999999937523E-001, 9.99999999937524E-001, 9.99999999937523E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.22011279507281E+001, 9.99999999943832E-001, 9.99999999943835E-001, 9.99999999943832E-001, 9.99999999943835E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.22543453025227E+001, 9.99999999949504E-001, 9.99999999949511E-001, 9.99999999949504E-001, 9.99999999949511E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.23075626543174E+001, 9.99999999954602E-001, 9.99999999954608E-001, 9.99999999954602E-001, 9.99999999954608E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.23607800061120E+001, 9.99999999959185E-001, 9.99999999959190E-001, 9.99999999959185E-001, 9.99999999959190E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.24139973579067E+001, 9.99999999963306E-001, 9.99999999963311E-001, 9.99999999963306E-001, 9.99999999963311E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.24672147097014E+001, 9.99999999967011E-001, 9.99999999967017E-001, 9.99999999967011E-001, 9.99999999967017E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.25204320614960E+001, 9.99999999970342E-001, 9.99999999970348E-001, 9.99999999970342E-001, 9.99999999970348E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.25736494132907E+001, 9.99999999973336E-001, 9.99999999973338E-001, 9.99999999973336E-001, 9.99999999973338E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.26268667650853E+001, 9.99999999976028E-001, 9.99999999976094E-001, 9.99999999976028E-001, 9.99999999976094E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.26800841168800E+001, 9.99999999978448E-001, 9.99999999978441E-001, 9.99999999978448E-001, 9.99999999978441E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.27333014686746E+001, 9.99999999980624E-001, 9.99999999980673E-001, 9.99999999980624E-001, 9.99999999980673E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.27865188204693E+001, 9.99999999982581E-001, 9.99999999982573E-001, 9.99999999982581E-001, 9.99999999982573E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.28397361722640E+001, 9.99999999984340E-001, 9.99999999984335E-001, 9.99999999984340E-001, 9.99999999984335E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.28929535240586E+001, 9.99999999985921E-001, 9.99999999985915E-001, 9.99999999985921E-001, 9.99999999985915E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.29461708758533E+001, 9.99999999987343E-001, 9.99999999987338E-001, 9.99999999987343E-001, 9.99999999987338E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.29993882276479E+001, 9.99999999988620E-001, 9.99999999988618E-001, 9.99999999988620E-001, 9.99999999988618E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.30526055794426E+001, 9.99999999989769E-001, 9.99999999989767E-001, 9.99999999989769E-001, 9.99999999989767E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.31058229312373E+001, 9.99999999990802E-001, 9.99999999990801E-001, 9.99999999990802E-001, 9.99999999990801E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.31590402830319E+001, 9.99999999991731E-001, 9.99999999991730E-001, 9.99999999991731E-001, 9.99999999991730E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.32122576348266E+001, 9.99999999992566E-001, 9.99999999992565E-001, 9.99999999992566E-001, 9.99999999992565E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.32654749866212E+001, 9.99999999993317E-001, 9.99999999993315E-001, 9.99999999993317E-001, 9.99999999993315E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.33240140735953E+001, 9.99999999993991E-001, 9.99999999993991E-001, 9.99999999993991E-001, 9.99999999993991E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.33825531605695E+001, 9.99999999994655E-001, 9.99999999994653E-001, 9.99999999994655E-001, 9.99999999994653E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.34410922475436E+001, 9.99999999995246E-001, 9.99999999995233E-001, 9.99999999995246E-001, 9.99999999995233E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.34996313345177E+001, 9.99999999995771E-001, 9.99999999995746E-001, 9.99999999995771E-001, 9.99999999995746E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.35581704214918E+001, 9.99999999996238E-001, 9.99999999996205E-001, 9.99999999996238E-001, 9.99999999996205E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.36167095084660E+001, 9.99999999996654E-001, 9.99999999996625E-001, 9.99999999996654E-001, 9.99999999996625E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.36752485954401E+001, 9.99999999997024E-001, 9.99999999997005E-001, 9.99999999997024E-001, 9.99999999997005E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.37337876824142E+001, 9.99999999997352E-001, 9.99999999997352E-001, 9.99999999997352E-001, 9.99999999997352E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.37923267693883E+001, 9.99999999997645E-001, 9.99999999997655E-001, 9.99999999997645E-001, 9.99999999997655E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.38508658563625E+001, 9.99999999997905E-001, 9.99999999998046E-001, 9.99999999997905E-001, 9.99999999998046E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.39094049433366E+001, 9.99999999998136E-001, 9.99999999998138E-001, 9.99999999998136E-001, 9.99999999998138E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.39618166384715E+001, 9.99999999998342E-001, 9.99999999998345E-001, 9.99999999998342E-001, 9.99999999998345E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.40089175239337E+001, 9.99999999998507E-001, 9.99999999998509E-001, 9.99999999998507E-001, 9.99999999998509E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.40560184093960E+001, 9.99999999998642E-001, 9.99999999998640E-001, 9.99999999998642E-001, 9.99999999998640E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.40966443199769E+001, 9.99999999998764E-001, 9.99999999998762E-001, 9.99999999998764E-001, 9.99999999998762E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.41372702305578E+001, 9.99999999998860E-001, 9.99999999998849E-001, 9.99999999998860E-001, 9.99999999998849E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.41778961411387E+001, 9.99999999998950E-001, 9.99999999998889E-001, 9.99999999998950E-001, 9.99999999998889E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.42185220517195E+001, 9.99999999999031E-001, 9.99999999998995E-001, 9.99999999999031E-001, 9.99999999998995E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.42591479623004E+001, 9.99999999999106E-001, 9.99999999999104E-001, 9.99999999999106E-001, 9.99999999999104E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.42997738728813E+001, 9.99999999999177E-001, 9.99999999999175E-001, 9.99999999999177E-001, 9.99999999999175E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.43403997834622E+001, 9.99999999999241E-001, 9.99999999999243E-001, 9.99999999999241E-001, 9.99999999999243E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.43850882851012E+001, 9.99999999999300E-001, 9.99999999999304E-001, 9.99999999999300E-001, 9.99999999999304E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.44342456369041E+001, 9.99999999999360E-001, 9.99999999999362E-001, 9.99999999999360E-001, 9.99999999999362E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.44883187238872E+001, 9.99999999999420E-001, 9.99999999999416E-001, 9.99999999999420E-001, 9.99999999999416E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.45423918108704E+001, 9.99999999999479E-001, 9.99999999999475E-001, 9.99999999999479E-001, 9.99999999999475E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.45964648978535E+001, 9.99999999999533E-001, 9.99999999999523E-001, 9.99999999999533E-001, 9.99999999999523E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.46505379848367E+001, 9.99999999999581E-001, 9.99999999999589E-001, 9.99999999999581E-001, 9.99999999999589E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.47046110718199E+001, 9.99999999999624E-001, 9.99999999999645E-001, 9.99999999999624E-001, 9.99999999999645E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.47586841588030E+001, 9.99999999999662E-001, 9.99999999999674E-001, 9.99999999999662E-001, 9.99999999999674E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.48127572457862E+001, 9.99999999999697E-001, 9.99999999999689E-001, 9.99999999999697E-001, 9.99999999999689E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.48668303327693E+001, 9.99999999999728E-001, 9.99999999999636E-001, 9.99999999999728E-001, 9.99999999999636E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.49209034197525E+001, 9.99999999999756E-001, 9.99999999999753E-001, 9.99999999999756E-001, 9.99999999999753E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.49749765067357E+001, 9.99999999999781E-001, 9.99999999999783E-001, 9.99999999999781E-001, 9.99999999999783E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.50290495937188E+001, 9.99999999999803E-001, 9.99999999999815E-001, 9.99999999999803E-001, 9.99999999999815E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.50831226807020E+001, 9.99999999999823E-001, 9.99999999999837E-001, 9.99999999999823E-001, 9.99999999999837E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.51371957676851E+001, 9.99999999999842E-001, 9.99999999999852E-001, 9.99999999999842E-001, 9.99999999999852E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.51912688546683E+001, 9.99999999999858E-001, 9.99999999999863E-001, 9.99999999999858E-001, 9.99999999999863E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.52453419416515E+001, 9.99999999999872E-001, 9.99999999999875E-001, 9.99999999999872E-001, 9.99999999999875E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.52994150286346E+001, 9.99999999999885E-001, 9.99999999999905E-001, 9.99999999999885E-001, 9.99999999999905E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.53534881156178E+001, 9.99999999999897E-001, 9.99999999999910E-001, 9.99999999999897E-001, 9.99999999999910E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.54075612026010E+001, 9.99999999999908E-001, 9.99999999999914E-001, 9.99999999999908E-001, 9.99999999999914E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.54616342895841E+001, 9.99999999999917E-001, 9.99999999999932E-001, 9.99999999999917E-001, 9.99999999999932E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.55157073765673E+001, 9.99999999999925E-001, 9.99999999999952E-001, 9.99999999999925E-001, 9.99999999999952E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.55697804635504E+001, 9.99999999999933E-001, 9.99999999999952E-001, 9.99999999999933E-001, 9.99999999999952E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.56238535505336E+001, 9.99999999999940E-001, 9.99999999999962E-001, 9.99999999999940E-001, 9.99999999999962E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.56779266375168E+001, 9.99999999999946E-001, 9.99999999999976E-001, 9.99999999999946E-001, 9.99999999999976E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.57319997244999E+001, 9.99999999999952E-001, 9.99999999999983E-001, 9.99999999999952E-001, 9.99999999999983E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.57860728114831E+001, 9.99999999999957E-001, 9.99999999999983E-001, 9.99999999999957E-001, 9.99999999999983E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.58401458984662E+001, 9.99999999999961E-001, 9.99999999999981E-001, 9.99999999999961E-001, 9.99999999999981E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.58942189854494E+001, 9.99999999999965E-001, 9.99999999999979E-001, 9.99999999999965E-001, 9.99999999999979E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.59482920724326E+001, 9.99999999999969E-001, 9.99999999999980E-001, 9.99999999999969E-001, 9.99999999999980E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.60023651594157E+001, 9.99999999999972E-001, 9.99999999999979E-001, 9.99999999999972E-001, 9.99999999999979E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.60564382463989E+001, 9.99999999999975E-001, 9.99999999999981E-001, 9.99999999999975E-001, 9.99999999999981E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.61105113333820E+001, 9.99999999999978E-001, 9.99999999999976E-001, 9.99999999999978E-001, 9.99999999999976E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.61645844203652E+001, 9.99999999999980E-001, 9.99999999999970E-001, 9.99999999999980E-001, 9.99999999999970E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.62186575073484E+001, 9.99999999999982E-001, 9.99999999999976E-001, 9.99999999999982E-001, 9.99999999999976E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.62646428032504E+001, 9.99999999999984E-001, 9.99999999999979E-001, 9.99999999999984E-001, 9.99999999999979E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.63566133950545E+001, 9.99999999999986E-001, 9.99999999999989E-001, 9.99999999999986E-001, 9.99999999999989E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.64025986909565E+001, 9.99999999999988E-001, 1.00000000000002E+000, 9.99999999999988E-001, 1.00000000000002E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.64485839868586E+001, 9.99999999999988E-001, 9.99999999999986E-001, 9.99999999999988E-001, 9.99999999999986E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.65451531082528E+001, 9.99999999999990E-001, 9.99999999999969E-001, 9.99999999999990E-001, 9.99999999999969E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.65957369337451E+001, 9.99999999999991E-001, 1.00000000000005E+000, 9.99999999999991E-001, 1.00000000000005E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.66463207592373E+001, 9.99999999999992E-001, 1.00000000000006E+000, 9.99999999999992E-001, 1.00000000000006E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.66969045847295E+001, 9.99999999999993E-001, 1.00000000000003E+000, 9.99999999999993E-001, 1.00000000000003E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.67420452271514E+001, 9.99999999999994E-001, 1.00000000000002E+000, 9.99999999999994E-001, 1.00000000000002E+000, 2.22044604925031E-016, 1.00000000000000E+000
 1.68323265119950E+001, 9.99999999999994E-001, 1.00000000000003E+000, 9.99999999999994E-001, 1.00000000000003E+000, 3.33066907387547E-016, 1.00000000000000E+000
 1.68774671544169E+001, 9.99999999999995E-001, 1.00000000000001E+000, 9.99999999999995E-001, 1.00000000000001E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.69226077968387E+001, 9.99999999999996E-001, 1.00000000000000E+000, 9.99999999999996E-001, 1.00000000000000E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.70080534637880E+001, 9.99999999999996E-001, 1.00000000000009E+000, 9.99999999999996E-001, 1.00000000000009E+000, 3.39349981200819E-016, 1.00000000000000E+000
 1.70483584883154E+001, 9.99999999999996E-001, 1.00000000000000E+000, 9.99999999999996E-001, 1.00000000000000E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.71289685373702E+001, 9.99999999999997E-001, 1.00000000000012E+000, 9.99999999999997E-001, 1.00000000000012E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.71692735618977E+001, 9.99999999999997E-001, 1.00000000000008E+000, 9.99999999999997E-001, 1.00000000000008E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.72498836109525E+001, 9.99999999999998E-001, 1.00000000000004E+000, 9.99999999999998E-001, 1.00000000000004E+000, 3.33066907387547E-016, 1.00000000000000E+000
 1.72901886354799E+001, 9.99999999999998E-001, 9.99999999999988E-001, 9.99999999999998E-001, 9.99999999999988E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.73748291869875E+001, 9.99999999999998E-001, 9.99999999999980E-001, 9.99999999999998E-001, 9.99999999999980E-001, 3.27780131079808E-016, 1.00000000000000E+000
 1.74191647139677E+001, 9.99999999999999E-001, 9.99999999999937E-001, 9.99999999999999E-001, 9.99999999999937E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.74635002409479E+001, 9.99999999999998E-001, 9.99999999999979E-001, 9.99999999999998E-001, 9.99999999999979E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.75610384003042E+001, 9.99999999999999E-001, 1.00000000000005E+000, 9.99999999999999E-001, 1.00000000000005E+000, 3.33066907387547E-016, 1.00000000000000E+000
 1.76098074799824E+001, 9.99999999999999E-001, 1.00000000000005E+000, 9.99999999999999E-001, 1.00000000000005E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.76585765596606E+001, 9.99999999999999E-001, 1.00000000000001E+000, 9.99999999999999E-001, 1.00000000000001E+000, 2.22044604925031E-016, 1.00000000000000E+000
 1.77122225473066E+001, 9.99999999999999E-001, 1.00000000000000E+000, 9.99999999999999E-001, 1.00000000000000E+000, 2.22044604925031E-016, 1.00000000000000E+000
 1.77658685349526E+001, 9.99999999999999E-001, 1.00000000000000E+000, 9.99999999999999E-001, 1.00000000000000E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.78655070625848E+001, 9.99999999999999E-001, 1.00007289478932E+000, 9.99999999999999E-001, 9.99999999999999E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.79114996025710E+001, 1.00000000000000E+000, 1.00028900826988E+000, 1.00000000000000E+000, 9.99999999999995E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.79574921425573E+001, 9.99999999999999E-001, 1.00026151913072E+000, 9.99999999999999E-001, 9.99999999999995E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.80034846825435E+001, 1.00000000000000E+000, 1.00009398616499E+000, 1.00000000000000E+000, 9.99999999999993E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.80954697625159E+001, 1.00000000000000E+000, 9.99999999999996E-001, 1.00000000000000E+000, 9.99999999999996E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.81414623025021E+001, 1.00000000000000E+000, 9.99999999999996E-001, 1.00000000000000E+000, 9.99999999999996E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.81874548424884E+001, 1.00000000000000E+000, 9.99999999999848E-001, 1.00000000000000E+000, 9.99999999999848E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.82794399224608E+001, 1.00000000000000E+000, 9.99999999999937E-001, 1.00000000000000E+000, 9.99999999999937E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.83254324624470E+001, 1.00000000000000E+000, 9.99999999999976E-001, 1.00000000000000E+000, 9.99999999999976E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.83714250024332E+001, 1.00000000000000E+000, 9.99999999999988E-001, 1.00000000000000E+000, 9.99999999999988E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.84680093364043E+001, 1.00000000000000E+000, 1.00000000000000E+000, 1.00000000000000E+000, 1.00000000000000E+000, 3.27780131079808E-016, 1.00000000000000E+000
 1.85186011303891E+001, 1.00000000000000E+000, 1.00000000000001E+000, 1.00000000000000E+000, 1.00000000000001E+000, 2.22044604925031E-016, 1.00000000000000E+000
 1.85691929243740E+001, 1.00000000000000E+000, 1.00000000000001E+000, 1.00000000000000E+000, 1.00000000000001E+000, 2.22044604925031E-016, 1.00000000000000E+000
 1.86197847183588E+001, 9.99999999999999E-001, 1.00000000000000E+000, 9.99999999999999E-001, 1.00000000000000E+000, 2.22044604925031E-016, 1.00000000000000E+000
 1.86703765123436E+001, 9.99999999999999E-001, 9.99999999999985E-001, 9.99999999999999E-001, 9.99999999999985E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.87209683063285E+001, 1.00000000000000E+000, 9.99999999999996E-001, 1.00000000000000E+000, 9.99999999999996E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.88221518942982E+001, 1.00000000000000E+000, 9.99999999999985E-001, 1.00000000000000E+000, 9.99999999999985E-001, 3.33066907387547E-016, 1.00000000000000E+000
 1.88727436882830E+001, 1.00000000000000E+000, 9.99999999999990E-001, 1.00000000000000E+000, 9.99999999999990E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.89233354822678E+001, 1.00000000000000E+000, 9.99999999999989E-001, 1.00000000000000E+000, 9.99999999999989E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.89739272762527E+001, 1.00000000000000E+000, 9.99999999999991E-001, 1.00000000000000E+000, 9.99999999999991E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.90245190702375E+001, 9.99999999999999E-001, 9.99999999999993E-001, 9.99999999999999E-001, 9.99999999999993E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.91257026582072E+001, 1.00000000000000E+000, 1.00000000000002E+000, 1.00000000000000E+000, 1.00000000000002E+000, 2.22044604925031E-016, 1.00000000000000E+000
 1.91762944521920E+001, 1.00000000000000E+000, 9.99999999999997E-001, 1.00000000000000E+000, 9.99999999999997E-001, 4.44089209850063E-016, 1.00000000000000E+000
 1.92268862461769E+001, 1.00000000000000E+000, 1.00000000000002E+000, 1.00000000000000E+000, 1.00000000000002E+000, 2.22044604925031E-016, 1.00000000000000E+000
 1.92774780401617E+001, 1.00000000000000E+000, 1.00000000000001E+000, 1.00000000000000E+000, 1.00000000000001E+000, 2.22044604925031E-016, 1.00000000000000E+000
 1.93280698341466E+001, 1.00000000000000E+000, 9.99999999999997E-001, 1.00000000000000E+000, 9.99999999999997E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.94292534221162E+001, 1.00000000000000E+000, 9.99999999999996E-001, 1.00000000000000E+000, 9.99999999999996E-001, 2.22044604925031E-016, 1.00000000000000E+000
 1.94798452161011E+001, 1.00000000000000E+000, 1.00000000000000E+000, 1.00000000000000E+000, 1.00000000000000E+000, 2.22044604925031E-016, 1.00000000000000E+000
 1.95304370100859E+001, 1.00000000000000E+000, 1.00000000000000E+000, 1.00000000000000E+000, 1.00000000000000E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.95810288040708E+001, 1.00000000000000E+000, 1.00011940764488E+000, 1.00000000000000E+000, 1.00000000000001E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.96316205980556E+001, 1.00000000000000E+000, 1.00030986093801E+000, 1.00000000000000E+000, 1.00000000000001E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.96822123920404E+001, 1.00000000000000E+000, 1.00043202503521E+000, 1.00000000000000E+000, 1.00000000000001E+000, 4.44089209850063E-016, 1.00000000000000E+000
 1.97833959800101E+001, 1.00000000000000E+000, 1.00044156146029E+000, 1.00000000000000E+000, 1.00000000000001E+000, 2.22044604925031E-016, 1.00000000000000E+000
