s,m3/s,m3/s,m3/s,m3/s,m/s,
Time,flow_in,flow_out,in_net,out_net,error,iter
 1.01522345779179E+001, 9.99999996609330E-001, 1.02592509996200E+000, 9.99999996609330E-001, 1.02592509996200E+000, 4.59358014793101E-002, 2.00000000000000E+000
 1.02067765274921E+001, 9.99999996959738E-001, 1.02707757419208E+000, 9.99999996959738E-001, 1.02707757419208E+000, 7.44319563031630E-002, 1.00000000000000E+000
 1.02613184770664E+001, 9.99999997273933E-001, 1.02742564414482E+000, 9.99999997273933E-001, 1.02742564414482E+000, 3.67267021472559E-002, 2.00000000000000E+000
 1.03213146215980E+001, 9.99999997555658E-001, 1.02754061747293E+000, 9.99999997555658E-001, 1.02754061747293E+000, 8.81886704659800E-002, 1.00000000000000E+000
 1.03813107661297E+001, 9.99999997832046E-001, 1.02692044847198E+000, 9.99999997832046E-001, 1.02692044847198E+000, 5.12436206236531E-002, 2.00000000000000E+000
 1.04413069106613E+001, 9.99999998077183E-001, 1.02597655559026E+000, 9.99999998077183E-001, 1.02597655559026E+000, 6.48479556908441E-002, 1.00000000000000E+000
 1.05013030551930E+001, 9.99999998294601E-001, 1.02453022903461E+000, 9.99999998294601E-001, 1.02453022903461E+000, 3.41389376655621E-002, 2.00000000000000E+000
 1.05612991997246E+001, 9.99999998487435E-001, 1.02295056855995E+000, 9.99999998487435E-001, 1.02295056855995E+000, 6.88883025990561E-002, 1.00000000000000E+000
 1.06212953442563E+001, 9.99999998658465E-001, 1.02117436565261E+000, 9.99999998658465E-001, 1.02117436565261E+000, 8.64831078242172E-002, 1.00000000000000E+000
 1.06812914887879E+001, 9.99999998810156E-001, 1.01928041811798E+000, 9.99999998810156E-001, 1.01928041811798E+000, 4.73111616351951E-002, 2.00000000000000E+000
 1.07412876333195E+001, 9.99999998944695E-001, 1.01728135181572E+000, 9.99999998944695E-001, 1.01728135181572E+000, 5.65634197482934E-002, 1.00000000000000E+000
 1.07942950081918E+001, 9.99999999064021E-001, 1.01581191156829E+000, 9.99999999064021E-001, 1.01581191156829E+000, 5.89770495655044E-002, 1.00000000000000E+000
 1.08473023830641E+001, 9.99999999158169E-001, 1.01455845614337E+000, 9.99999999158169E-001, 1.01455845614337E+000, 8.03069262102394E-002, 1.00000000000000E+000
 1.09003097579363E+001, 9.99999999242848E-001, 1.01372429289018E+000, 9.99999999242848E-001, 1.01372429289018E+000, 6.73951418876728E-002, 1.00000000000000E+000
 1.09477692120917E+001, 9.99999999319010E-001, 1.01335586766427E+000, 9.99999999319010E-001, 1.01335586766427E+000, 7.18487833175294E-002, 1.00000000000000E+000
 1.09952286662471E+001, 9.99999999380676E-001, 1.01325140786486E+000, 9.99999999380676E-001, 1.01325140786486E+000, 7.31257004829691E-002, 1.00000000000000E+000
 1.10376622930614E+001, 9.99999999436757E-001, 1.01360583513038E+000, 9.99999999436757E-001, 1.01360583513038E+000, 4.94006916620005E-002, 1.00000000000000E+000
 1.10800959198756E+001, 9.99999999482586E-001, 1.01408629378485E+000, 9.99999999482586E-001, 1.01408629378485E+000, 6.69873451549132E-002, 1.00000000000000E+000
 1.11225295466899E+001, 9.99999999524686E-001, 1.01465533501470E+000, 9.99999999524686E-001, 1.01465533501470E+000, 7.48694516396613E-002, 1.00000000000000E+000
 1.11649631735042E+001, 9.99999999563361E-001, 1.01542639047036E+000, 9.99999999563361E-001, 1.01542639047036E+000, 5.29076895312375E-002, 1.00000000000000E+000
 1.12073968003185E+001, 9.99999999598888E-001, 1.01623573192134E+000, 9.99999999598888E-001, 1.01623573192134E+000, 6.26159668538782E-002, 1.00000000000000E+000
 1.12498304271328E+001, 9.99999999631524E-001, 1.01708659510764E+000, 9.99999999631524E-001, 1.01708659510764E+000, 6.09540694774049E-002, 1.00000000000000E+000
 1.12922640539471E+001, 9.99999999661506E-001, 1.01798912409032E+000, 9.99999999661506E-001, 1.01798912409032E+000, 5.90046586112942E-002, 1.00000000000000E+000
 1.13346976807613E+001, 9.99999999689047E-001, 1.01897369071756E+000, 9.99999999689047E-001, 1.01897369071756E+000, 4.95203304025919E-002, 1.00000000000000E+000
 1.13771313075756E+001, 9.99999999714349E-001, 1.02006556740769E+000, 9.99999999714349E-001, 1.02006556740769E+000, 5.37536301213200E-002, 1.00000000000000E+000
 1.14195649343899E+001, 9.99999999737591E-001, 1.02127265338737E+000, 9.99999999737591E-001, 1.02127265338737E+000, 6.72341282266724E-002, 1.00000000000000E+000
 1.14619985612042E+001, 9.99999999758942E-001, 1.02257677671412E+000, 9.99999999758942E-001, 1.02257677671412E+000, 7.20725185940578E-002, 1.00000000000000E+000
 1.15044321880185E+001, 9.99999999778556E-001, 1.02382989523999E+000, 9.99999999778556E-001, 1.02382989523999E+000, 4.61305636821445E-002, 1.00000000000000E+000
 1.15468658148328E+001, 9.99999999796574E-001, 1.02505732219886E+000, 9.99999999796574E-001, 1.02505732219886E+000, 6.18504485943756E-002, 1.00000000000000E+000
 1.15935428043285E+001, 9.99999999813125E-001, 1.02630630210205E+000, 9.99999999813125E-001, 1.02630630210205E+000, 7.50407279737042E-002, 1.00000000000000E+000
 1.16402197938242E+001, 9.99999999829782E-001, 1.02707581963079E+000, 9.99999999829782E-001, 1.02707581963079E+000, 5.88676287222549E-002, 1.00000000000000E+000
 1.17335737728156E+001, 9.99999999851862E-001, 1.02737195697728E+000, 9.99999999851862E-001, 1.02737195697728E+000, 7.40602566752206E-002, 1.00000000000000E+000
 1.17802507623113E+001, 9.99999999871359E-001, 1.02561963275492E+000, 9.99999999871359E-001, 1.02561963275492E+000, 4.07992371083981E-002, 2.00000000000000E+000
 1.18269277518070E+001, 9.99999999882825E-001, 1.02308547550722E+000, 9.99999999882825E-001, 1.02308547550722E+000, 3.05889918586051E-002, 1.00000000000000E+000
 1.19202817307985E+001, 9.99999999898026E-001, 1.01767971574634E+000, 9.99999999898026E-001, 1.01767971574634E+000, 8.77704942574336E-002, 1.00000000000000E+000
 1.19669587202942E+001, 9.99999999911447E-001, 1.01108470875056E+000, 9.99999999911447E-001, 1.01108470875056E+000, 8.20154920901501E-002, 1.00000000000000E+000
 1.20136357097899E+001, 9.99999999919340E-001, 1.00629202704877E+000, 9.99999999919340E-001, 1.00629202704877E+000, 7.92104979189283E-002, 1.00000000000000E+000
 1.20603126992856E+001, 9.99999999926529E-001, 1.00153525943400E+000, 9.99999999926529E-001, 1.00153525943400E+000, 5.71775713940585E-002, 1.00000000000000E+000
 1.21536666782770E+001, 9.99999999936059E-001, 9.94865530896871E-001, 9.99999999936059E-001, 9.94865530896871E-001, 8.21588917552970E-002, 1.00000000000000E+000
 1.22003436677727E+001, 9.99999999944475E-001, 9.89325112675656E-001, 9.99999999944475E-001, 9.89325112675656E-001, 9.49744439693661E-002, 1.00000000000000E+000
 1.22470206572684E+001, 9.99999999949424E-001, 9.86476206126513E-001, 9.99999999949424E-001, 9.86476206126513E-001, 9.90046934963416E-002, 1.00000000000000E+000
 1.23403746362599E+001, 9.99999999955985E-001, 9.83227762109222E-001, 9.99999999955985E-001, 9.83227762109222E-001, 9.03716334047935E-002, 1.00000000000000E+000
 1.23870516257556E+001, 9.99999999961778E-001, 9.80724561356152E-001, 9.99999999961778E-001, 9.80724561356152E-001, 6.12087354170461E-002, 1.00000000000000E+000
 1.24337286152513E+001, 9.99999999965184E-001, 9.79443460255798E-001, 9.99999999965184E-001, 9.79443460255798E-001, 7.53802526952370E-002, 1.00000000000000E+000
 1.24850733036966E+001, 9.99999999968287E-001, 9.78366665469247E-001, 9.99999999968287E-001, 9.78366665469247E-001, 7.29989234875661E-002, 1.00000000000000E+000
 1.25877626805871E+001, 9.99999999972779E-001, 9.77414208107303E-001, 9.99999999972779E-001, 9.77414208107303E-001, 8.75185467782518E-002, 1.00000000000000E+000
 1.26391073690324E+001, 9.99999999976695E-001, 9.77076929179781E-001, 9.99999999976695E-001, 9.77076929179781E-001, 6.68586868933601E-002, 1.00000000000000E+000
 1.26904520574777E+001, 9.99999999978970E-001, 9.77227906429966E-001, 9.99999999978970E-001, 9.77227906429966E-001, 8.45359614166152E-002, 1.00000000000000E+000
 1.27417967459230E+001, 9.99999999981022E-001, 9.77617942584436E-001, 9.99999999981022E-001, 9.77617942584436E-001, 5.59326203138819E-002, 1.00000000000000E+000
 1.27931414343683E+001, 9.99999999982875E-001, 9.78211969835837E-001, 9.99999999982875E-001, 9.78211969835837E-001, 7.45108773098189E-002, 1.00000000000000E+000
 1.28444861228135E+001, 9.99999999984546E-001, 9.78957983103664E-001, 9.99999999984546E-001, 9.78957983103664E-001, 6.71511674305734E-002, 1.00000000000000E+000
 1.29471754997041E+001, 9.99999999986734E-001, 9.80301199791536E-001, 9.99999999986734E-001, 9.80301199791536E-001, 7.37927711188342E-002, 1.00000000000000E+000
 1.29985201881494E+001, 9.99999999988643E-001, 9.81779056938429E-001, 9.99999999988643E-001, 9.81779056938429E-001, 8.86635469568802E-002, 1.00000000000000E+000
 1.30498648765947E+001, 9.99999999989751E-001, 9.82815848759046E-001, 9.99999999989751E-001, 9.82815848759046E-001, 6.47426278917906E-002, 1.00000000000000E+000
 1.31012095650399E+001, 9.99999999990752E-001, 9.83883241996128E-001, 9.99999999990752E-001, 9.83883241996128E-001, 7.79463631587014E-002, 1.00000000000000E+000
 1.31525542534852E+001, 9.99999999991655E-001, 9.84958163045580E-001, 9.99999999991655E-001, 9.84958163045580E-001, 6.40503147782785E-002, 1.00000000000000E+000
 1.32038989419305E+001, 9.99999999992469E-001, 9.86108175293145E-001, 9.99999999992469E-001, 9.86108175293145E-001, 2.81135013047318E-002, 2.00000000000000E+000
 1.33065883188211E+001, 9.99999999993535E-001, 9.87783063545514E-001, 9.99999999993535E-001, 9.87783063545514E-001, 6.19932875823305E-002, 1.00000000000000E+000
 1.33579330072664E+001, 9.99999999994466E-001, 9.89587511396360E-001, 9.99999999994466E-001, 9.89587511396360E-001, 2.96150328946712E-002, 2.00000000000000E+000
 1.34092776957116E+001, 9.99999999995006E-001, 9.90812653700534E-001, 9.99999999995006E-001, 9.90812653700534E-001, 8.45672176968859E-002, 1.00000000000000E+000
 1.34606223841569E+001, 9.99999999995493E-001, 9.92208582277236E-001, 9.99999999995493E-001, 9.92208582277236E-001, 3.91049667039555E-002, 2.00000000000000E+000
 1.35119670726022E+001, 9.99999999995933E-001, 9.93796391389023E-001, 9.99999999995933E-001, 9.93796391389023E-001, 2.98706846012867E-002, 2.00000000000000E+000
 1.36040158663721E+001, 9.99999999996491E-001, 9.96247860822975E-001, 9.99999999996491E-001, 9.96247860822975E-001, 6.30157927893668E-002, 1.50000000000000E+000
 1.36500402632570E+001, 9.99999999996948E-001, 9.98994344437937E-001, 9.99999999996948E-001, 9.98994344437937E-001, 6.07710166418078E-002, 1.00000000000000E+000
 1.36960646601420E+001, 9.99999999997216E-001, 1.00091757518290E+000, 9.99999999997216E-001, 1.00091757518290E+000, 4.66358853989148E-002, 1.00000000000000E+000
 1.37420890570269E+001, 9.99999999997461E-001, 1.00287223834142E+000, 9.99999999997461E-001, 1.00287223834142E+000, 5.78387530651880E-002, 1.00000000000000E+000
 1.38341378507968E+001, 9.99999999997786E-001, 1.00587011206259E+000, 9.99999999997786E-001, 1.00587011206259E+000, 6.64899980261321E-002, 1.00000000000000E+000
 1.38801622476817E+001, 9.99999999998074E-001, 1.00894413532759E+000, 9.99999999998074E-001, 1.00894413532759E+000, 3.81799065836099E-002, 2.00000000000000E+000
 1.39261866445667E+001, 9.99999999998243E-001, 1.01109671017177E+000, 9.99999999998243E-001, 1.01109671017177E+000, 8.09242288366896E-002, 1.00000000000000E+000
 1.40182354383366E+001, 9.99999999998468E-001, 1.01402820744887E+000, 9.99999999998468E-001, 1.01402820744887E+000, 4.91332396515894E-002, 1.50000000000000E+000
 1.40642598352215E+001, 9.99999999998667E-001, 1.01676560217991E+000, 9.99999999998667E-001, 1.01676560217991E+000, 6.47899011887956E-002, 1.00000000000000E+000
 1.41102842321065E+001, 9.99999999998785E-001, 1.01837977637217E+000, 9.99999999998785E-001, 1.01837977637217E+000, 8.27570050309299E-002, 1.00000000000000E+000
 1.42069354655648E+001, 9.99999999998942E-001, 1.01995047560400E+000, 9.99999999998942E-001, 1.01995047560400E+000, 6.86520954463380E-002, 1.00000000000000E+000
 1.42575623021383E+001, 9.99999999999086E-001, 1.02065305388223E+000, 9.99999999999086E-001, 1.02065305388223E+000, 6.37123734440785E-002, 1.00000000000000E+000
 1.43081891387117E+001, 9.99999999999174E-001, 1.02064053930708E+000, 9.99999999999174E-001, 1.02064053930708E+000, 8.61056580739532E-002, 1.00000000000000E+000
 1.43588159752852E+001, 9.99999999999254E-001, 1.02008776928348E+000, 9.99999999999254E-001, 1.02008776928348E+000, 7.78177261202762E-002, 1.00000000000000E+000
 1.44094428118586E+001, 9.99999999999326E-001, 1.01940462808827E+000, 9.99999999999326E-001, 1.01940462808827E+000, 9.94317955099939E-002, 1.00000000000000E+000
 1.44600696484320E+001, 9.99999999999390E-001, 1.01841978734608E+000, 9.99999999999390E-001, 1.01841978734608E+000, 6.80649723002678E-002, 1.00000000000000E+000
 1.45613233215789E+001, 9.99999999999475E-001, 1.01698389983190E+000, 9.99999999999475E-001, 1.01698389983190E+000, 7.41562557982995E-002, 1.00000000000000E+000
 1.46119501581523E+001, 9.99999999999551E-001, 1.01538294754549E+000, 9.99999999999551E-001, 1.01538294754549E+000, 6.03306145794915E-002, 2.00000000000000E+000
 1.46625769947258E+001, 9.99999999999593E-001, 1.01442939878262E+000, 9.99999999999593E-001, 1.01442939878262E+000, 3.13797849332207E-002, 1.00000000000000E+000
 1.47132038312992E+001, 9.99999999999632E-001, 1.01365739366067E+000, 9.99999999999632E-001, 1.01365739366067E+000, 6.70549389606561E-002, 1.00000000000000E+000
 1.47638306678727E+001, 9.99999999999668E-001, 1.01303422900545E+000, 9.99999999999668E-001, 1.01303422900545E+000, 9.20820354047913E-002, 1.00000000000000E+000
 1.48650843410195E+001, 9.99999999999715E-001, 1.01231063630718E+000, 9.99999999999715E-001, 1.01231063630718E+000, 9.05176225585379E-002, 1.00000000000000E+000
 1.49157111775930E+001, 9.99999999999755E-001, 1.01167393004529E+000, 9.99999999999755E-001, 1.01167393004529E+000, 7.87262141274112E-002, 1.00000000000000E+000
 1.49663380141664E+001, 9.99999999999779E-001, 1.01098814339341E+000, 9.99999999999779E-001, 1.01098814339341E+000, 3.11806693235814E-002, 2.00000000000000E+000
 1.50169648507398E+001, 9.99999999999800E-001, 1.01010343358640E+000, 9.99999999999800E-001, 1.01010343358640E+000, 3.28506760579215E-002, 1.00000000000000E+000
 1.50675916873133E+001, 9.99999999999819E-001, 1.00899122250839E+000, 9.99999999999819E-001, 1.00899122250839E+000, 9.18636330341640E-002, 1.00000000000000E+000
 1.51688453604602E+001, 9.99999999999845E-001, 1.00674235606719E+000, 9.99999999999845E-001, 1.00674235606719E+000, 4.85650075246741E-002, 1.50000000000000E+000
 1.52194721970336E+001, 9.99999999999867E-001, 1.00411382143754E+000, 9.99999999999867E-001, 1.00411382143754E+000, 8.04209491526802E-002, 1.00000000000000E+000
 1.52700990336070E+001, 9.99999999999879E-001, 1.00218107886717E+000, 9.99999999999879E-001, 1.00218107886717E+000, 8.44936921189503E-002, 1.00000000000000E+000
 1.53207258701805E+001, 9.99999999999891E-001, 1.00008254642902E+000, 9.99999999999891E-001, 1.00008254642902E+000, 7.78823141507847E-002, 1.00000000000000E+000
 1.53713527067539E+001, 9.99999999999901E-001, 9.97864765857686E-001, 9.99999999999901E-001, 9.97864765857686E-001, 6.46738686865731E-002, 1.00000000000000E+000
 1.54219795433273E+001, 9.99999999999911E-001, 9.95607624922282E-001, 9.99999999999911E-001, 9.95607624922282E-001, 6.55763919069992E-002, 1.00000000000000E+000
 1.55232332164742E+001, 9.99999999999924E-001, 9.92774179106935E-001, 9.99999999999924E-001, 9.92774179106935E-001, 6.93165322936901E-002, 1.00000000000000E+000
 1.55738600530477E+001, 9.99999999999934E-001, 9.90630957202726E-001, 9.99999999999934E-001, 9.90630957202726E-001, 7.83586865322492E-002, 1.00000000000000E+000
 1.56244868896211E+001, 9.99999999999940E-001, 9.90299099087369E-001, 9.99999999999940E-001, 9.90299099087369E-001, 2.73363918055416E-002, 2.00000000000000E+000
 1.56751137261945E+001, 9.99999999999946E-001, 9.90378182906501E-001, 9.99999999999946E-001, 9.90378182906501E-001, 7.20476338627858E-002, 1.00000000000000E+000
 1.57257405627680E+001, 9.99999999999951E-001, 9.90874781619361E-001, 9.99999999999951E-001, 9.90874781619361E-001, 2.86144985639971E-002, 2.00000000000000E+000
 1.58269942359148E+001, 9.99999999999958E-001, 9.91741289361435E-001, 9.99999999999958E-001, 9.91741289361435E-001, 5.86628920057567E-002, 1.50000000000000E+000
 1.58776210724883E+001, 9.99999999999965E-001, 9.92354810722518E-001, 9.99999999999965E-001, 9.92354810722518E-001, 5.80971972343982E-002, 1.00000000000000E+000
 1.59282479090617E+001, 9.99999999999968E-001, 9.92547999365547E-001, 9.99999999999968E-001, 9.92547999365547E-001, 7.60857614957251E-002, 1.00000000000000E+000
 1.59788747456352E+001, 9.99999999999971E-001, 9.92684919508787E-001, 9.99999999999971E-001, 9.92684919508787E-001, 9.35584500003177E-002, 1.00000000000000E+000
 1.60345642658659E+001, 9.99999999999973E-001, 9.92542464724091E-001, 9.99999999999973E-001, 9.92542464724091E-001, 7.99044955063533E-002, 1.00000000000000E+000
 1.60902537860967E+001, 9.99999999999976E-001, 9.92356745601322E-001, 9.99999999999976E-001, 9.92356745601322E-001, 9.96393476312826E-002, 1.00000000000000E+000
 1.61459433063275E+001, 9.99999999999979E-001, 9.91786437495990E-001, 9.99999999999979E-001, 9.91786437495990E-001, 9.35365600582714E-002, 1.00000000000000E+000
 1.62016328265583E+001, 9.99999999999981E-001, 9.90877908308522E-001, 9.99999999999981E-001, 9.90877908308522E-001, 9.70053755412641E-002, 1.00000000000000E+000
 1.62965216557844E+001, 9.99999999999984E-001, 9.88989225688969E-001, 9.99999999999984E-001, 9.88989225688969E-001, 7.74574236023892E-002, 1.00000000000000E+000
 1.63439660703975E+001, 9.99999999999987E-001, 9.86698418877025E-001, 9.99999999999987E-001, 9.86698418877025E-001, 5.08381466365886E-002, 1.00000000000000E+000
 1.63914104850106E+001, 9.99999999999987E-001, 9.85022725247063E-001, 9.99999999999987E-001, 9.85022725247063E-001, 6.70471294557693E-002, 1.00000000000000E+000
 1.64766026983426E+001, 9.99999999999989E-001, 9.82203327297539E-001, 9.99999999999989E-001, 9.82203327297539E-001, 5.75973396357812E-002, 1.00000000000000E+000
 1.65191988050086E+001, 9.99999999999990E-001, 9.79294939222602E-001, 9.99999999999990E-001, 9.79294939222602E-001, 6.88309995340179E-002, 1.00000000000000E+000
 1.65617949116747E+001, 9.99999999999992E-001, 9.77224236045147E-001, 9.99999999999992E-001, 9.77224236045147E-001, 4.75717382986767E-002, 1.00000000000000E+000
 1.66469871250067E+001, 9.99999999999992E-001, 9.74153924529128E-001, 9.99999999999992E-001, 9.74153924529128E-001, 6.64636406360237E-002, 1.00000000000000E+000
 1.66895832316727E+001, 9.99999999999993E-001, 9.71139501632872E-001, 9.99999999999993E-001, 9.71139501632872E-001, 5.77709129848676E-002, 1.00000000000000E+000
 1.67747754450047E+001, 9.99999999999994E-001, 9.68254404458081E-001, 9.99999999999994E-001, 9.68254404458081E-001, 6.62005381513413E-002, 1.00000000000000E+000
 1.68173715516707E+001, 9.99999999999995E-001, 9.65504918039691E-001, 9.99999999999995E-001, 9.65504918039691E-001, 6.41802198456514E-002, 1.00000000000000E+000
 1.69025637650028E+001, 9.99999999999995E-001, 9.62889277057852E-001, 9.99999999999995E-001, 9.62889277057852E-001, 5.21052002363755E-002, 1.00000000000000E+000
 1.69451598716688E+001, 9.99999999999996E-001, 9.60379077587462E-001, 9.99999999999996E-001, 9.60379077587462E-001, 7.23185541191893E-002, 1.00000000000000E+000
 1.69920155890014E+001, 9.99999999999996E-001, 9.58693729314082E-001, 9.99999999999996E-001, 9.58693729314082E-001, 7.55366207458157E-002, 1.00000000000000E+000
 1.70904125953999E+001, 9.99999999999997E-001, 9.56306800813869E-001, 9.99999999999997E-001, 9.56306800813869E-001, 8.67566719654598E-002, 1.00000000000000E+000
 1.71471080133724E+001, 9.99999999999998E-001, 9.54090987975238E-001, 9.99999999999998E-001, 9.54090987975238E-001, 3.42590714946009E-002, 2.00000000000000E+000
 1.72038034313448E+001, 9.99999999999998E-001, 9.52493456396415E-001, 9.99999999999998E-001, 9.52493456396415E-001, 6.46907763051952E-002, 1.00000000000000E+000
 1.72604988493173E+001, 9.99999999999998E-001, 9.51219644988383E-001, 9.99999999999998E-001, 9.51219644988383E-001, 2.55320061426554E-002, 2.00000000000000E+000
 1.73171942672898E+001, 9.99999999999998E-001, 9.49941439125058E-001, 9.99999999999998E-001, 9.49941439125058E-001, 6.07352088771536E-002, 1.00000000000000E+000
 1.73738896852622E+001, 9.99999999999998E-001, 9.48710643583525E-001, 9.99999999999998E-001, 9.48710643583525E-001, 9.11056898285798E-002, 1.00000000000000E+000
 1.74305851032347E+001, 9.99999999999998E-001, 9.48054813204623E-001, 9.99999999999998E-001, 9.48054813204623E-001, 3.47420322252732E-002, 2.00000000000000E+000
 1.74872805212072E+001, 9.99999999999998E-001, 9.47271016874168E-001, 9.99999999999998E-001, 9.47271016874168E-001, 6.49995196897493E-002, 1.00000000000000E+000
 1.75439759391796E+001, 9.99999999999998E-001, 9.46737460426580E-001, 9.99999999999998E-001, 9.46737460426580E-001, 8.18876498736620E-002, 1.00000000000000E+000
 1.76006713571521E+001, 9.99999999999999E-001, 9.47172185461676E-001, 9.99999999999999E-001, 9.47172185461676E-001, 3.99008624715980E-002, 2.00000000000000E+000
 1.76573667751246E+001, 9.99999999999999E-001, 9.47921666344228E-001, 9.99999999999999E-001, 9.47921666344228E-001, 7.02720289120835E-002, 1.00000000000000E+000
 1.77140621930970E+001, 9.99999999999999E-001, 9.49655938606679E-001, 9.99999999999999E-001, 9.49655938606679E-001, 5.85410876799219E-002, 2.00000000000000E+000
 1.77707576110695E+001, 9.99999999999999E-001, 9.51430479644266E-001, 9.99999999999999E-001, 9.51430479644266E-001, 6.39837775252805E-002, 1.00000000000000E+000
 1.78274530290420E+001, 9.99999999999999E-001, 9.54018059888191E-001, 9.99999999999999E-001, 9.54018059888191E-001, 3.35638284041706E-002, 2.00000000000000E+000
 1.78841484470144E+001, 9.99999999999999E-001, 9.56674221959296E-001, 9.99999999999999E-001, 9.56674221959296E-001, 7.72645815070105E-002, 1.00000000000000E+000
 1.79408438649869E+001, 1.00000000000000E+000, 9.59675245238331E-001, 1.00000000000000E+000, 9.59675245238331E-001, 4.98515931265446E-002, 2.00000000000000E+000
 1.80542347009318E+001, 1.00000000000000E+000, 9.64164902892903E-001, 1.00000000000000E+000, 9.64164902892903E-001, 3.17157703894815E-002, 2.00000000000000E+000
 1.81109301189043E+001, 1.00000000000000E+000, 9.68450238731111E-001, 1.00000000000000E+000, 9.67995385273979E-001, 7.71547073216974E-002, 1.00000000000000E+000
 1.81676255368768E+001, 1.00000000000000E+000, 9.71186128276902E-001, 1.00000000000000E+000, 9.70171954883565E-001, 3.00047555797893E-002, 2.00000000000000E+000
 1.82243209548492E+001, 1.00000000000000E+000, 9.73658319641706E-001, 1.00000000000000E+000, 9.72134184480202E-001, 4.56690059967668E-002, 2.00000000000000E+000
 1.82810163728217E+001, 1.00000000000000E+000, 9.75966885683671E-001, 1.00000000000000E+000, 9.73994051818223E-001, 4.87596720653838E-002, 2.00000000000000E+000
 1.83377117907942E+001, 1.00000000000000E+000, 9.77915253421079E-001, 1.00000000000000E+000, 9.75549241821369E-001, 9.27848018777966E-002, 1.00000000000000E+000
 1.83944072087666E+001, 1.00000000000000E+000, 9.80103763824319E-001, 1.00000000000000E+000, 9.77105299703480E-001, 4.26494573769354E-002, 2.00000000000000E+000
 1.84511026267391E+001, 1.00000000000000E+000, 9.82168700506508E-001, 1.00000000000000E+000, 9.78246313836297E-001, 6.66976344801831E-002, 1.00000000000000E+000
 1.85077980447116E+001, 1.00000000000000E+000, 9.83867180825240E-001, 1.00000000000000E+000, 9.79109925895814E-001, 9.66681542117940E-002, 1.00000000000000E+000
 1.85644934626840E+001, 1.00000000000000E+000, 9.85332197519964E-001, 1.00000000000000E+000, 9.79838914899995E-001, 4.58198692512557E-002, 2.00000000000000E+000
 1.86211888806565E+001, 1.00000000000000E+000, 9.86357117751607E-001, 1.00000000000000E+000, 9.80216928075400E-001, 7.78612884012833E-002, 1.00000000000000E+000
 1.86778842986290E+001, 1.00000000000000E+000, 9.87139703705555E-001, 1.00000000000000E+000, 9.80298046876526E-001, 4.26025773793999E-002, 2.00000000000000E+000
 1.87345797166014E+001, 1.00000000000000E+000, 9.87775818093858E-001, 1.00000000000000E+000, 9.80007375112199E-001, 6.12537561107913E-002, 1.00000000000000E+000
 1.87912751345739E+001, 1.00000000000000E+000, 9.87745447052602E-001, 1.00000000000000E+000, 9.79382789840980E-001, 9.83510368488627E-002, 1.00000000000000E+000
 1.88479705525464E+001, 1.00000000000000E+000, 9.87023465065114E-001, 1.00000000000000E+000, 9.78452247252189E-001, 9.60489332853991E-002, 1.00000000000000E+000
 1.89046659705188E+001, 1.00000000000000E+000, 9.85527727443342E-001, 1.00000000000000E+000, 9.77135046294464E-001, 4.17643268964687E-002, 2.00000000000000E+000
 1.89613613884913E+001, 1.00000000000000E+000, 9.83411099517771E-001, 1.00000000000000E+000, 9.75579689310284E-001, 5.92354276396680E-002, 1.00000000000000E+000
 1.90747522244362E+001, 1.00000000000000E+000, 9.79795544669184E-001, 1.00000000000000E+000, 9.73011687789920E-001, 4.75947065137596E-002, 1.50000000000000E+000
 1.91314476424087E+001, 1.00000000000000E+000, 9.76553692366577E-001, 1.00000000000000E+000, 9.70481592451241E-001, 7.07575060767238E-002, 1.00000000000000E+000
 1.91881430603812E+001, 1.00000000000000E+000, 9.74297284495375E-001, 1.00000000000000E+000, 9.68912533759401E-001, 9.30117896855878E-002, 1.00000000000000E+000
 1.92448384783536E+001, 1.00000000000000E+000, 9.72248558290472E-001, 1.00000000000000E+000, 9.67660953718749E-001, 8.76017027077172E-002, 1.00000000000000E+000
 1.93015338963261E+001, 1.00000000000000E+000, 9.71057514818432E-001, 1.00000000000000E+000, 9.67127565540193E-001, 3.59476417309122E-002, 2.00000000000000E+000
 1.93582293142986E+001, 1.00000000000000E+000, 9.70429803778958E-001, 1.00000000000000E+000, 9.66852767803445E-001, 8.17874423407610E-002, 1.00000000000000E+000
 1.94149247322710E+001, 1.00000000000000E+000, 9.70763863578692E-001, 1.00000000000000E+000, 9.67526184892640E-001, 4.75831781567282E-002, 2.00000000000000E+000
 1.94716201502435E+001, 1.00000000000000E+000, 9.71783289819584E-001, 1.00000000000000E+000, 9.68839609206052E-001, 8.61050351565557E-002, 1.00000000000000E+000
 1.95283155682160E+001, 1.00000000000000E+000, 9.73992421449281E-001, 1.00000000000000E+000, 9.71309793311463E-001, 5.69205015549639E-002, 2.00000000000000E+000
 1.95850109861884E+001, 1.00000000000000E+000, 9.77457303601569E-001, 1.00000000000000E+000, 9.75005844652090E-001, 4.75921792759402E-002, 2.00000000000000E+000
 1.96417064041609E+001, 1.00000000000000E+000, 9.82109663223612E-001, 1.00000000000000E+000, 9.79863938086121E-001, 4.96354169174340E-002, 2.00000000000000E+000
 1.96984018221334E+001, 1.00000000000000E+000, 9.87755496617192E-001, 1.00000000000000E+000, 9.85694999678151E-001, 3.95250583450544E-002, 2.00000000000000E+000
 1.97550972401058E+001, 1.00000000000000E+000, 9.94012253017539E-001, 1.00000000000000E+000, 9.92120037832452E-001, 8.43936238744110E-002, 1.00000000000000E+000
