s,m/s,,s
Time,error,iter,cputime
 1.0383231E+001, 1.1231847E-003, 2.0000000E+003, 3.8170134E+003
 1.0417528E+001, 1.2436205E-003, 1.4130000E+003, 3.8260109E+003
 1.0440392E+001, 1.2439423E-003, 1.1255000E+003, 3.8326418E+003
 1.0474689E+001, 1.1739341E-003, 9.3900000E+002, 3.8425901E+003
 1.0506283E+001, 1.0375682E-003, 1.4582211E+003, 3.8533302E+003
 1.0536524E+001, 9.9943915E-004, 7.0300000E+002, 3.8605069E+003
 1.0566765E+001, 9.9968527E-004, 7.3433333E+002, 3.8690467E+003
 1.0597006E+001, 1.3895069E-003, 1.7993333E+003, 3.8790319E+003
 1.0627247E+001, 1.7243210E-003, 1.4090000E+003, 3.8926975E+003
 1.0657488E+001, 9.9814396E-004, 8.3400000E+002, 3.9000192E+003
 1.0687729E+001, 1.2007939E-003, 7.0900000E+002, 3.9031645E+003
 1.0717970E+001, 1.4739977E-003, 1.4853333E+003, 3.9160425E+003
 1.0748211E+001, 1.4021020E-003, 1.3223333E+003, 3.9270564E+003
 1.0778452E+001, 1.7960946E-003, 1.4370000E+003, 3.9401825E+003
 1.0808693E+001, 1.9086285E-003, 1.4063333E+003, 3.9531263E+003
 1.0838934E+001, 1.6962218E-003, 1.4333333E+003, 3.9662544E+003
 1.0869176E+001, 2.2560408E-003, 1.4723333E+003, 3.9782337E+003
 1.0899417E+001, 2.2099248E-003, 1.6190000E+003, 3.9964287E+003
 1.0920585E+001, 1.2768325E-003, 2.0000000E+003, 4.0098173E+003
 1.0953851E+001, 1.7665842E-003, 1.5743333E+003, 4.0244772E+003
 1.0987116E+001, 1.5187304E-003, 1.3263333E+003, 4.0412973E+003
 1.1020381E+001, 1.3152512E-003, 1.2090000E+003, 4.0512700E+003
 1.1042558E+001, 1.6099242E-003, 2.0000000E+003, 4.0601530E+003
 1.1075823E+001, 1.5352051E-003, 9.3366667E+002, 4.0727261E+003
 1.1109088E+001, 1.8183677E-003, 2.0000000E+003, 4.0860092E+003
 1.1131265E+001, 1.8003669E-003, 1.5050000E+003, 4.0971075E+003
 1.1164530E+001, 2.1495257E-003, 1.8576667E+003, 4.1132047E+003
 1.1197795E+001, 1.3044533E-003, 2.0000000E+003, 4.1306928E+003
 1.1231061E+001, 2.3603104E-003, 1.4750000E+003, 4.1444977E+003
 1.1253237E+001, 1.9685455E-003, 2.0000000E+003, 4.1591372E+003
 1.1287611E+001, 9.9901241E-004, 5.1587097E+002, 4.1690549E+003
 1.1312006E+001, 9.9998195E-004, 6.8150000E+002, 4.1754199E+003
 1.1348598E+001, 1.2662072E-003, 1.3090000E+003, 4.1837698E+003
 1.1372992E+001, 9.9780460E-004, 4.7400000E+002, 4.1908415E+003
 1.1409584E+001, 1.1365794E-003, 1.4006667E+003, 4.1971261E+003
 1.1433978E+001, 1.1313103E-003, 1.0465000E+003, 4.2018039E+003
 1.1470570E+001, 9.9807360E-004, 2.5133333E+002, 4.2067438E+003
 1.1494964E+001, 1.2106886E-003, 1.1655000E+003, 4.2112199E+003
 1.1531556E+001, 1.7602811E-003, 1.4023333E+003, 4.2159506E+003
 1.1555951E+001, 2.0286511E-003, 1.3710000E+003, 4.2274404E+003
 1.1580345E+001, 1.1925912E-003, 1.2055000E+003, 4.2376972E+003
 1.1616937E+001, 1.4891549E-003, 9.0733333E+002, 4.2497275E+003
 1.1641331E+001, 9.9987519E-004, 8.7700000E+002, 4.2561655E+003
 1.1677923E+001, 1.2880836E-003, 1.3783333E+003, 4.2645595E+003
 1.1702317E+001, 1.4050619E-003, 1.0845000E+003, 4.2733652E+003
 1.1738909E+001, 1.7331935E-003, 1.4110000E+003, 4.2842814E+003
 1.1763304E+001, 1.4939181E-003, 1.2405000E+003, 4.2959157E+003
 1.1799895E+001, 2.3283373E-003, 2.0000000E+003, 4.3076415E+003
 1.1824290E+001, 1.2661285E-003, 2.0000000E+003, 4.3220148E+003
 1.1860881E+001, 1.5298562E-003, 1.5386667E+003, 4.3353697E+003
 1.1884035E+001, 2.0361080E-003, 1.5026685E+003, 4.3486979E+003
 1.1916903E+001, 1.4686332E-003, 8.7733333E+002, 4.3595275E+003
 1.1949772E+001, 9.9902990E-004, 6.5900000E+002, 4.3704838E+003
 1.1971684E+001, 1.7382425E-003, 2.0000000E+003, 4.3829675E+003
 1.2004552E+001, 9.9965119E-004, 6.9333333E+002, 4.3905418E+003
 1.2037421E+001, 9.9875073E-004, 5.3300000E+002, 4.3937525E+003
 1.2070289E+001, 1.0894566E-003, 1.3730000E+003, 4.3997416E+003
 1.2092202E+001, 9.9395911E-004, 1.6700000E+002, 4.4041525E+003
 1.2125070E+001, 1.5059355E-003, 8.4766667E+002, 4.4086243E+003
 1.2157938E+001, 1.7159825E-003, 1.3823333E+003, 4.4197809E+003
 1.2190807E+001, 1.1491995E-003, 8.8833333E+002, 4.4304124E+003
 1.2214910E+001, 9.9910803E-004, 1.9050000E+002, 4.4350161E+003
 1.2251066E+001, 1.0982884E-003, 7.9766667E+002, 4.4388748E+003
 1.2275169E+001, 1.3357515E-003, 1.9720000E+003, 4.4482331E+003
 1.2311324E+001, 1.1123241E-003, 1.5830000E+003, 4.4587263E+003
 1.2335428E+001, 9.9978270E-004, 4.2400000E+002, 4.4645959E+003
 1.2371583E+001, 1.5002677E-003, 1.3906667E+003, 4.4752687E+003
 1.2393196E+001, 2.0958425E-003, 1.9505000E+003, 4.4910756E+003
 1.2425614E+001, 1.2451125E-003, 1.5413333E+003, 4.5005496E+003
 1.2458033E+001, 1.1226816E-003, 7.6566667E+002, 4.5082333E+003
 1.2490451E+001, 1.3366842E-003, 1.1066667E+003, 4.5200143E+003
 1.2512064E+001, 1.0693359E-003, 1.0480000E+003, 4.5287028E+003
 1.2544482E+001, 1.0153810E-003, 1.1446667E+003, 4.5369980E+003
 1.2576901E+001, 2.2106893E-003, 1.5946667E+003, 4.5489101E+003
 1.2609320E+001, 1.6862640E-003, 1.5743333E+003, 4.5630058E+003
 1.2630932E+001, 1.2993036E-003, 1.1740000E+003, 4.5756916E+003
 1.2663351E+001, 3.2356134E-003, 2.0000000E+003, 4.5918377E+003
 1.2696850E+001, 2.0969396E-003, 2.0000000E+003, 4.6091270E+003
 1.2720624E+001, 1.8929638E-003, 2.0000000E+003, 4.6237160E+003
 1.2756284E+001, 1.7334077E-003, 1.4046667E+003, 4.6357364E+003
 1.2780058E+001, 9.9949916E-004, 6.4100000E+002, 4.6447265E+003
 1.2815718E+001, 1.2883369E-003, 1.4310000E+003, 4.6575790E+003
 1.2851379E+001, 1.0227927E-003, 8.1766667E+002, 4.6667595E+003
 1.2875152E+001, 9.8886664E-004, 8.4500000E+001, 4.6681713E+003
 1.2910813E+001, 1.1729445E-003, 1.4040000E+003, 4.6752622E+003
 1.2934586E+001, 9.9972377E-004, 1.0905000E+003, 4.6830588E+003
 1.2970247E+001, 1.0194044E-003, 9.3700000E+002, 4.6893896E+003
 1.2994021E+001, 1.8593033E-003, 2.0000000E+003, 4.6975400E+003
 1.3027258E+001, 1.5829001E-003, 1.4629785E+003, 4.7100121E+003
 1.3059285E+001, 1.7771491E-003, 2.0000000E+003, 4.7258774E+003
 1.3080636E+001, 2.8664581E-003, 2.0000000E+003, 4.7416191E+003
 1.3112662E+001, 1.6226284E-003, 1.3690000E+003, 4.7531982E+003
 1.3144689E+001, 9.9938972E-004, 3.5266667E+002, 4.7611503E+003
 1.3176715E+001, 1.1260489E-003, 1.4150000E+003, 4.7665616E+003
 1.3208742E+001, 9.9773215E-004, 6.4066667E+002, 4.7763740E+003
 1.3230092E+001, 9.9859489E-004, 1.0750000E+002, 4.7806455E+003
 1.3262119E+001, 9.9931024E-004, 7.5266667E+002, 4.7842252E+003
 1.3294145E+001, 1.8052594E-003, 2.0000000E+003, 4.7951417E+003
 1.3326172E+001, 1.1306954E-003, 8.8566667E+002, 4.8072911E+003
 1.3358198E+001, 1.2177068E-003, 8.0500000E+002, 4.8143111E+003
 1.3390225E+001, 1.1344881E-003, 1.1300000E+003, 4.8219895E+003
 1.3411576E+001, 9.9651785E-004, 8.8500000E+001, 4.8275422E+003
 1.3443602E+001, 1.9722979E-003, 1.8590000E+003, 4.8384033E+003
 1.3475629E+001, 1.6955272E-003, 1.6000000E+003, 4.8538541E+003
 1.3507655E+001, 2.0046043E-003, 1.3676667E+003, 4.8686482E+003
 1.3539681E+001, 2.2553256E-003, 1.1396667E+003, 4.8821341E+003
 1.3561032E+001, 2.2499863E-003, 2.0000000E+003, 4.8962929E+003
 1.3594126E+001, 1.0299930E-003, 1.1409677E+003, 4.9078888E+003
 1.3629355E+001, 1.1519610E-003, 7.9066667E+002, 4.9178287E+003
 1.3652842E+001, 1.5813710E-003, 2.0000000E+003, 4.9262622E+003
 1.3688071E+001, 9.9969811E-004, 1.0113333E+003, 4.9353668E+003
 1.3711557E+001, 1.1415388E-003, 1.0555000E+003, 4.9400090E+003
 1.3746786E+001, 9.9869536E-004, 7.0000000E+002, 4.9448873E+003
 1.3770272E+001, 9.9955230E-004, 4.7400000E+002, 4.9490427E+003
 1.3805501E+001, 1.3760038E-003, 1.3983333E+003, 4.9573227E+003
 1.3840730E+001, 9.9729293E-004, 2.6066667E+002, 4.9624057E+003
 1.3864216E+001, 9.9981607E-004, 1.5850000E+003, 4.9679230E+003
 1.3899445E+001, 1.2933400E-003, 1.3666667E+003, 4.9786557E+003
 1.3922931E+001, 9.9778279E-004, 1.2550000E+002, 4.9820424E+003
 1.3958160E+001, 1.6148512E-003, 1.3826667E+003, 4.9910709E+003
 1.3981646E+001, 1.3995649E-003, 1.4645000E+003, 5.0024382E+003
 1.4016875E+001, 1.0978411E-003, 8.3766667E+002, 5.0083496E+003
 1.4040361E+001, 9.9965429E-004, 7.8600000E+002, 5.0168049E+003
 1.4075591E+001, 9.9347628E-004, 1.2700000E+002, 5.0203212E+003
 1.4110820E+001, 9.9892699E-004, 1.6966667E+002, 5.0216136E+003
 1.4134306E+001, 1.3952958E-003, 1.1115000E+003, 5.0276105E+003
 1.4169535E+001, 1.3681371E-003, 1.4093333E+003, 5.0382369E+003
 1.4193021E+001, 9.9934209E-004, 6.5350000E+002, 5.0480576E+003
 1.4228250E+001, 1.8138658E-003, 1.1546667E+003, 5.0553199E+003
 1.4251736E+001, 1.2914785E-003, 1.0910000E+003, 5.0637182E+003
 1.4286965E+001, 9.9924137E-004, 4.0600000E+002, 5.0686445E+003
 1.4310451E+001, 9.9922828E-004, 1.0765000E+003, 5.0750649E+003
 1.4345680E+001, 1.0736305E-003, 1.3630000E+003, 5.0804586E+003
 1.4380909E+001, 1.5988104E-003, 1.3933333E+003, 5.0927066E+003
 1.4404395E+001, 1.0429830E-003, 1.1905000E+003, 5.1029470E+003
 1.4439624E+001, 9.9715664E-004, 5.2533333E+002, 5.1088310E+003
 1.4463111E+001, 1.1078050E-003, 1.0885000E+003, 5.1143605E+003
 1.4498340E+001, 1.1301197E-003, 8.6733333E+002, 5.1186300E+003
 1.4521826E+001, 1.5003687E-003, 2.0000000E+003, 5.1284511E+003
 1.4557055E+001, 9.9904076E-004, 2.7666667E+002, 5.1332045E+003
 1.4580541E+001, 1.1599136E-003, 1.2890000E+003, 5.1392685E+003
 1.4615770E+001, 1.3491205E-003, 1.4476667E+003, 5.1502472E+003
 1.4650999E+001, 9.9615523E-004, 1.3500000E+002, 5.1574685E+003
 1.4674485E+001, 9.9985600E-004, 4.6450000E+002, 5.1628776E+003
 1.4709714E+001, 1.1206855E-003, 1.3393333E+003, 5.1706700E+003
 1.4733200E+001, 1.8774637E-003, 2.0000000E+003, 5.1799045E+003
 1.4767177E+001, 1.1192799E-003, 1.4902054E+003, 5.1944324E+003
 1.4798647E+001, 1.1753642E-003, 1.3776667E+003, 5.2090803E+003
 1.4830118E+001, 1.3860030E-003, 1.4690000E+003, 5.2210836E+003
 1.4851099E+001, 9.9929432E-004, 3.5150000E+002, 5.2296826E+003
 1.4882570E+001, 9.9704851E-004, 1.2433333E+002, 5.2320364E+003
 1.4914041E+001, 9.9931527E-004, 3.7433333E+002, 5.2382991E+003
 1.4945512E+001, 1.6038666E-003, 1.5740000E+003, 5.2497905E+003
 1.4976983E+001, 1.5765800E-003, 1.7633333E+003, 5.2645665E+003
 1.5008454E+001, 1.2264100E-003, 9.0900000E+002, 5.2770720E+003
 1.5039925E+001, 1.6507354E-003, 2.0000000E+003, 5.2907296E+003
 1.5060905E+001, 1.3688218E-003, 1.9015000E+003, 5.3044318E+003
 1.5092376E+001, 1.2480809E-003, 8.6266667E+002, 5.3129628E+003
 1.5124896E+001, 1.6534661E-003, 1.5448387E+003, 5.3247048E+003
 1.5159514E+001, 1.5410446E-003, 1.2200000E+003, 5.3390813E+003
 1.5182593E+001, 1.3211853E-003, 1.1325000E+003, 5.3481623E+003
 1.5217211E+001, 1.0555504E-003, 1.9820000E+003, 5.3585561E+003
 1.5240289E+001, 9.9957754E-004, 5.6400000E+002, 5.3681686E+003
 1.5274907E+001, 9.9335491E-004, 7.8333333E+001, 5.3730245E+003
 1.5309525E+001, 9.9090687E-004, 4.6166667E+002, 5.3795315E+003
 1.5332604E+001, 1.9230868E-003, 2.0000000E+003, 5.3866059E+003
 1.5367222E+001, 1.6258755E-003, 1.4436667E+003, 5.4015318E+003
 1.5390301E+001, 9.9910689E-004, 5.8050000E+002, 5.4083024E+003
 1.5424919E+001, 1.4831560E-003, 1.7680000E+003, 5.4187444E+003
 1.5459537E+001, 9.9788896E-004, 6.2433333E+002, 5.4330491E+003
 1.5482615E+001, 9.9729758E-004, 2.0300000E+002, 5.4359006E+003
 1.5517233E+001, 9.8009978E-004, 9.5666667E+001, 5.4397340E+003
 1.5540312E+001, 9.8665302E-004, 9.1500000E+002, 5.4427426E+003
 1.5574930E+001, 1.1932102E-003, 7.5000000E+002, 5.4477543E+003
 1.5609548E+001, 1.2541405E-003, 1.3313333E+003, 5.4570011E+003
 1.5632627E+001, 1.5122284E-003, 2.0000000E+003, 5.4680322E+003
 1.5667245E+001, 1.1042742E-003, 8.9000000E+002, 5.4758688E+003
 1.5690324E+001, 1.2479376E-003, 2.0000000E+003, 5.4848176E+003
 1.5724942E+001, 9.9751129E-004, 2.0633333E+002, 5.4911433E+003
 1.5759560E+001, 9.9769186E-004, 4.0300000E+002, 5.4941332E+003
 1.5782638E+001, 9.9886132E-004, 3.7800000E+002, 5.4982805E+003
 1.5817256E+001, 1.0724283E-003, 1.3063333E+003, 5.5041645E+003
 1.5840335E+001, 9.9979149E-004, 1.2795000E+003, 5.5132106E+003
 1.5874953E+001, 1.3943836E-003, 1.4280000E+003, 5.5224851E+003
 1.5909571E+001, 1.2374763E-003, 1.5076667E+003, 5.5376025E+003
 1.5932650E+001, 9.9897419E-004, 1.0270000E+003, 5.5482643E+003
 1.5967268E+001, 1.1024739E-003, 7.8133333E+002, 5.5562901E+003
 1.5990346E+001, 9.9903197E-004, 4.3700000E+002, 5.5603185E+003
 1.6024964E+001, 9.9926224E-004, 4.5966667E+002, 5.5640890E+003
 1.6059582E+001, 1.0035185E-003, 8.4333333E+002, 5.5704944E+003
 1.6082661E+001, 1.1145067E-003, 1.2140000E+003, 5.5772036E+003
 1.6117279E+001, 1.1183651E-003, 1.4426667E+003, 5.5858025E+003
 1.6140358E+001, 9.9878235E-004, 7.4700000E+002, 5.5915122E+003
 1.6174976E+001, 1.3845191E-003, 1.4443333E+003, 5.6018261E+003
 1.6209594E+001, 1.9798231E-003, 1.6050000E+003, 5.6165724E+003
 1.6232672E+001, 1.7095989E-003, 2.0000000E+003, 5.6294164E+003
 1.6267290E+001, 9.9971630E-004, 1.2820000E+003, 5.6407872E+003
 1.6290369E+001, 1.1076696E-003, 1.2550000E+003, 5.6528718E+003
 1.6324987E+001, 1.2244238E-003, 9.5266667E+002, 5.6588802E+003
 1.6359605E+001, 9.9804042E-004, 2.7700000E+002, 5.6653566E+003
 1.6382684E+001, 1.2380380E-003, 1.3165000E+003, 5.6729777E+003
 1.6417302E+001, 1.0244070E-003, 1.1416667E+003, 5.6830257E+003
 1.6440380E+001, 9.9985572E-004, 9.7000000E+002, 5.6915017E+003
 1.6474998E+001, 1.3192643E-003, 1.6476667E+003, 5.7003316E+003
 1.6509616E+001, 1.7005188E-003, 1.4260000E+003, 5.7170569E+003
 1.6532695E+001, 1.4993017E-003, 2.0000000E+003, 5.7261245E+003
 1.6567313E+001, 1.7590253E-003, 2.0000000E+003, 5.7374443E+003
 1.6590392E+001, 9.9892323E-004, 1.0065000E+003, 5.7475761E+003
 1.6625010E+001, 9.9977138E-004, 9.9533333E+002, 5.7578694E+003
 1.6659628E+001, 1.6359342E-003, 1.3766667E+003, 5.7652307E+003
 1.6682706E+001, 1.5266185E-003, 2.0000000E+003, 5.7777526E+003
 1.6714985E+001, 9.9890447E-004, 3.7081301E+002, 5.7865490E+003
 1.6746094E+001, 9.9927516E-004, 6.0633333E+002, 5.7907594E+003
 1.6777202E+001, 1.0993570E-003, 1.0366667E+003, 5.7961868E+003
 1.6808311E+001, 1.1409385E-003, 9.0766667E+002, 5.8059353E+003
 1.6839420E+001, 1.1548792E-003, 1.3773333E+003, 5.8192604E+003
 1.6860159E+001, 9.9821532E-004, 1.5650000E+002, 5.8272495E+003
 1.6891268E+001, 9.9922036E-004, 4.9000000E+002, 5.8294733E+003
 1.6922377E+001, 1.5237624E-003, 1.7436667E+003, 5.8410092E+003
 1.6953485E+001, 1.6019057E-003, 1.4893333E+003, 5.8543206E+003
 1.6984594E+001, 1.4104573E-003, 1.7456667E+003, 5.8693053E+003
 1.7015703E+001, 9.9807765E-004, 5.1100000E+002, 5.8817115E+003
 1.7046812E+001, 1.3185505E-003, 1.5576667E+003, 5.8936079E+003
 1.7077920E+001, 1.8651040E-003, 2.0000000E+003, 5.9105094E+003
 1.7109029E+001, 1.0514625E-003, 1.0086667E+003, 5.9226085E+003
 1.7140138E+001, 1.2623605E-003, 1.4370000E+003, 5.9306866E+003
 1.7160877E+001, 9.9886812E-004, 3.5200000E+002, 5.9389995E+003
 1.7191986E+001, 1.5185813E-003, 1.1110000E+003, 5.9463802E+003
 1.7223095E+001, 1.0497833E-003, 9.0433333E+002, 5.9553774E+003
 1.7254203E+001, 1.9531574E-003, 2.0000000E+003, 5.9692345E+003
 1.7285312E+001, 1.4084342E-003, 1.1860000E+003, 5.9828541E+003
 1.7316421E+001, 1.3313443E-003, 1.5000000E+003, 5.9933100E+003
 1.7347530E+001, 1.4048936E-003, 1.1446667E+003, 6.0019389E+003
 1.7378638E+001, 1.9146505E-003, 1.5003333E+003, 6.0141650E+003
 1.7409747E+001, 1.2771131E-003, 1.5116667E+003, 6.0284892E+003
 1.7430486E+001, 9.9723249E-004, 1.8800000E+002, 6.0329040E+003
 1.7464706E+001, 1.0501718E-003, 1.0060000E+003, 6.0372317E+003
 1.7498925E+001, 9.9709848E-004, 4.5666667E+002, 6.0424526E+003
 1.7521739E+001, 9.9620516E-004, 1.9550000E+002, 6.0443779E+003
 1.7555958E+001, 1.3931636E-003, 2.0000000E+003, 6.0535841E+003
 1.7590178E+001, 1.1898396E-003, 1.3993333E+003, 6.0679156E+003
 1.7612991E+001, 1.3219030E-003, 2.0000000E+003, 6.0766047E+003
 1.7647211E+001, 1.9315930E-003, 1.6576667E+003, 6.0887337E+003
 1.7670024E+001, 1.2056171E-003, 1.2050000E+003, 6.1013491E+003
 1.7704243E+001, 1.2342503E-003, 1.6456667E+003, 6.1150865E+003
 1.7738463E+001, 2.2398341E-003, 2.0000000E+003, 6.1319627E+003
 1.7761276E+001, 1.8327377E-003, 1.1475000E+003, 6.1451205E+003
 1.7795496E+001, 1.3053716E-003, 1.9593333E+003, 6.1594851E+003
 1.7829715E+001, 9.9678388E-004, 2.5266667E+002, 6.1703614E+003
 1.7852528E+001, 2.1494807E-003, 1.0435000E+003, 6.1736455E+003
 1.7886748E+001, 1.6398810E-003, 1.6193333E+003, 6.1856430E+003
 1.7920968E+001, 9.9845428E-004, 7.3833333E+002, 6.1955084E+003
 1.7943781E+001, 9.9887747E-004, 7.5500000E+001, 6.1982614E+003
 1.7978000E+001, 2.1804115E-003, 2.0000000E+003, 6.2114596E+003
 1.8000813E+001, 9.9919693E-004, 1.9550000E+002, 6.2205666E+003
 1.8035033E+001, 1.1781854E-003, 1.4083333E+003, 6.2318238E+003
 1.8069253E+001, 1.6584484E-003, 1.3906667E+003, 6.2453372E+003
 1.8093206E+001, 2.0386720E-003, 2.0000000E+003, 6.2573041E+003
 1.8130848E+001, 1.3022945E-003, 1.1123333E+003, 6.2692325E+003
 1.8155942E+001, 1.2077248E-003, 1.1045000E+003, 6.2813640E+003
 1.8181037E+001, 1.2125903E-003, 1.5575000E+003, 6.2882954E+003
 1.8218678E+001, 1.2689789E-003, 8.2533333E+002, 6.3000234E+003
 1.8243773E+001, 9.9915127E-004, 1.2150000E+002, 6.3055395E+003
 1.8281414E+001, 2.3810783E-003, 2.0000000E+003, 6.3149562E+003
 1.8306509E+001, 1.5984971E-003, 2.0000000E+003, 6.3293945E+003
 1.8330272E+001, 1.1834899E-003, 1.0511765E+003, 6.3377635E+003
 1.8363921E+001, 1.5130585E-003, 2.0000000E+003, 6.3556679E+003
 1.8397570E+001, 1.0867862E-003, 1.4563333E+003, 6.3697153E+003
 1.8420002E+001, 1.7048987E-003, 2.0000000E+003, 6.3824663E+003
 1.8453651E+001, 1.0477577E-003, 7.5600000E+002, 6.3916424E+003
 1.8487299E+001, 1.8359127E-003, 1.4236667E+003, 6.4024833E+003
 1.8520948E+001, 9.9788748E-004, 3.2333333E+002, 6.4113165E+003
 1.8543381E+001, 2.2869683E-003, 2.0000000E+003, 6.4178810E+003
 1.8577029E+001, 1.9662029E-003, 2.0000000E+003, 6.4312389E+003
 1.8610678E+001, 1.1296438E-003, 9.5633333E+002, 6.4449038E+003
 1.8633111E+001, 1.3842953E-003, 1.1025000E+003, 6.4540764E+003
 1.8666759E+001, 1.0033849E-003, 8.6366667E+002, 6.4601445E+003
 1.8696456E+001, 9.9985904E-004, 8.3000000E+002, 6.4685174E+003
 1.8726153E+001, 1.0055357E-003, 1.2756667E+003, 6.4756997E+003
 1.8755849E+001, 9.9823768E-004, 5.8866667E+002, 6.4857304E+003
 1.8786536E+001, 1.6285244E-003, 1.4400000E+003, 6.4942919E+003
 1.8819202E+001, 1.3836130E-003, 1.4393333E+003, 6.5088857E+003
 1.8840979E+001, 1.0493634E-003, 2.0000000E+003, 6.5231345E+003
 1.8873646E+001, 1.2674767E-003, 1.4176667E+003, 6.5321399E+003
 1.8906312E+001, 9.9750902E-004, 9.9333333E+001, 6.5352993E+003
 1.8938978E+001, 1.0905073E-003, 1.2996667E+003, 6.5431227E+003
 1.8960756E+001, 9.9911461E-004, 2.4450000E+002, 6.5478115E+003
 1.8993422E+001, 1.1128309E-003, 7.3366667E+002, 6.5500328E+003
 1.9026088E+001, 1.0541235E-003, 1.2233333E+003, 6.5604316E+003
 1.9058754E+001, 9.9607133E-004, 1.1033333E+002, 6.5645566E+003
 1.9080532E+001, 1.2823409E-003, 1.5190000E+003, 6.5701423E+003
 1.9113198E+001, 1.8456893E-003, 1.6266667E+003, 6.5810056E+003
 1.9145864E+001, 1.3713227E-003, 1.4160000E+003, 6.5935611E+003
 1.9178530E+001, 1.2261606E-003, 8.1600000E+002, 6.6051262E+003
 1.9200308E+001, 9.9965598E-004, 9.8600000E+002, 6.6135676E+003
 1.9232974E+001, 9.9788116E-004, 1.2366667E+002, 6.6166743E+003
 1.9265640E+001, 1.0544393E-003, 8.0100000E+002, 6.6213678E+003
 1.9298307E+001, 1.1447126E-003, 8.6000000E+002, 6.6299571E+003
 1.9320084E+001, 1.5472971E-003, 1.8735000E+003, 6.6427778E+003
 1.9352750E+001, 1.1994995E-003, 1.5303333E+003, 6.6543050E+003
 1.9385417E+001, 1.3783957E-003, 7.9966667E+002, 6.6599394E+003
 1.9418083E+001, 9.9766262E-004, 1.0156667E+003, 6.6676365E+003
 1.9450749E+001, 1.1620741E-003, 7.7966667E+002, 6.6758772E+003
 1.9472527E+001, 1.5935844E-003, 1.4720000E+003, 6.6863344E+003
 1.9505193E+001, 1.0158811E-003, 9.1366667E+002, 6.6990594E+003
 1.9537859E+001, 2.0184203E-003, 2.0000000E+003, 6.7111074E+003
 1.9570525E+001, 1.4884136E-003, 2.0000000E+003, 6.7267993E+003
 1.9592303E+001, 9.9820314E-004, 3.6950000E+002, 6.7373745E+003
 1.9624969E+001, 1.1991946E-003, 1.3450000E+003, 6.7432678E+003
 1.9657635E+001, 1.1869943E-003, 8.7533333E+002, 6.7493403E+003
 1.9690302E+001, 1.3766835E-003, 1.3676667E+003, 6.7603038E+003
 1.9714257E+001, 1.5781101E-003, 2.0000000E+003, 6.7729164E+003
 1.9750190E+001, 1.4348305E-003, 2.0000000E+003, 6.7864610E+003
 1.9774145E+001, 1.1351084E-003, 1.0515000E+003, 6.7926716E+003
 1.9810078E+001, 9.9922155E-004, 8.3133333E+002, 6.8007368E+003
 1.9834033E+001, 1.0420973E-003, 1.0485000E+003, 6.8071440E+003
 1.9868476E+001, 1.1783402E-003, 1.0877176E+003, 6.8185756E+003
 1.9899940E+001, 1.7008111E-003, 1.7473333E+003, 6.8337734E+003
 1.9920916E+001, 1.0102521E-003, 1.1845000E+003, 6.8455798E+003
 1.9952380E+001, 1.2657786E-003, 7.4233333E+002, 6.8501111E+003
 1.9983844E+001, 1.0476198E-003, 1.3950000E+003, 6.8597547E+003
 2.0015307E+001, 1.3073488E-003, 7.8700000E+002, 6.8678570E+003
 2.0046771E+001, 9.9553740E-004, 1.6433333E+002, 6.8751596E+003
 2.0078235E+001, 9.9867411E-004, 1.0963333E+003, 6.8793701E+003
 2.0109699E+001, 1.1038341E-003, 9.0466667E+002, 6.8873596E+003
 2.0130675E+001, 9.9985241E-004, 1.1740000E+003, 6.8923366E+003
 2.0162139E+001, 1.3034262E-003, 7.8000000E+002, 6.8971774E+003
 2.0193602E+001, 1.1571958E-003, 1.3693333E+003, 6.9046894E+003
 2.0225066E+001, 1.4717863E-003, 1.4573333E+003, 6.9147011E+003
 2.0256530E+001, 1.2555162E-003, 8.5433333E+002, 6.9242223E+003
 2.0287994E+001, 1.1135624E-003, 9.4733333E+002, 6.9343294E+003
 2.0319458E+001, 1.7333696E-003, 1.6710000E+003, 6.9448400E+003
 2.0340434E+001, 2.3494054E-003, 2.0000000E+003, 6.9596159E+003
 2.0371898E+001, 9.9960353E-004, 8.6766667E+002, 6.9691424E+003
 2.0403361E+001, 9.9904752E-004, 7.6933333E+002, 6.9757003E+003
 2.0436923E+001, 1.0920776E-003, 1.3254375E+003, 6.9847556E+003
 2.0471533E+001, 9.9972897E-004, 4.3200000E+002, 6.9907034E+003
 2.0494607E+001, 1.3332597E-003, 1.0585000E+003, 6.9967180E+003
 2.0529217E+001, 1.1872035E-003, 1.2103333E+003, 7.0018028E+003
 2.0552290E+001, 1.1583420E-003, 1.0375000E+003, 7.0130388E+003
 2.0586901E+001, 1.3846478E-003, 9.1466667E+002, 7.0196300E+003
 2.0621511E+001, 1.0409663E-003, 8.9566667E+002, 7.0313907E+003
 2.0644584E+001, 1.3667210E-003, 1.2820000E+003, 7.0428781E+003
 2.0679194E+001, 1.3299583E-003, 7.9200000E+002, 7.0506899E+003
 2.0702268E+001, 1.4496635E-003, 2.0000000E+003, 7.0631618E+003
 2.0736878E+001, 1.1211619E-003, 9.8400000E+002, 7.0735107E+003
 2.0771488E+001, 1.5695226E-003, 9.6466667E+002, 7.0827452E+003
 2.0794562E+001, 1.3144654E-003, 1.4590000E+003, 7.0918290E+003
 2.0829172E+001, 9.9857612E-004, 7.1200000E+002, 7.1007665E+003
