s,m/s,,s
Time,error,iter,cputime
 1.0410523E+001, 4.1300297E-014, 7.0000000E+000, 1.1857667E+003
 1.0446692E+001, 3.1086245E-014, 6.0000000E+000, 1.1892149E+003
 1.0470804E+001, 2.9309888E-014, 5.5000000E+000, 1.1923934E+003
 1.0506972E+001, 2.8717769E-014, 6.3333333E+000, 1.1957361E+003
 1.0531085E+001, 2.7533531E-014, 5.0000000E+000, 1.1991373E+003
 1.0567253E+001, 3.4046839E-014, 6.0000000E+000, 1.2025318E+003
 1.0591366E+001, 3.0198066E-014, 6.5000000E+000, 1.2058938E+003
 1.0627534E+001, 4.2928624E-014, 6.3333333E+000, 1.2094090E+003
 1.0651647E+001, 3.9968029E-014, 6.5000000E+000, 1.2131483E+003
 1.0687815E+001, 3.2566542E-014, 5.0000000E+000, 1.2162896E+003
 1.0711928E+001, 2.9753977E-014, 6.5000000E+000, 1.2195782E+003
 1.0748096E+001, 2.6645353E-014, 5.3333333E+000, 1.2230018E+003
 1.0772209E+001, 3.6859404E-014, 6.5000000E+000, 1.2261733E+003
 1.0808377E+001, 2.5165055E-014, 7.0000000E+000, 1.2298532E+003
 1.0832490E+001, 4.2188475E-014, 6.0000000E+000, 1.2334333E+003
 1.0868658E+001, 2.4572936E-014, 4.3333333E+000, 1.2364202E+003
 1.0892771E+001, 2.3980817E-014, 6.0000000E+000, 1.2396851E+003
 1.0928939E+001, 3.2566542E-014, 5.6666667E+000, 1.2429429E+003
 1.0953051E+001, 3.0642155E-014, 7.0000000E+000, 1.2466599E+003
 1.0989220E+001, 3.0494126E-014, 6.0000000E+000, 1.2503848E+003
 1.1013332E+001, 3.2418512E-014, 4.0000000E+000, 1.2535952E+003
 1.1045234E+001, 4.2040445E-014, 6.6666667E+000, 1.2577608E+003
 1.1077135E+001, 3.5527137E-014, 5.6666667E+000, 1.2621319E+003
 1.1109037E+001, 2.9902007E-014, 5.6666667E+000, 1.2661752E+003
 1.1130305E+001, 2.9309888E-014, 7.0000000E+000, 1.2697647E+003
 1.1162206E+001, 3.0790185E-014, 7.0000000E+000, 1.2735829E+003
 1.1194108E+001, 3.2270483E-014, 6.0000000E+000, 1.2779189E+003
 1.1226009E+001, 3.4935018E-014, 6.3333333E+000, 1.2823922E+003
 1.1257911E+001, 4.8849813E-014, 5.3333333E+000, 1.2865833E+003
 1.1289812E+001, 3.1678364E-014, 6.3333333E+000, 1.2906354E+003
 1.1311080E+001, 3.4194869E-014, 7.0000000E+000, 1.2944659E+003
 1.1342982E+001, 3.4638958E-014, 5.6666667E+000, 1.2978629E+003
 1.1374883E+001, 5.8027657E-014, 7.0000000E+000, 1.3023414E+003
 1.1406785E+001, 3.1382304E-014, 4.3333333E+000, 1.3063066E+003
 1.1439750E+001, 2.8421709E-014, 6.0000000E+000, 1.3105142E+003
 1.1463144E+001, 3.7747583E-014, 5.0000000E+000, 1.3139161E+003
 1.1498236E+001, 4.2632564E-014, 5.3333333E+000, 1.3174264E+003
 1.1521630E+001, 3.0642155E-014, 5.5000000E+000, 1.3206885E+003
 1.1556722E+001, 3.8487732E-014, 5.3333333E+000, 1.3238556E+003
 1.1580116E+001, 3.9079850E-014, 7.0000000E+000, 1.3276659E+003
 1.1615208E+001, 4.1744386E-014, 5.6666667E+000, 1.3313586E+003
 1.1650300E+001, 6.5429144E-014, 6.3333333E+000, 1.3358049E+003
 1.1673694E+001, 3.7747583E-014, 6.0000000E+000, 1.3393932E+003
 1.1708786E+001, 3.2566542E-014, 6.0000000E+000, 1.3429680E+003
 1.1732180E+001, 1.9984014E-014, 5.0000000E+000, 1.3464268E+003
 1.1767272E+001, 2.3684758E-014, 5.6666667E+000, 1.3498401E+003
 1.1790666E+001, 2.2204460E-014, 5.5000000E+000, 1.3533182E+003
 1.1825758E+001, 3.0494126E-014, 6.3333333E+000, 1.3568901E+003
 1.1860850E+001, 2.4868996E-014, 6.0000000E+000, 1.3612157E+003
 1.1884244E+001, 2.9309888E-014, 5.5000000E+000, 1.3647922E+003
 1.1919336E+001, 2.7829590E-014, 5.3333333E+000, 1.3678730E+003
 1.1942730E+001, 3.6859404E-014, 6.0000000E+000, 1.3713908E+003
 1.1977822E+001, 3.7007434E-014, 6.0000000E+000, 1.3749885E+003
 1.2001217E+001, 3.1974423E-014, 5.5000000E+000, 1.3786027E+003
 1.2036308E+001, 3.1382304E-014, 7.0000000E+000, 1.3822244E+003
 1.2071400E+001, 3.4046839E-014, 5.0000000E+000, 1.3863870E+003
 1.2094794E+001, 4.0856207E-014, 5.5000000E+000, 1.3896366E+003
 1.2129886E+001, 3.5823196E-014, 6.0000000E+000, 1.3931924E+003
 1.2153281E+001, 5.1958438E-014, 6.5000000E+000, 1.3964863E+003
 1.2188372E+001, 2.8421709E-014, 6.0000000E+000, 1.4001045E+003
 1.2211767E+001, 5.0182081E-014, 6.5000000E+000, 1.4036792E+003
 1.2246858E+001, 4.6481337E-014, 7.0000000E+000, 1.4074541E+003
 1.2270253E+001, 2.7533531E-014, 6.5000000E+000, 1.4111992E+003
 1.2305345E+001, 3.3454720E-014, 6.0000000E+000, 1.4147787E+003
 1.2340436E+001, 2.8125650E-014, 4.6666667E+000, 1.4187318E+003
 1.2363831E+001, 2.4424907E-014, 5.0000000E+000, 1.4219548E+003
 1.2398922E+001, 1.9539925E-014, 5.6666667E+000, 1.4252605E+003
 1.2422317E+001, 1.9539925E-014, 6.0000000E+000, 1.4287474E+003
 1.2457409E+001, 3.4935018E-014, 6.0000000E+000, 1.4322260E+003
 1.2480803E+001, 4.1300297E-014, 6.0000000E+000, 1.4357725E+003
 1.2515895E+001, 5.7139478E-014, 6.0000000E+000, 1.4391769E+003
 1.2550986E+001, 3.4638958E-014, 5.6666667E+000, 1.4429735E+003
 1.2574381E+001, 2.4868996E-014, 5.5000000E+000, 1.4463251E+003
 1.2609473E+001, 3.2270483E-014, 6.0000000E+000, 1.4496834E+003
 1.2632867E+001, 2.6201263E-014, 5.0000000E+000, 1.4528818E+003
 1.2667959E+001, 3.0198066E-014, 6.6666667E+000, 1.4561911E+003
 1.2691353E+001, 2.7977620E-014, 6.5000000E+000, 1.4598377E+003
 1.2726445E+001, 3.2270483E-014, 6.3333333E+000, 1.4634742E+003
 1.2761537E+001, 3.3454720E-014, 6.6666667E+000, 1.4679809E+003
 1.2784931E+001, 3.1530334E-014, 6.0000000E+000, 1.4714479E+003
 1.2820023E+001, 3.4638958E-014, 6.0000000E+000, 1.4748223E+003
 1.2843417E+001, 2.8865799E-014, 7.0000000E+000, 1.4784955E+003
 1.2878509E+001, 2.7533531E-014, 7.0000000E+000, 1.4821694E+003
 1.2901903E+001, 2.7977620E-014, 6.5000000E+000, 1.4856285E+003
 1.2936995E+001, 3.5231077E-014, 7.0000000E+000, 1.4892217E+003
 1.2960389E+001, 2.8865799E-014, 5.0000000E+000, 1.4924915E+003
 1.2995481E+001, 3.5823196E-014, 6.0000000E+000, 1.4959303E+003
 1.3030573E+001, 2.9013828E-014, 6.3333333E+000, 1.5001932E+003
 1.3053967E+001, 2.5313085E-014, 7.0000000E+000, 1.5037950E+003
 1.3089059E+001, 3.4638958E-014, 6.0000000E+000, 1.5074146E+003
 1.3112453E+001, 3.3306691E-014, 6.5000000E+000, 1.5108832E+003
 1.3147545E+001, 3.1678364E-014, 5.0000000E+000, 1.5142957E+003
 1.3170940E+001, 4.0856207E-014, 7.5000000E+000, 1.5178387E+003
 1.3206031E+001, 4.4408921E-014, 6.6666667E+000, 1.5213870E+003
 1.3241123E+001, 3.5527137E-014, 6.3333333E+000, 1.5258081E+003
 1.3264517E+001, 2.3980817E-014, 5.5000000E+000, 1.5292401E+003
 1.3299609E+001, 3.0790185E-014, 6.0000000E+000, 1.5326794E+003
 1.3323004E+001, 1.9984014E-014, 6.5000000E+000, 1.5363416E+003
 1.3358095E+001, 4.6185278E-014, 6.6666667E+000, 1.5400040E+003
 1.3381490E+001, 2.4424907E-014, 6.5000000E+000, 1.5439316E+003
 1.3416581E+001, 3.3750780E-014, 6.6666667E+000, 1.5476353E+003
 1.3451673E+001, 3.4935018E-014, 6.0000000E+000, 1.5519521E+003
 1.3475068E+001, 3.1086245E-014, 6.5000000E+000, 1.5557175E+003
 1.3510159E+001, 4.1744386E-014, 6.0000000E+000, 1.5594473E+003
 1.3533554E+001, 3.4638958E-014, 5.5000000E+000, 1.5630631E+003
 1.3568645E+001, 5.5067062E-014, 6.6666667E+000, 1.5666705E+003
 1.3592040E+001, 3.0198066E-014, 6.5000000E+000, 1.5704368E+003
 1.3627132E+001, 4.3224683E-014, 6.0000000E+000, 1.5740862E+003
 1.3650526E+001, 3.8191672E-014, 6.5000000E+000, 1.5779504E+003
 1.3685618E+001, 2.3092639E-014, 5.3333333E+000, 1.5816255E+003
 1.3720709E+001, 4.1448326E-014, 5.6666667E+000, 1.5860580E+003
 1.3744104E+001, 4.3076653E-014, 7.5000000E+000, 1.5899251E+003
 1.3779196E+001, 4.4408921E-014, 6.6666667E+000, 1.5938800E+003
 1.3802590E+001, 4.7073456E-014, 6.5000000E+000, 1.5978900E+003
 1.3837682E+001, 5.4474943E-014, 6.6666667E+000, 1.6016783E+003
 1.3861076E+001, 4.0856207E-014, 6.0000000E+000, 1.6052434E+003
 1.3892570E+001, 3.0198066E-014, 6.3333333E+000, 1.6095080E+003
 1.3924063E+001, 2.8421709E-014, 6.3333333E+000, 1.6137663E+003
 1.3958706E+001, 4.6777397E-014, 6.3333333E+000, 1.6183145E+003
 1.3981802E+001, 4.9737992E-014, 7.0000000E+000, 1.6222350E+003
 1.4016444E+001, 5.0922229E-014, 6.3333333E+000, 1.6259823E+003
 1.4051087E+001, 3.9079850E-014, 5.3333333E+000, 1.6303160E+003
 1.4074183E+001, 2.9309888E-014, 4.5000000E+000, 1.6338633E+003
 1.4108826E+001, 2.9605947E-014, 6.0000000E+000, 1.6373981E+003
 1.4131921E+001, 2.7533531E-014, 5.0000000E+000, 1.6408068E+003
 1.4166564E+001, 2.4276877E-014, 5.3333333E+000, 1.6441984E+003
 1.4201207E+001, 3.9375910E-014, 6.0000000E+000, 1.6486742E+003
 1.4224302E+001, 3.3750780E-014, 5.5000000E+000, 1.6521995E+003
 1.4258945E+001, 4.6777397E-014, 5.6666667E+000, 1.6558704E+003
 1.4282040E+001, 7.1942452E-014, 6.5000000E+000, 1.6595706E+003
 1.4316683E+001, 8.3488771E-014, 6.6666667E+000, 1.6634466E+003
 1.4351326E+001, 3.9968029E-014, 5.6666667E+000, 1.6677079E+003
 1.4374421E+001, 3.0198066E-014, 5.0000000E+000, 1.6712492E+003
 1.4409064E+001, 4.3520743E-014, 5.6666667E+000, 1.6747195E+003
 1.4432160E+001, 5.8619776E-014, 6.5000000E+000, 1.6782639E+003
 1.4466802E+001, 5.1218289E-014, 6.6666667E+000, 1.6820134E+003
 1.4501445E+001, 3.7895613E-014, 5.6666667E+000, 1.6864002E+003
 1.4524541E+001, 4.0190073E-014, 6.5000000E+000, 1.6900375E+003
 1.4559184E+001, 4.4408921E-014, 5.3333333E+000, 1.6934810E+003
 1.4582279E+001, 5.8175686E-014, 6.5000000E+000, 1.6971619E+003
 1.4616922E+001, 4.7369516E-014, 6.0000000E+000, 1.7006515E+003
 1.4640017E+001, 4.7961635E-014, 5.0000000E+000, 1.7040310E+003
 1.4674660E+001, 3.9375910E-014, 5.3333333E+000, 1.7072794E+003
 1.4709303E+001, 3.3454720E-014, 6.0000000E+000, 1.7114748E+003
 1.4732398E+001, 3.8191672E-014, 6.0000000E+000, 1.7150268E+003
 1.4767041E+001, 3.6711375E-014, 6.3333333E+000, 1.7185739E+003
 1.4790136E+001, 4.3964832E-014, 6.0000000E+000, 1.7223117E+003
 1.4824779E+001, 3.4638958E-014, 5.3333333E+000, 1.7255665E+003
 1.4859422E+001, 3.9375910E-014, 6.3333333E+000, 1.7297116E+003
 1.4882518E+001, 3.6415315E-014, 6.5000000E+000, 1.7331906E+003
 1.4917161E+001, 3.1382304E-014, 5.3333333E+000, 1.7362721E+003
 1.4940256E+001, 2.8421709E-014, 5.5000000E+000, 1.7398171E+003
 1.4974899E+001, 2.9309888E-014, 6.6666667E+000, 1.7435481E+003
 1.5006047E+001, 2.2204460E-014, 5.3333333E+000, 1.7484828E+003
 1.5037196E+001, 2.5757174E-014, 5.6666667E+000, 1.7526969E+003
 1.5068345E+001, 2.4868996E-014, 6.0000000E+000, 1.7568826E+003
 1.5099493E+001, 2.7533531E-014, 6.3333333E+000, 1.7611419E+003
 1.5120259E+001, 2.4424907E-014, 6.5000000E+000, 1.7648304E+003
 1.5151408E+001, 2.1316282E-014, 6.3333333E+000, 1.7685031E+003
 1.5183595E+001, 4.5096543E-014, 7.6774194E+000, 1.7730519E+003
 1.5217858E+001, 2.5461115E-014, 6.3333333E+000, 1.7775477E+003
 1.5240700E+001, 4.0412118E-014, 6.5000000E+000, 1.7812729E+003
 1.5274964E+001, 3.7303494E-014, 5.6666667E+000, 1.7846654E+003
 1.5309227E+001, 3.3750780E-014, 6.6666667E+000, 1.7890510E+003
 1.5332070E+001, 2.4424907E-014, 5.5000000E+000, 1.7926090E+003
 1.5366333E+001, 3.3158661E-014, 6.3333333E+000, 1.7962475E+003
 1.5400597E+001, 2.8421709E-014, 7.0000000E+000, 1.8006099E+003
 1.5423439E+001, 3.0642155E-014, 5.5000000E+000, 1.8039734E+003
 1.5457702E+001, 4.5297099E-014, 5.0000000E+000, 1.8072503E+003
 1.5480545E+001, 7.6827433E-014, 6.5000000E+000, 1.8106839E+003
 1.5514808E+001, 5.7139478E-014, 6.0000000E+000, 1.8141324E+003
 1.5549072E+001, 1.9539925E-014, 5.3333333E+000, 1.8182413E+003
 1.5571914E+001, 2.3092639E-014, 4.0000000E+000, 1.8213686E+003
 1.5606178E+001, 2.4868996E-014, 6.3333333E+000, 1.8248148E+003
 1.5640441E+001, 2.9902007E-014, 6.0000000E+000, 1.8291759E+003
 1.5663283E+001, 3.8635761E-014, 6.0000000E+000, 1.8326989E+003
 1.5697547E+001, 3.0198066E-014, 5.0000000E+000, 1.8359015E+003
 1.5720389E+001, 3.1974423E-014, 6.5000000E+000, 1.8393517E+003
 1.5754653E+001, 3.0198066E-014, 6.3333333E+000, 1.8430169E+003
 1.5788916E+001, 4.6777397E-014, 6.0000000E+000, 1.8472934E+003
 1.5811759E+001, 6.2172489E-014, 6.5000000E+000, 1.8510085E+003
 1.5846022E+001, 3.4935018E-014, 5.3333333E+000, 1.8543160E+003
 1.5880285E+001, 3.5527137E-014, 6.0000000E+000, 1.8586581E+003
 1.5903128E+001, 2.8421709E-014, 5.5000000E+000, 1.8619789E+003
 1.5937391E+001, 3.8487732E-014, 6.0000000E+000, 1.8654757E+003
 1.5960234E+001, 2.3980817E-014, 4.0000000E+000, 1.8687197E+003
 1.5994497E+001, 3.6119256E-014, 6.6666667E+000, 1.8721330E+003
 1.6028761E+001, 3.2270483E-014, 6.6666667E+000, 1.8766865E+003
 1.6051603E+001, 2.8865799E-014, 5.0000000E+000, 1.8801949E+003
 1.6085866E+001, 3.7007434E-014, 6.0000000E+000, 1.8836249E+003
 1.6120130E+001, 3.9079850E-014, 6.3333333E+000, 1.8877082E+003
 1.6142972E+001, 4.5741189E-014, 7.0000000E+000, 1.8913265E+003
 1.6177236E+001, 3.7007434E-014, 5.3333333E+000, 1.8945827E+003
 1.6200078E+001, 3.5527137E-014, 6.5000000E+000, 1.8979811E+003
 1.6234342E+001, 2.4276877E-014, 6.3333333E+000, 1.9016384E+003
 1.6268605E+001, 4.1152267E-014, 6.0000000E+000, 1.9059583E+003
 1.6291447E+001, 3.9968029E-014, 7.0000000E+000, 1.9098252E+003
 1.6325711E+001, 3.3454720E-014, 5.6666667E+000, 1.9134023E+003
 1.6359974E+001, 3.3454720E-014, 5.6666667E+000, 1.9176393E+003
 1.6382817E+001, 3.0198066E-014, 6.0000000E+000, 1.9210523E+003
 1.6417080E+001, 3.9968029E-014, 6.6666667E+000, 1.9248629E+003
 1.6451344E+001, 3.4935018E-014, 6.0000000E+000, 1.9292925E+003
 1.6474186E+001, 4.3076653E-014, 6.5000000E+000, 1.9330077E+003
 1.6508449E+001, 4.2040445E-014, 6.3333333E+000, 1.9366605E+003
 1.6531292E+001, 4.2188475E-014, 6.5000000E+000, 1.9403195E+003
 1.6565555E+001, 3.6119256E-014, 5.3333333E+000, 1.9436494E+003
 1.6599819E+001, 3.3750780E-014, 5.3333333E+000, 1.9476444E+003
 1.6622661E+001, 3.1530334E-014, 6.5000000E+000, 1.9512196E+003
 1.6656925E+001, 2.6941412E-014, 5.6666667E+000, 1.9545953E+003
 1.6692330E+001, 3.4037289E-014, 6.3225806E+000, 1.9591154E+003
 1.6717457E+001, 2.7977620E-014, 6.5000000E+000, 1.9626493E+003
 1.6742583E+001, 3.7303494E-014, 5.5000000E+000, 1.9655462E+003
 1.6780273E+001, 2.7533531E-014, 5.6666667E+000, 1.9690207E+003
 1.6805400E+001, 3.1086245E-014, 5.5000000E+000, 1.9724401E+003
 1.6830526E+001, 3.7303494E-014, 6.0000000E+000, 1.9752562E+003
 1.6868216E+001, 6.0396133E-014, 6.6666667E+000, 1.9789335E+003
 1.6893343E+001, 5.5955240E-014, 6.5000000E+000, 1.9827473E+003
 1.6931032E+001, 4.4112862E-014, 6.6666667E+000, 1.9864281E+003
 1.6956159E+001, 2.9753977E-014, 3.0000000E+000, 1.9896345E+003
 1.6981286E+001, 4.0412118E-014, 7.5000000E+000, 1.9926149E+003
 1.7018975E+001, 4.1744386E-014, 6.0000000E+000, 1.9961816E+003
 1.7044102E+001, 5.3290705E-014, 5.5000000E+000, 1.9994883E+003
 1.7081792E+001, 4.6481337E-014, 6.3333333E+000, 2.0027476E+003
 1.7106918E+001, 3.3750780E-014, 7.0000000E+000, 2.0064004E+003
 1.7132045E+001, 4.2632564E-014, 6.0000000E+000, 2.0092077E+003
 1.7169735E+001, 3.7007434E-014, 6.0000000E+000, 2.0127009E+003
 1.7194861E+001, 2.7977620E-014, 6.0000000E+000, 2.0161405E+003
 1.7232551E+001, 2.7237472E-014, 6.3333333E+000, 2.0195336E+003
 1.7257678E+001, 3.6415315E-014, 6.0000000E+000, 2.0231235E+003
 1.7282804E+001, 2.7533531E-014, 5.0000000E+000, 2.0256017E+003
 1.7320494E+001, 2.8421709E-014, 5.6666667E+000, 2.0287695E+003
 1.7345621E+001, 2.4868996E-014, 6.0000000E+000, 2.0320907E+003
 1.7370747E+001, 3.3750780E-014, 6.0000000E+000, 2.0349283E+003
 1.7408437E+001, 3.5231077E-014, 6.0000000E+000, 2.0382054E+003
 1.7433564E+001, 4.7517545E-014, 6.0000000E+000, 2.0416595E+003
 1.7471253E+001, 3.7895613E-014, 4.6666667E+000, 2.0446027E+003
 1.7496380E+001, 4.3964832E-014, 4.5000000E+000, 2.0476934E+003
 1.7521507E+001, 3.7303494E-014, 5.0000000E+000, 2.0503134E+003
 1.7559196E+001, 5.3882824E-014, 6.3333333E+000, 2.0539198E+003
 1.7584323E+001, 3.7747583E-014, 5.5000000E+000, 2.0572885E+003
 1.7622013E+001, 2.5165055E-014, 5.6666667E+000, 2.0606855E+003
 1.7647139E+001, 3.3750780E-014, 6.5000000E+000, 2.0643398E+003
 1.7672266E+001, 2.8421709E-014, 6.5000000E+000, 2.0671880E+003
 1.7709956E+001, 3.8487732E-014, 6.0000000E+000, 2.0707633E+003
 1.7735082E+001, 4.3520743E-014, 6.0000000E+000, 2.0742009E+003
 1.7760209E+001, 4.3076653E-014, 5.0000000E+000, 2.0767919E+003
 1.7797899E+001, 3.1086245E-014, 5.0000000E+000, 2.0801882E+003
 1.7823025E+001, 3.6415315E-014, 6.0000000E+000, 2.0834493E+003
 1.7860715E+001, 2.7533531E-014, 6.3333333E+000, 2.0871658E+003
 1.7885842E+001, 3.1086245E-014, 5.5000000E+000, 2.0906794E+003
 1.7919605E+001, 3.1382304E-014, 6.0000000E+000, 2.0946642E+003
 1.7942114E+001, 3.3750780E-014, 6.0000000E+000, 2.0979089E+003
 1.7975877E+001, 3.1678364E-014, 5.6666667E+000, 2.1010020E+003
 1.8009641E+001, 2.5461115E-014, 5.3333333E+000, 2.1047167E+003
 1.8032150E+001, 3.7303494E-014, 6.0000000E+000, 2.1082036E+003
 1.8065913E+001, 3.2862602E-014, 5.6666667E+000, 2.1113927E+003
 1.8099676E+001, 2.3684758E-014, 5.6666667E+000, 2.1155887E+003
 1.8122185E+001, 4.2188475E-014, 6.0000000E+000, 2.1190137E+003
 1.8155949E+001, 3.1678364E-014, 5.0000000E+000, 2.1222834E+003
 1.8189712E+001, 3.9375910E-014, 6.0000000E+000, 2.1263958E+003
 1.8212221E+001, 2.2204460E-014, 7.0000000E+000, 2.1300599E+003
 1.8245984E+001, 3.8783791E-014, 6.0000000E+000, 2.1337804E+003
 1.8279748E+001, 4.6185278E-014, 6.3333333E+000, 2.1380347E+003
 1.8302257E+001, 2.8421709E-014, 5.5000000E+000, 2.1413777E+003
 1.8336020E+001, 4.0264088E-014, 6.0000000E+000, 2.1449864E+003
 1.8369783E+001, 3.9968029E-014, 6.3333333E+000, 2.1491854E+003
 1.8392292E+001, 4.3964832E-014, 6.5000000E+000, 2.1528490E+003
 1.8426056E+001, 2.3388698E-014, 6.0000000E+000, 2.1562498E+003
 1.8459819E+001, 2.8421709E-014, 6.0000000E+000, 2.1604944E+003
 1.8482328E+001, 2.7533531E-014, 6.5000000E+000, 2.1642153E+003
 1.8516091E+001, 4.2336505E-014, 6.3333333E+000, 2.1678296E+003
 1.8549855E+001, 4.6481337E-014, 5.6666667E+000, 2.1719185E+003
 1.8572364E+001, 3.0642155E-014, 6.5000000E+000, 2.1754419E+003
 1.8606127E+001, 3.3750780E-014, 7.3333333E+000, 2.1794010E+003
 1.8639890E+001, 4.9145873E-014, 6.6666667E+000, 2.1838822E+003
 1.8662399E+001, 2.6201263E-014, 5.5000000E+000, 2.1872313E+003
 1.8696163E+001, 3.5231077E-014, 7.0000000E+000, 2.1909543E+003
 1.8729926E+001, 3.3454720E-014, 5.6666667E+000, 2.1951794E+003
 1.8752435E+001, 4.3520743E-014, 7.0000000E+000, 2.1988417E+003
 1.8786198E+001, 3.5527137E-014, 5.0000000E+000, 2.2023104E+003
 1.8819962E+001, 7.2830630E-014, 8.0000000E+000, 2.2068624E+003
 1.8842471E+001, 5.9507954E-014, 6.5000000E+000, 2.2107717E+003
 1.8876234E+001, 4.2632564E-014, 7.0000000E+000, 2.2145956E+003
 1.8909997E+001, 4.5889218E-014, 5.6666667E+000, 2.2188153E+003
 1.8932506E+001, 3.5083048E-014, 6.5000000E+000, 2.2223053E+003
 1.8966270E+001, 4.7369516E-014, 7.3333333E+000, 2.2263176E+003
 1.9000033E+001, 5.1810408E-014, 6.6666667E+000, 2.2308582E+003
 1.9022542E+001, 3.9523940E-014, 4.5000000E+000, 2.2341117E+003
 1.9056305E+001, 4.2632564E-014, 6.3333333E+000, 2.2376974E+003
 1.9090069E+001, 5.9211895E-014, 6.0000000E+000, 2.2420064E+003
 1.9112578E+001, 3.8857806E-014, 6.0000000E+000, 2.2452473E+003
 1.9146341E+001, 2.9902007E-014, 7.6666667E+000, 2.2489797E+003
 1.9180104E+001, 3.4638958E-014, 6.6666667E+000, 2.2535776E+003
 1.9202613E+001, 4.0412118E-014, 6.0000000E+000, 2.2570972E+003
 1.9236377E+001, 3.3750780E-014, 5.0000000E+000, 2.2605708E+003
 1.9270140E+001, 3.5527137E-014, 5.3333333E+000, 2.2645617E+003
 1.9292649E+001, 3.0642155E-014, 6.5000000E+000, 2.2679436E+003
 1.9326412E+001, 2.9013828E-014, 5.6666667E+000, 2.2712601E+003
 1.9360176E+001, 3.8487732E-014, 5.3333333E+000, 2.2752424E+003
 1.9382685E+001, 4.6185278E-014, 6.0000000E+000, 2.2786797E+003
 1.9416448E+001, 2.9605947E-014, 5.6666667E+000, 2.2819616E+003
 1.9441208E+001, 6.0396133E-014, 6.5000000E+000, 2.2855195E+003
 1.9478347E+001, 4.2040445E-014, 5.6666667E+000, 2.2888773E+003
 1.9503107E+001, 3.1974423E-014, 6.5000000E+000, 2.2923120E+003
 1.9540247E+001, 2.8717769E-014, 5.3333333E+000, 2.2957122E+003
 1.9565007E+001, 2.2648550E-014, 5.5000000E+000, 2.2990026E+003
 1.9602146E+001, 2.7829590E-014, 6.0000000E+000, 2.3024561E+003
 1.9626906E+001, 3.7303494E-014, 5.5000000E+000, 2.3058918E+003
 1.9651666E+001, 3.2418512E-014, 6.0000000E+000, 2.3085979E+003
 1.9688806E+001, 4.9145873E-014, 5.3333333E+000, 2.3118037E+003
 1.9713566E+001, 3.2862602E-014, 5.0000000E+000, 2.3150007E+003
 1.9750705E+001, 6.4540965E-014, 7.0000000E+000, 2.3187361E+003
 1.9775465E+001, 4.2632564E-014, 5.0000000E+000, 2.3222094E+003
 1.9800225E+001, 5.9952043E-014, 6.5000000E+000, 2.3251212E+003
 1.9837365E+001, 3.7599553E-014, 5.3333333E+000, 2.3282842E+003
 1.9862124E+001, 4.0856207E-014, 7.0000000E+000, 2.3318967E+003
 1.9899264E+001, 3.1086245E-014, 6.3333333E+000, 2.3354723E+003
 1.9924024E+001, 6.2172489E-014, 6.5000000E+000, 2.3391575E+003
 1.9961164E+001, 5.0922229E-014, 5.3333333E+000, 2.3424594E+003
 1.9985923E+001, 3.9968029E-014, 5.0000000E+000, 2.3457684E+003
 2.0010683E+001, 3.5971226E-014, 5.0000000E+000, 2.3483204E+003
 2.0047823E+001, 4.5001040E-014, 5.3333333E+000, 2.3514993E+003
 2.0072583E+001, 4.3964832E-014, 6.5000000E+000, 2.3549116E+003
 2.0109723E+001, 3.5231077E-014, 6.3333333E+000, 2.3585688E+003
 2.0134482E+001, 3.4638958E-014, 6.5000000E+000, 2.3620068E+003
 2.0170346E+001, 3.3453588E-014, 6.3451926E+000, 2.3656077E+003
 2.0192554E+001, 2.6201263E-014, 6.5000000E+000, 2.3695601E+003
 2.0225866E+001, 4.3520743E-014, 6.6666667E+000, 2.3732744E+003
 2.0259178E+001, 4.0264088E-014, 7.0000000E+000, 2.3777279E+003
 2.0281386E+001, 2.1316282E-014, 6.0000000E+000, 2.3813511E+003
 2.0314698E+001, 3.7599553E-014, 7.0000000E+000, 2.3850373E+003
 2.0348009E+001, 7.4606987E-014, 6.3333333E+000, 2.3894189E+003
 2.0370217E+001, 6.7501560E-014, 6.0000000E+000, 2.3928069E+003
 2.0403529E+001, 5.9211895E-014, 6.6666667E+000, 2.3962884E+003
 2.0436841E+001, 3.3454720E-014, 6.3333333E+000, 2.4005839E+003
 2.0470153E+001, 5.2402527E-014, 6.0000000E+000, 2.4045902E+003
 2.0492361E+001, 6.3504757E-014, 5.5000000E+000, 2.4080607E+003
 2.0525673E+001, 2.1908401E-014, 6.0000000E+000, 2.4115803E+003
 2.0558984E+001, 2.7385501E-014, 5.6666667E+000, 2.4156937E+003
 2.0581192E+001, 2.9309888E-014, 6.5000000E+000, 2.4191866E+003
 2.0614504E+001, 5.0922229E-014, 7.0000000E+000, 2.4228030E+003
 2.0647816E+001, 5.0626170E-014, 6.3333333E+000, 2.4270302E+003
 2.0670024E+001, 3.4638958E-014, 6.5000000E+000, 2.4304492E+003
 2.0703336E+001, 3.8487732E-014, 4.6666667E+000, 2.4334499E+003
 2.0736648E+001, 3.1086245E-014, 6.6666667E+000, 2.4374456E+003
 2.0769960E+001, 3.1678364E-014, 5.6666667E+000, 2.4414284E+003
 2.0792168E+001, 2.3980817E-014, 5.5000000E+000, 2.4447042E+003
 2.0825479E+001, 3.5231077E-014, 6.3333333E+000, 2.4480553E+003
 2.0858791E+001, 3.6711375E-014, 6.6666667E+000, 2.4519711E+003
