s,m/s,,s
Time,error,iter,cputime
 1.0416942E+001, 8.7982059E-004, 3.6333333E+001, 3.1028666E+002
 1.0440583E+001, 9.4676416E-004, 2.7500000E+001, 3.1121551E+002
 1.0476043E+001, 9.1765850E-004, 3.1666667E+001, 3.1212238E+002
 1.0511504E+001, 9.0445189E-004, 3.9666667E+001, 3.1321283E+002
 1.0535144E+001, 9.4925571E-004, 2.5000000E+001, 3.1413430E+002
 1.0570605E+001, 9.3898441E-004, 3.5333333E+001, 3.1506796E+002
 1.0594245E+001, 9.3748811E-004, 3.1000000E+001, 3.1596928E+002
 1.0629706E+001, 9.3461723E-004, 3.6333333E+001, 3.1692536E+002
 1.0653346E+001, 9.4080321E-004, 3.8000000E+001, 3.1786321E+002
 1.0688807E+001, 8.5671224E-004, 3.6666667E+001, 3.1880004E+002
 1.0712447E+001, 8.8714099E-004, 3.5000000E+001, 3.1975318E+002
 1.0747907E+001, 9.3158429E-004, 3.2666667E+001, 3.2067873E+002
 1.0771548E+001, 9.7336819E-004, 4.3000000E+001, 3.2164634E+002
 1.0803293E+001, 9.1252303E-004, 4.0000000E+001, 3.2276379E+002
 1.0835038E+001, 9.1521439E-004, 3.2333333E+001, 3.2391028E+002
 1.0866784E+001, 9.7186497E-004, 3.1000000E+001, 3.2499944E+002
 1.0898529E+001, 8.9840244E-004, 3.0333333E+001, 3.2607799E+002
 1.0930274E+001, 9.4727742E-004, 3.9666667E+001, 3.2720676E+002
 1.0951438E+001, 9.3472454E-004, 4.0500000E+001, 3.2818568E+002
 1.0983183E+001, 9.5750707E-004, 3.9666667E+001, 3.2916816E+002
 1.1014928E+001, 9.3899153E-004, 4.1000000E+001, 3.3036972E+002
 1.1046673E+001, 8.8588377E-004, 3.2333333E+001, 3.3149090E+002
 1.1078419E+001, 9.2812534E-004, 3.6666667E+001, 3.3261967E+002
 1.1110164E+001, 8.7974601E-004, 3.3666667E+001, 3.3376328E+002
 1.1131328E+001, 9.6308140E-004, 3.2000000E+001, 3.3469453E+002
 1.1163073E+001, 9.8157747E-004, 3.7666667E+001, 3.3565449E+002
 1.1194818E+001, 9.0587023E-004, 3.6333333E+001, 3.3681625E+002
 1.1226563E+001, 9.0411778E-004, 2.9000000E+001, 3.3793207E+002
 1.1258309E+001, 9.0126446E-004, 3.1666667E+001, 3.3899736E+002
 1.1290054E+001, 9.3241621E-004, 3.4666667E+001, 3.4006216E+002
 1.1311217E+001, 9.2267055E-004, 4.1500000E+001, 3.4102785E+002
 1.1341746E+001, 9.3413676E-004, 3.8346621E+001, 3.4204095E+002
 1.1379205E+001, 9.3783530E-004, 3.9250000E+001, 3.4356177E+002
 1.1407299E+001, 9.2569151E-004, 3.3666667E+001, 3.4486676E+002
 1.1435393E+001, 8.7888590E-004, 3.4666667E+001, 3.4600723E+002
 1.1463488E+001, 9.3251528E-004, 3.8666667E+001, 3.4718187E+002
 1.1491582E+001, 9.3143497E-004, 3.2333333E+001, 3.4830317E+002
 1.1529041E+001, 8.7171578E-004, 3.9500000E+001, 3.4962619E+002
 1.1557135E+001, 8.9494143E-004, 3.1000000E+001, 3.5088904E+002
 1.1585230E+001, 9.1790822E-004, 3.8666667E+001, 3.5204678E+002
 1.1613324E+001, 8.8929141E-004, 3.0333333E+001, 3.5317150E+002
 1.1641418E+001, 8.7035402E-004, 3.8000000E+001, 3.5425062E+002
 1.1678877E+001, 9.3468708E-004, 3.4750000E+001, 3.5552108E+002
 1.1706972E+001, 9.1622937E-004, 3.5000000E+001, 3.5683230E+002
 1.1736939E+001, 9.0994960E-004, 3.6687500E+001, 3.5793941E+002
 1.1767843E+001, 9.2867751E-004, 3.6666667E+001, 3.5904834E+002
 1.1799777E+001, 8.7107938E-004, 3.8225806E+001, 3.6022480E+002
 1.1822439E+001, 9.2459912E-004, 3.5000000E+001, 3.6114634E+002
 1.1856433E+001, 9.0216979E-004, 4.0666667E+001, 3.6211282E+002
 1.1890427E+001, 9.2563993E-004, 3.4333333E+001, 3.6326887E+002
 1.1913090E+001, 9.1341700E-004, 2.4500000E+001, 3.6416041E+002
 1.1947084E+001, 9.2003400E-004, 2.9000000E+001, 3.6498384E+002
 1.1981078E+001, 9.2652258E-004, 3.6000000E+001, 3.6610100E+002
 1.2003741E+001, 9.4706076E-004, 3.0000000E+001, 3.6699213E+002
 1.2037735E+001, 9.1625524E-004, 2.7333333E+001, 3.6789479E+002
 1.2060398E+001, 8.8220173E-004, 3.2500000E+001, 3.6881336E+002
 1.2094392E+001, 9.2315890E-004, 3.5666667E+001, 3.6970579E+002
 1.2128386E+001, 9.2542735E-004, 3.4000000E+001, 3.7083327E+002
 1.2151049E+001, 9.4588815E-004, 3.2000000E+001, 3.7180566E+002
 1.2185043E+001, 9.4196910E-004, 3.0333333E+001, 3.7271140E+002
 1.2219037E+001, 9.1876189E-004, 3.8333333E+001, 3.7381298E+002
 1.2241700E+001, 8.9965752E-004, 3.5500000E+001, 3.7472646E+002
 1.2275694E+001, 9.4691457E-004, 3.6000000E+001, 3.7565083E+002
 1.2309688E+001, 9.3231554E-004, 3.9666667E+001, 3.7680743E+002
 1.2332351E+001, 9.4644120E-004, 3.9500000E+001, 3.7780497E+002
 1.2366345E+001, 9.1091886E-004, 4.0666667E+001, 3.7873978E+002
 1.2400339E+001, 9.5820822E-004, 3.4333333E+001, 3.7990666E+002
 1.2423002E+001, 8.5579903E-004, 3.5000000E+001, 3.8082619E+002
 1.2456996E+001, 9.6919950E-004, 3.4000000E+001, 3.8179979E+002
 1.2490990E+001, 9.3845001E-004, 3.8333333E+001, 3.8292149E+002
 1.2513653E+001, 9.2515383E-004, 3.8000000E+001, 3.8390708E+002
 1.2547647E+001, 9.2460804E-004, 3.0333333E+001, 3.8482844E+002
 1.2570310E+001, 9.3689426E-004, 3.2000000E+001, 3.8575259E+002
 1.2604304E+001, 9.4282859E-004, 3.7333333E+001, 3.8666528E+002
 1.2638298E+001, 9.1331912E-004, 3.9666667E+001, 3.8782077E+002
 1.2660961E+001, 9.1711476E-004, 3.8500000E+001, 3.8882262E+002
 1.2694955E+001, 8.9951042E-004, 3.7333333E+001, 3.8978350E+002
 1.2728949E+001, 9.5865890E-004, 3.6666667E+001, 3.9096680E+002
 1.2751612E+001, 9.0087394E-004, 3.2500000E+001, 3.9192989E+002
 1.2785606E+001, 9.2504279E-004, 3.8000000E+001, 3.9288817E+002
 1.2819600E+001, 9.1719302E-004, 3.5000000E+001, 3.9401706E+002
 1.2842263E+001, 8.8658938E-004, 3.7500000E+001, 3.9495252E+002
 1.2876257E+001, 8.8661078E-004, 3.1333333E+001, 3.9584297E+002
 1.2910251E+001, 8.8311389E-004, 3.8333333E+001, 3.9698723E+002
 1.2932914E+001, 9.6025478E-004, 4.2500000E+001, 3.9798425E+002
 1.2966908E+001, 9.3730344E-004, 3.8000000E+001, 3.9896961E+002
 1.3000902E+001, 9.1994928E-004, 3.8666667E+001, 4.0012125E+002
 1.3023565E+001, 9.2103289E-004, 3.4500000E+001, 4.0106809E+002
 1.3057559E+001, 9.1534317E-004, 3.7333333E+001, 4.0206455E+002
 1.3080221E+001, 9.0201930E-004, 2.7000000E+001, 4.0297884E+002
 1.3116482E+001, 9.6171616E-004, 4.0593750E+001, 4.0396273E+002
 1.3141411E+001, 9.3681307E-004, 3.5000000E+001, 4.0492214E+002
 1.3178804E+001, 9.5394790E-004, 3.5333333E+001, 4.0586590E+002
 1.3203733E+001, 9.4690972E-004, 3.8000000E+001, 4.0685001E+002
 1.3241127E+001, 9.1307373E-004, 3.8000000E+001, 4.0782243E+002
 1.3264300E+001, 9.2346644E-004, 3.6075750E+001, 4.0887122E+002
 1.3296428E+001, 9.8064308E-004, 3.7000000E+001, 4.0986113E+002
 1.3328555E+001, 8.8790808E-004, 3.9666667E+001, 4.1101099E+002
 1.3360682E+001, 8.9409944E-004, 3.1666667E+001, 4.1210475E+002
 1.3382101E+001, 9.3639100E-004, 3.2000000E+001, 4.1300735E+002
 1.3414228E+001, 9.4818667E-004, 3.7666667E+001, 4.1391281E+002
 1.3446355E+001, 8.8284813E-004, 3.3666667E+001, 4.1500922E+002
 1.3478483E+001, 9.2990252E-004, 3.6333333E+001, 4.1607065E+002
 1.3510610E+001, 9.2687743E-004, 3.0666667E+001, 4.1711646E+002
 1.3532028E+001, 9.3697680E-004, 3.2500000E+001, 4.1799721E+002
 1.3564156E+001, 9.0695789E-004, 4.1333333E+001, 4.1901985E+002
 1.3596283E+001, 9.0599779E-004, 3.5333333E+001, 4.2017315E+002
 1.3628410E+001, 9.4260810E-004, 3.3333333E+001, 4.2124993E+002
 1.3660538E+001, 9.0232662E-004, 3.8333333E+001, 4.2237919E+002
 1.3681956E+001, 9.0019407E-004, 3.5500000E+001, 4.2334411E+002
 1.3714083E+001, 9.1462517E-004, 3.6666667E+001, 4.2428659E+002
 1.3746211E+001, 9.0119566E-004, 4.0666667E+001, 4.2547824E+002
 1.3778338E+001, 9.3807624E-004, 2.6333333E+001, 4.2659757E+002
 1.3810465E+001, 9.5834914E-004, 3.2333333E+001, 4.2762246E+002
 1.3831884E+001, 9.3791174E-004, 3.9500000E+001, 4.2860409E+002
 1.3864011E+001, 8.9180938E-004, 3.6666667E+001, 4.2955258E+002
 1.3896138E+001, 9.3553159E-004, 4.2000000E+001, 4.3074327E+002
 1.3928266E+001, 9.0408445E-004, 4.7333333E+001, 4.3200571E+002
 1.3960393E+001, 8.9010503E-004, 3.5666667E+001, 4.3320415E+002
 1.3981811E+001, 8.9090936E-004, 4.2000000E+001, 4.3417466E+002
 1.4013938E+001, 9.2057658E-004, 3.5333333E+001, 4.3513569E+002
 1.4046066E+001, 8.8260894E-004, 2.9666667E+001, 4.3623784E+002
 1.4078193E+001, 9.2138781E-004, 3.4333333E+001, 4.3735213E+002
 1.4110321E+001, 9.4598826E-004, 4.2000000E+001, 4.3849598E+002
 1.4131739E+001, 9.0225739E-004, 3.9000000E+001, 4.3946639E+002
 1.4167079E+001, 9.1485938E-004, 3.5666667E+001, 4.4040124E+002
 1.4190639E+001, 9.2063286E-004, 3.3500000E+001, 4.4133724E+002
 1.4225979E+001, 9.1177850E-004, 3.6666667E+001, 4.4231574E+002
 1.4261319E+001, 9.6012936E-004, 3.9333333E+001, 4.4349223E+002
 1.4284879E+001, 9.1472373E-004, 3.2000000E+001, 4.4446505E+002
 1.4320219E+001, 9.5719313E-004, 4.0666667E+001, 4.4548089E+002
 1.4343779E+001, 9.1582177E-004, 3.4500000E+001, 4.4640049E+002
 1.4379119E+001, 9.0420689E-004, 3.6333333E+001, 4.4732867E+002
 1.4402679E+001, 9.4158322E-004, 4.0500000E+001, 4.4830131E+002
 1.4438019E+001, 8.9708241E-004, 4.2000000E+001, 4.4931370E+002
 1.4461579E+001, 9.4875662E-004, 3.9500000E+001, 4.5028164E+002
 1.4496920E+001, 8.9431392E-004, 3.0333333E+001, 4.5121884E+002
 1.4520480E+001, 9.2840545E-004, 2.8000000E+001, 4.5212585E+002
 1.4555820E+001, 8.9067057E-004, 3.9333333E+001, 4.5309388E+002
 1.4591160E+001, 9.3402295E-004, 3.7000000E+001, 4.5422861E+002
 1.4614720E+001, 9.2383368E-004, 3.7500000E+001, 4.5522501E+002
 1.4650060E+001, 9.3130754E-004, 2.8000000E+001, 4.5613483E+002
 1.4673620E+001, 9.4057589E-004, 3.3000000E+001, 4.5706857E+002
 1.4708960E+001, 9.5289913E-004, 3.5666667E+001, 4.5797094E+002
 1.4732520E+001, 9.7442360E-004, 3.5500000E+001, 4.5893478E+002
 1.4767860E+001, 8.9945822E-004, 3.4000000E+001, 4.5983380E+002
 1.4791420E+001, 9.2778253E-004, 3.3500000E+001, 4.6076871E+002
 1.4826760E+001, 9.1991795E-004, 3.4333333E+001, 4.6170768E+002
 1.4850320E+001, 9.7137169E-004, 3.4000000E+001, 4.6260397E+002
 1.4885660E+001, 9.2132216E-004, 3.2333333E+001, 4.6353766E+002
 1.4921000E+001, 9.3671996E-004, 3.0333333E+001, 4.6463422E+002
 1.4944561E+001, 9.1042946E-004, 3.1500000E+001, 4.6557111E+002
 1.4979901E+001, 8.8380301E-004, 4.1000000E+001, 4.6649860E+002
 1.5003461E+001, 9.2847789E-004, 3.4500000E+001, 4.6743323E+002
 1.5038801E+001, 8.8398792E-004, 3.5333333E+001, 4.6834884E+002
 1.5062361E+001, 9.5123036E-004, 3.9500000E+001, 4.6929760E+002
 1.5097701E+001, 9.0119043E-004, 3.1666667E+001, 4.7019165E+002
 1.5121261E+001, 9.1057247E-004, 3.2500000E+001, 4.7109837E+002
 1.5156601E+001, 9.7537274E-004, 2.9000000E+001, 4.7197992E+002
 1.5180161E+001, 9.7364292E-004, 4.1500000E+001, 4.7291547E+002
 1.5215501E+001, 8.7859602E-004, 3.7333333E+001, 4.7385238E+002
 1.5250841E+001, 9.1565421E-004, 2.6000000E+001, 4.7490792E+002
 1.5274401E+001, 9.3070603E-004, 3.6000000E+001, 4.7583973E+002
 1.5309741E+001, 9.2470203E-004, 3.9333333E+001, 4.7678810E+002
 1.5333301E+001, 9.6142238E-004, 3.5500000E+001, 4.7775072E+002
 1.5368641E+001, 9.3534517E-004, 3.4000000E+001, 4.7862545E+002
 1.5392202E+001, 8.7921022E-004, 3.4500000E+001, 4.7951272E+002
 1.5427542E+001, 9.1297364E-004, 3.2666667E+001, 4.8037507E+002
 1.5451102E+001, 9.2559847E-004, 4.0000000E+001, 4.8131472E+002
 1.5486442E+001, 9.2062208E-004, 4.3666667E+001, 4.8235770E+002
 1.5510002E+001, 9.2914821E-004, 3.8000000E+001, 4.8334852E+002
 1.5545342E+001, 9.1837070E-004, 3.3000000E+001, 4.8427260E+002
 1.5580682E+001, 9.0492350E-004, 3.5333333E+001, 4.8540629E+002
 1.5604242E+001, 9.4651615E-004, 3.9000000E+001, 4.8633508E+002
 1.5639582E+001, 9.4907456E-004, 3.3000000E+001, 4.8724005E+002
 1.5663142E+001, 9.8341844E-004, 3.4500000E+001, 4.8814729E+002
 1.5698482E+001, 8.7650890E-004, 3.5333333E+001, 4.8905334E+002
 1.5722042E+001, 8.9175883E-004, 3.6000000E+001, 4.8997880E+002
 1.5757382E+001, 9.7979324E-004, 3.7333333E+001, 4.9091927E+002
 1.5780942E+001, 9.2535521E-004, 3.3000000E+001, 4.9184902E+002
 1.5816282E+001, 9.5302639E-004, 3.9666667E+001, 4.9281643E+002
 1.5851623E+001, 9.5132997E-004, 3.1000000E+001, 4.9390407E+002
 1.5875183E+001, 9.5305891E-004, 3.9000000E+001, 4.9484074E+002
 1.5910523E+001, 8.8659202E-004, 2.9666667E+001, 4.9574266E+002
 1.5934083E+001, 9.6668382E-004, 3.0000000E+001, 4.9661423E+002
 1.5969423E+001, 9.3227569E-004, 3.2666667E+001, 4.9750778E+002
 1.5992983E+001, 9.8164493E-004, 3.2000000E+001, 4.9845292E+002
 1.6028323E+001, 9.7276243E-004, 3.8333333E+001, 4.9938286E+002
 1.6051883E+001, 9.0781197E-004, 3.2500000E+001, 5.0030878E+002
 1.6087223E+001, 9.7850397E-004, 3.4000000E+001, 5.0120395E+002
 1.6110783E+001, 9.1135144E-004, 4.0000000E+001, 5.0215285E+002
 1.6146123E+001, 9.1113808E-004, 3.3333333E+001, 5.0308407E+002
 1.6181463E+001, 9.5517835E-004, 3.8666667E+001, 5.0421065E+002
 1.6205023E+001, 9.4626056E-004, 3.1500000E+001, 5.0510609E+002
 1.6240363E+001, 9.0224988E-004, 3.7333333E+001, 5.0606657E+002
 1.6263923E+001, 9.7297228E-004, 3.0500000E+001, 5.0692619E+002
 1.6299264E+001, 9.1029020E-004, 3.9333333E+001, 5.0786920E+002
 1.6322824E+001, 9.0404672E-004, 4.1000000E+001, 5.0885828E+002
 1.6358164E+001, 9.3104590E-004, 3.8000000E+001, 5.0980332E+002
 1.6381724E+001, 8.7109786E-004, 3.8000000E+001, 5.1073472E+002
 1.6417064E+001, 9.2720710E-004, 3.2666667E+001, 5.1166982E+002
 1.6440624E+001, 8.8794818E-004, 3.5000000E+001, 5.1256181E+002
 1.6475964E+001, 9.0513057E-004, 3.4666667E+001, 5.1350165E+002
 1.6511304E+001, 9.2408108E-004, 3.1333333E+001, 5.1460616E+002
 1.6534864E+001, 8.8653343E-004, 3.1500000E+001, 5.1551685E+002
 1.6566235E+001, 8.9712656E-004, 3.5666667E+001, 5.1658081E+002
 1.6597606E+001, 8.9040749E-004, 3.0666667E+001, 5.1769140E+002
 1.6628977E+001, 9.3964913E-004, 3.3666667E+001, 5.1878965E+002
 1.6660348E+001, 9.3261647E-004, 3.9666667E+001, 5.1991408E+002
 1.6681262E+001, 9.3829974E-004, 3.9500000E+001, 5.2088731E+002
 1.6712633E+001, 9.2386176E-004, 3.0000000E+001, 5.2181331E+002
 1.6744004E+001, 9.5520117E-004, 3.1666667E+001, 5.2288307E+002
 1.6775375E+001, 9.1695590E-004, 3.6000000E+001, 5.2406250E+002
 1.6806746E+001, 9.4181086E-004, 3.9000000E+001, 5.2520068E+002
 1.6838117E+001, 9.2024267E-004, 3.9666667E+001, 5.2640094E+002
 1.6869488E+001, 8.9689107E-004, 3.2666667E+001, 5.2749752E+002
 1.6890402E+001, 8.6409921E-004, 3.4000000E+001, 5.2842817E+002
 1.6921773E+001, 9.2471564E-004, 3.8666667E+001, 5.2940413E+002
 1.6954190E+001, 9.1756766E-004, 3.4354839E+001, 5.3056152E+002
 1.6988698E+001, 9.2318833E-004, 4.4666667E+001, 5.3178054E+002
 1.7011703E+001, 8.5143958E-004, 4.0000000E+001, 5.3280946E+002
 1.7046211E+001, 9.4457246E-004, 3.6666667E+001, 5.3377148E+002
 1.7080719E+001, 8.6885683E-004, 3.8000000E+001, 5.3495768E+002
 1.7103725E+001, 8.7736263E-004, 3.5500000E+001, 5.3591590E+002
 1.7138233E+001, 9.2692646E-004, 3.6000000E+001, 5.3685738E+002
 1.7161238E+001, 8.5649363E-004, 3.7500000E+001, 5.3781892E+002
 1.7195746E+001, 9.4949983E-004, 2.7000000E+001, 5.3875696E+002
 1.7230254E+001, 9.8493176E-004, 3.8666667E+001, 5.3992702E+002
 1.7253260E+001, 9.5951720E-004, 4.1000000E+001, 5.4093940E+002
 1.7287768E+001, 9.1756764E-004, 4.1000000E+001, 5.4191900E+002
 1.7310773E+001, 9.6000557E-004, 3.1500000E+001, 5.4288557E+002
 1.7345281E+001, 9.2258998E-004, 3.3333333E+001, 5.4382159E+002
 1.7379790E+001, 8.8187562E-004, 3.9333333E+001, 5.4498144E+002
 1.7402795E+001, 9.2924293E-004, 3.8500000E+001, 5.4596494E+002
 1.7437303E+001, 8.9413481E-004, 3.3666667E+001, 5.4689544E+002
 1.7460308E+001, 9.2719903E-004, 3.8500000E+001, 5.4787650E+002
 1.7494817E+001, 9.1126934E-004, 3.1000000E+001, 5.4881964E+002
 1.7529325E+001, 8.7598417E-004, 3.6666667E+001, 5.4992517E+002
 1.7552330E+001, 9.1963055E-004, 3.5500000E+001, 5.5085465E+002
 1.7586838E+001, 9.6246662E-004, 3.5666667E+001, 5.5184920E+002
 1.7621346E+001, 9.2736838E-004, 4.1000000E+001, 5.5302881E+002
 1.7644352E+001, 9.1962557E-004, 3.9500000E+001, 5.5400153E+002
 1.7678860E+001, 9.5592644E-004, 4.1000000E+001, 5.5504030E+002
 1.7701865E+001, 9.2260266E-004, 3.6500000E+001, 5.5598331E+002
 1.7736373E+001, 9.3716021E-004, 3.8666667E+001, 5.5694006E+002
 1.7770881E+001, 9.1050767E-004, 4.0666667E+001, 5.5814435E+002
 1.7793887E+001, 9.2833615E-004, 3.9000000E+001, 5.5916001E+002
 1.7828395E+001, 8.7783752E-004, 3.8666667E+001, 5.6018508E+002
 1.7851400E+001, 9.5336908E-004, 3.3500000E+001, 5.6114375E+002
 1.7885908E+001, 9.0940132E-004, 3.2666667E+001, 5.6210231E+002
 1.7920416E+001, 9.2445121E-004, 3.6333333E+001, 5.6322782E+002
 1.7943422E+001, 8.7594724E-004, 4.3000000E+001, 5.6422120E+002
 1.7977930E+001, 9.3484370E-004, 3.7333333E+001, 5.6523795E+002
 1.8000935E+001, 9.1831011E-004, 3.5500000E+001, 5.6620017E+002
 1.8035443E+001, 8.8050940E-004, 4.0333333E+001, 5.6717796E+002
 1.8069951E+001, 9.1531411E-004, 4.0000000E+001, 5.6834509E+002
 1.8092957E+001, 9.8841732E-004, 3.4500000E+001, 5.6927729E+002
 1.8127465E+001, 9.3801468E-004, 3.8000000E+001, 5.7022943E+002
 1.8150470E+001, 8.9897265E-004, 3.0500000E+001, 5.7115989E+002
 1.8184978E+001, 9.3244529E-004, 3.0333333E+001, 5.7209432E+002
 1.8219487E+001, 9.1847738E-004, 2.9333333E+001, 5.7319966E+002
 1.8242492E+001, 9.2714136E-004, 2.6500000E+001, 5.7405769E+002
 1.8277000E+001, 9.1795969E-004, 2.3333333E+001, 5.7493416E+002
 1.8300005E+001, 9.2975022E-004, 4.2000000E+001, 5.7589103E+002
 1.8334514E+001, 9.9015371E-004, 3.4333333E+001, 5.7686084E+002
 1.8369022E+001, 9.0471330E-004, 3.9333333E+001, 5.7801794E+002
 1.8392027E+001, 8.6483865E-004, 4.2000000E+001, 5.7899921E+002
 1.8425135E+001, 8.8988406E-004, 3.7126907E+001, 5.7998078E+002
 1.8455441E+001, 9.3329696E-004, 3.2666667E+001, 5.8115254E+002
 1.8485748E+001, 9.2163501E-004, 3.3333333E+001, 5.8220036E+002
 1.8516054E+001, 9.5469346E-004, 3.7000000E+001, 5.8331734E+002
 1.8546361E+001, 8.8952582E-004, 3.7666667E+001, 5.8447741E+002
 1.8576667E+001, 8.9154950E-004, 3.6333333E+001, 5.8559220E+002
 1.8606974E+001, 8.6768132E-004, 3.2000000E+001, 5.8668615E+002
 1.8637280E+001, 9.2626404E-004, 3.5333333E+001, 5.8777219E+002
 1.8667587E+001, 9.3824220E-004, 3.5333333E+001, 5.8887799E+002
 1.8697893E+001, 9.4203060E-004, 3.7000000E+001, 5.9000309E+002
 1.8728200E+001, 9.3663291E-004, 2.3333333E+001, 5.9108262E+002
 1.8758506E+001, 9.3834817E-004, 3.3333333E+001, 5.9214713E+002
 1.8788813E+001, 9.1549088E-004, 2.3666667E+001, 5.9315409E+002
 1.8820130E+001, 8.9460980E-004, 3.0258065E+001, 5.9420497E+002
 1.8842354E+001, 8.5760627E-004, 3.5000000E+001, 5.9513023E+002
 1.8875692E+001, 8.9843266E-004, 3.0000000E+001, 5.9597556E+002
 1.8909029E+001, 8.9491966E-004, 3.8000000E+001, 5.9709240E+002
 1.8931253E+001, 9.1583044E-004, 3.7000000E+001, 5.9803660E+002
 1.8964591E+001, 9.1323146E-004, 3.7333333E+001, 5.9902289E+002
 1.8997928E+001, 9.6031424E-004, 3.9333333E+001, 6.0020196E+002
 1.9020153E+001, 9.6949423E-004, 3.7000000E+001, 6.0115873E+002
 1.9053490E+001, 9.0681935E-004, 2.9333333E+001, 6.0207749E+002
 1.9086827E+001, 8.7286523E-004, 3.0333333E+001, 6.0315423E+002
 1.9120164E+001, 8.7256819E-004, 3.6333333E+001, 6.0428580E+002
 1.9142389E+001, 9.1740769E-004, 3.9500000E+001, 6.0523972E+002
 1.9175726E+001, 9.1973096E-004, 3.1666667E+001, 6.0614498E+002
 1.9209063E+001, 9.2224324E-004, 3.9666667E+001, 6.0725714E+002
 1.9231288E+001, 9.2646895E-004, 3.7500000E+001, 6.0821906E+002
 1.9264625E+001, 8.7801582E-004, 3.1000000E+001, 6.0912123E+002
 1.9297962E+001, 9.3078982E-004, 4.0333333E+001, 6.1029518E+002
 1.9320187E+001, 8.9948829E-004, 3.6500000E+001, 6.1125196E+002
 1.9351068E+001, 9.1881016E-004, 3.7479161E+001, 6.1226041E+002
 1.9380721E+001, 9.2006055E-004, 4.0000000E+001, 6.1343327E+002
 1.9410373E+001, 9.0370386E-004, 2.6000000E+001, 6.1449743E+002
 1.9440026E+001, 9.4143397E-004, 3.8000000E+001, 6.1559074E+002
 1.9479563E+001, 9.5369371E-004, 3.2750000E+001, 6.1686770E+002
 1.9509216E+001, 9.4246739E-004, 3.5666667E+001, 6.1823356E+002
 1.9540845E+001, 9.5051696E-004, 4.0031250E+001, 6.1944455E+002
 1.9562590E+001, 9.1433692E-004, 3.0500000E+001, 6.2037458E+002
 1.9595208E+001, 9.3382265E-004, 3.5333333E+001, 6.2130768E+002
 1.9627826E+001, 9.1748751E-004, 3.8000000E+001, 6.2241038E+002
 1.9660444E+001, 9.0948531E-004, 2.9333333E+001, 6.2350394E+002
 1.9682189E+001, 9.7890500E-004, 3.6500000E+001, 6.2442838E+002
 1.9718069E+001, 9.4273626E-004, 4.0000000E+001, 6.2542065E+002
 1.9741989E+001, 8.7313321E-004, 3.4500000E+001, 6.2636353E+002
 1.9777869E+001, 9.7866706E-004, 3.4000000E+001, 6.2728729E+002
 1.9801789E+001, 9.3555702E-004, 3.6500000E+001, 6.2827781E+002
 1.9837668E+001, 9.5299413E-004, 3.5666667E+001, 6.2922357E+002
 1.9861588E+001, 9.4138713E-004, 3.7000000E+001, 6.3020249E+002
 1.9897468E+001, 8.7613019E-004, 3.7000000E+001, 6.3113832E+002
 1.9921388E+001, 8.6940172E-004, 4.1500000E+001, 6.3212913E+002
 1.9957267E+001, 8.8310060E-004, 4.0000000E+001, 6.3310980E+002
 1.9981187E+001, 9.0877359E-004, 3.7500000E+001, 6.3411079E+002
 2.0017067E+001, 9.0645649E-004, 3.5000000E+001, 6.3506107E+002
 2.0040987E+001, 9.2767622E-004, 3.0500000E+001, 6.3595997E+002
 2.0076867E+001, 9.1698826E-004, 3.1000000E+001, 6.3687034E+002
 2.0100786E+001, 9.2211215E-004, 3.7500000E+001, 6.3779859E+002
 2.0133021E+001, 9.0759274E-004, 2.9666667E+001, 6.3885044E+002
 2.0165255E+001, 9.2437791E-004, 3.3000000E+001, 6.3989304E+002
 2.0197489E+001, 8.1282303E-004, 3.0333333E+001, 6.4100462E+002
 2.0229724E+001, 9.4189975E-004, 3.9333333E+001, 6.4212656E+002
 2.0251213E+001, 9.1330404E-004, 3.5000000E+001, 6.4306245E+002
 2.0283447E+001, 9.3316880E-004, 3.9666667E+001, 6.4400466E+002
 2.0315682E+001, 9.4085346E-004, 3.6000000E+001, 6.4510585E+002
 2.0347916E+001, 9.4871730E-004, 3.2000000E+001, 6.4617734E+002
 2.0380150E+001, 8.6160848E-004, 3.3333333E+001, 6.4725376E+002
 2.0401640E+001, 9.3180419E-004, 3.6500000E+001, 6.4816959E+002
 2.0433874E+001, 9.3294506E-004, 3.5666667E+001, 6.4910337E+002
 2.0466109E+001, 8.9234209E-004, 3.5333333E+001, 6.5021753E+002
 2.0498343E+001, 9.0870842E-004, 3.5333333E+001, 6.5129569E+002
 2.0521981E+001, 8.5844593E-004, 3.7500000E+001, 6.5229154E+002
 2.0557439E+001, 9.3992393E-004, 3.5333333E+001, 6.5327032E+002
 2.0581078E+001, 9.2074730E-004, 2.6500000E+001, 6.5419492E+002
 2.0616535E+001, 9.2507063E-004, 3.6666667E+001, 6.5514656E+002
 2.0640174E+001, 9.3092288E-004, 3.2000000E+001, 6.5605277E+002
 2.0675632E+001, 8.7468687E-004, 3.6666667E+001, 6.5698641E+002
 2.0711089E+001, 9.6210949E-004, 3.3000000E+001, 6.5810632E+002
 2.0734728E+001, 9.1882296E-004, 3.1000000E+001, 6.5898356E+002
 2.0770186E+001, 9.5522081E-004, 3.2000000E+001, 6.5989394E+002
 2.0793824E+001, 9.0534908E-004, 3.7000000E+001, 6.6087031E+002
 2.0829282E+001, 9.2077844E-004, 3.7000000E+001, 6.6181476E+002
 2.0852920E+001, 9.4289020E-004, 4.2000000E+001, 6.6285801E+002
