s,m3/s,m3/s
Time,VDOT_IN,VDOT_OUT
 3.06406707956971E+000,-6.37214846674159E+000, 6.37214846674157E+000
 3.07470849955796E+000,-6.37273371383190E+000, 6.37273371383192E+000
 3.08180277955013E+000,-6.37311704476604E+000, 6.37311704476602E+000
 3.08889705954230E+000,-6.37349499771500E+000, 6.37349499771501E+000
 3.09953847953055E+000,-6.37405200749752E+000, 6.37405200749749E+000
 3.10663275952272E+000,-6.37441684194249E+000, 6.37441684194247E+000
 3.11372703951489E+000,-6.37477655686438E+000, 6.37477655686435E+000
 3.12082131950705E+000,-6.37513122381980E+000, 6.37513122381977E+000
 3.13146273949530E+000,-6.37565391340739E+000, 6.37565391340737E+000
 3.13855701948747E+000,-6.37599626702848E+000, 6.37599626702846E+000
 3.14565129947964E+000,-6.37633381540561E+000, 6.37633381540564E+000
 3.15274557947181E+000,-6.37666662573583E+000, 6.37666662573581E+000
 3.16338699946006E+000,-6.37715710209387E+000, 6.37715710209389E+000
 3.17048127945223E+000,-6.37747835520327E+000, 6.37747835520327E+000
 3.17757555944439E+000,-6.37779509819280E+000, 6.37779509819282E+000
 3.18466983943656E+000,-6.37810739416143E+000, 6.37810739416146E+000
 3.19531125942481E+000,-6.37856763582471E+000, 6.37856763582469E+000
 3.20240553941698E+000,-6.37886908457536E+000, 6.37886908457534E+000
 3.20949981940915E+000,-6.37916630032603E+000, 6.37916630032605E+000
 3.21659409940132E+000,-6.37945934232431E+000, 6.37945934232432E+000
 3.22723551938957E+000,-6.37989120711504E+000, 6.37989120711506E+000
 3.23432979938174E+000,-6.38017406856109E+000, 6.38017406856111E+000
 3.24142407937390E+000,-6.38045295720674E+000, 6.38045295720677E+000
 3.24851835936607E+000,-6.38072792868018E+000, 6.38072792868016E+000
 3.25915977935432E+000,-6.38113316097623E+000, 6.38113316097622E+000
 3.26625405934649E+000,-6.38139857783767E+000, 6.38139857783767E+000
 3.27334833933866E+000,-6.38166026619820E+000, 6.38166026619820E+000
 3.28044261933082E+000,-6.38191827828501E+000, 6.38191827828503E+000
 3.28824632732221E+000,-6.38219790692802E+000, 6.38219790692803E+000
 3.29605003531359E+000,-6.38247321712386E+000, 6.38247321712388E+000
 3.30775559730067E+000,-6.38287823054088E+000, 6.38287823054086E+000
 3.31555930529205E+000,-6.38314303337573E+000, 6.38314303337570E+000
 3.32336301328344E+000,-6.38340374612495E+000, 6.38340374612496E+000
 3.33116672127482E+000,-6.38366043179999E+000, 6.38366043179997E+000
 3.33897042926620E+000,-6.38391315244638E+000, 6.38391315244636E+000
 3.34677413725759E+000,-6.38416196915864E+000, 6.38416196915863E+000
 3.35457784524897E+000,-6.38440694209469E+000, 6.38440694209466E+000
 3.36238155324035E+000,-6.38464813048989E+000, 6.38464813048987E+000
 3.37018526123174E+000,-6.38488559267125E+000, 6.38488559267124E+000
 3.37798896922312E+000,-6.38511938607114E+000, 6.38511938607112E+000
 3.38480407338574E+000,-6.38532060489022E+000, 6.38532060489020E+000
 3.39502672962967E+000,-6.38561734863066E+000, 6.38561734863068E+000
 3.40184183379230E+000,-6.38581184136684E+000, 6.38581184136686E+000
 3.40865693795492E+000,-6.38600370690909E+000, 6.38600370690906E+000
 3.41887959419885E+000,-6.38628665656421E+000, 6.38628665656424E+000
 3.42569469836147E+000,-6.38647210800512E+000, 6.38647210800510E+000
 3.43250980252409E+000,-6.38665505412388E+000, 6.38665505412389E+000
 3.44273245876802E+000,-6.38692484958159E+000, 6.38692484958157E+000
 3.44954756293064E+000,-6.38710167916997E+000, 6.38710167916998E+000
 3.45636266709327E+000,-6.38727611967777E+000, 6.38727611967775E+000
 3.46658532333720E+000,-6.38753337126303E+000, 6.38753337126301E+000
 3.47340042749982E+000,-6.38770197906091E+000, 6.38770197906088E+000
 3.48055628687057E+000,-6.38787656587624E+000, 6.38787656587623E+000
 3.48805290144945E+000,-6.38805681109467E+000, 6.38805681109469E+000
 3.49801482732340E+000,-6.38829219510512E+000, 6.38829219510510E+000
 3.50465611123936E+000,-6.38844653715393E+000, 6.38844653715396E+000
 3.51561422970070E+000,-6.38869676988765E+000, 6.38869676988763E+000
 3.52291964200825E+000,-6.38886057609027E+000, 6.38886057609024E+000
 3.53022505431581E+000,-6.38902201045415E+000, 6.38902201045415E+000
 3.53789573723875E+000,-6.38918900135173E+000, 6.38918900135173E+000
 3.54535049116092E+000,-6.38934885923175E+000, 6.38934885923175E+000
 3.55256772318226E+000,-6.38950137326174E+000, 6.38950137326175E+000
 3.56012863291891E+000,-6.38965880997346E+000, 6.38965880997343E+000
 3.57146999752387E+000,-6.38989055290870E+000, 6.38989055290870E+000
 3.57903090726051E+000,-6.39004215805215E+000, 6.39004215805213E+000
 3.58659181699716E+000,-6.39019149141025E+000, 6.39019149141028E+000
 3.59415272673380E+000,-6.39033858697370E+000, 6.39033858697368E+000
 3.60171363647044E+000,-6.39048347822586E+000, 6.39048347822584E+000
 3.60927454620709E+000,-6.39062619815079E+000, 6.39062619815077E+000
 3.61683545594373E+000,-6.39076677924034E+000, 6.39076677924036E+000
 3.62439636568037E+000,-6.39090525350177E+000, 6.39090525350174E+000
 3.63573773028534E+000,-6.39110908343284E+000, 6.39110908343282E+000
 3.64329864002198E+000,-6.39124242753785E+000, 6.39124242753783E+000
 3.65085954975862E+000,-6.39137377312456E+000, 6.39137377312457E+000
 3.65842045949527E+000,-6.39150315010603E+000, 6.39150315010604E+000
 3.66598136923191E+000,-6.39163058794867E+000, 6.39163058794869E+000
 3.67354227896855E+000,-6.39175611567908E+000, 6.39175611567909E+000
 3.68110318870520E+000,-6.39187976189041E+000, 6.39187976189043E+000
 3.68866409844184E+000,-6.39200155474896E+000, 6.39200155474897E+000
 3.69622500817848E+000,-6.39212152200042E+000, 6.39212152200040E+000
 3.70756637278345E+000,-6.39229810953974E+000, 6.39229810953971E+000
 3.71512728252009E+000,-6.39241363145673E+000, 6.39241363145671E+000
 3.72268819225673E+000,-6.39252742165373E+000, 6.39252742165371E+000
 3.73024910199338E+000,-6.39263950605979E+000, 6.39263950605977E+000
 3.73781001173002E+000,-6.39274991021655E+000, 6.39274991021657E+000
 3.74537092146666E+000,-6.39285865928424E+000, 6.39285865928426E+000
 3.75293183120331E+000,-6.39296577804704E+000, 6.39296577804705E+000
 3.76049274093995E+000,-6.39307129091888E+000, 6.39307129091886E+000
 3.76805365067659E+000,-6.39317522194875E+000, 6.39317522194878E+000
 3.77803818278250E+000,-6.39331008413363E+000, 6.39331008413360E+000
 3.78424226002008E+000,-6.39339253818372E+000, 6.39339253818373E+000
 3.79354837587645E+000,-6.39351431866228E+000, 6.39351431866231E+000
 3.80037286083779E+000,-6.39360219620238E+000, 6.39360219620237E+000
 3.80945745233835E+000,-6.39371733287747E+000, 6.39371733287744E+000
 3.81854204383892E+000,-6.39383039851981E+000, 6.39383039851978E+000
 3.82553717929435E+000,-6.39391607120069E+000, 6.39391607120069E+000
 3.83359824015252E+000,-6.39401332508964E+000, 6.39401332508963E+000
 3.84117836211995E+000,-6.39410335854206E+000, 6.39410335854207E+000
 3.84863250435048E+000,-6.39419057570738E+000, 6.39419057570736E+000
 3.85644160573485E+000,-6.39428056337965E+000, 6.39428056337966E+000
 3.86425070711922E+000,-6.39436915776121E+000, 6.39436915776118E+000
 3.87205980850359E+000,-6.39445638040559E+000, 6.39445638040559E+000
 3.88377346058014E+000,-6.39458468869583E+000, 6.39458468869581E+000
 3.89158256196451E+000,-6.39466857412283E+000, 6.39466857412286E+000
 3.89939166334887E+000,-6.39475116066276E+000, 6.39475116066279E+000
 3.90720076473324E+000,-6.39483246841127E+000, 6.39483246841124E+000
 3.91500986611761E+000,-6.39491251715348E+000, 6.39491251715350E+000
 3.92217139978041E+000,-6.39498483779922E+000, 6.39498483779920E+000
 3.92868536572164E+000,-6.39504972612412E+000, 6.39504972612410E+000
 3.93918022772119E+000,-6.39515250918902E+000, 6.39515250918900E+000
 3.94583922664957E+000,-6.39521661610003E+000, 6.39521661610006E+000
 3.95249822557795E+000,-6.39527987552524E+000, 6.39527987552525E+000
 3.96248672397051E+000,-6.39537320007662E+000, 6.39537320007663E+000
 3.96914572289889E+000,-6.39543438944473E+000, 6.39543438944469E+000
 3.97913422129146E+000,-6.39552466007264E+000, 6.39552466007267E+000
 3.98579322021984E+000,-6.39558384707561E+000, 6.39558384707561E+000
 3.99245221914821E+000,-6.39564225158869E+000, 6.39564225158867E+000
 4.00244071754078E+000,-6.39572841376677E+000, 6.39572841376674E+000
 4.00909971646916E+000,-6.39578490698596E+000, 6.39578490698597E+000
 4.01908821486173E+000,-6.39586824946692E+000, 6.39586824946689E+000
 4.02574721379010E+000,-6.39592289389946E+000, 6.39592289389944E+000
 4.03240621271848E+000,-6.39597681585973E+000, 6.39597681585971E+000
 4.04239471111105E+000,-6.39605636501216E+000, 6.39605636501218E+000
 4.04905371003943E+000,-6.39610852228073E+000, 6.39610852228076E+000
 4.05904220843199E+000,-6.39618546801995E+000, 6.39618546801997E+000
 4.06570120736037E+000,-6.39623591831531E+000, 6.39623591831528E+000
 4.07236020628875E+000,-6.39628570155801E+000, 6.39628570155800E+000
 4.08268165462774E+000,-6.39636156789766E+000, 6.39636156789766E+000
 4.09000655344895E+000,-6.39641446683525E+000, 6.39641446683522E+000
 4.09733145227017E+000,-6.39646659689082E+000, 6.39646659689080E+000
 4.10465635109138E+000,-6.39651796923387E+000, 6.39651796923389E+000
 4.11564369932321E+000,-6.39659363107263E+000, 6.39659363107265E+000
 4.12296859814442E+000,-6.39664315694328E+000, 6.39664315694325E+000
 4.13029349696564E+000,-6.39669196293358E+000, 6.39669196293360E+000
 4.13722099636988E+000,-6.39673746813588E+000, 6.39673746813589E+000
 4.14701614635079E+000,-6.39680074431566E+000, 6.39680074431563E+000
 4.15354624633806E+000,-6.39684224533112E+000, 6.39684224533113E+000
 4.16007634632534E+000,-6.39688320812304E+000, 6.39688320812307E+000
 4.16987149630625E+000,-6.39694365837884E+000, 6.39694365837881E+000
 4.17640159629352E+000,-6.39698330593800E+000, 6.39698330593803E+000
 4.18619674627443E+000,-6.39704181524297E+000, 6.39704181524295E+000
 4.19272684626170E+000,-6.39708018977947E+000, 6.39708018977950E+000
 4.20252199624261E+000,-6.39713682042590E+000, 6.39713682042592E+000
 4.20905209622989E+000,-6.39717396279642E+000, 6.39717396279645E+000
 4.21884724621080E+000,-6.39722877507931E+000, 6.39722877507928E+000
 4.22537734619807E+000,-6.39726472483033E+000, 6.39726472483031E+000
 4.23223395118471E+000,-6.39730197036510E+000, 6.39730197036509E+000
 4.24300861616371E+000,-6.39735947725916E+000, 6.39735947725914E+000
 4.25019172614971E+000,-6.39739713274462E+000, 6.39739713274463E+000
 4.25660358114415E+000,-6.39743029139556E+000, 6.39743029139559E+000
 4.26622136363582E+000,-6.39747923917961E+000, 6.39747923917963E+000
 4.27263321863027E+000,-6.39751135205727E+000, 6.39751135205725E+000
 4.28098918838377E+000,-6.39755258870696E+000, 6.39755258870698E+000
 4.28934515813727E+000,-6.39759314219804E+000, 6.39759314219802E+000
 4.29770112789077E+000,-6.39763302384387E+000, 6.39763302384389E+000
 4.30661416229450E+000,-6.39767483627617E+000, 6.39767483627619E+000
 4.31274187344707E+000,-6.39770315315417E+000, 6.39770315315415E+000
 4.32193344017592E+000,-6.39774498329509E+000, 6.39774498329512E+000
 4.32806115132849E+000,-6.39777244604017E+000, 6.39777244604019E+000
 4.33725271805734E+000,-6.39781301443577E+000, 6.39781301443578E+000
 4.34644428478619E+000,-6.39785284412040E+000, 6.39785284412039E+000
 4.35257199593876E+000,-6.39787899349897E+000, 6.39787899349895E+000
 4.36176356266761E+000,-6.39791762175923E+000, 6.39791762175922E+000
 4.37095512939646E+000,-6.39795554662509E+000, 6.39795554662508E+000
 4.37708284054903E+000,-6.39798044542704E+000, 6.39798044542704E+000
 4.38627440727788E+000,-6.39801722630766E+000, 6.39801722630763E+000
 4.39240211843044E+000,-6.39804137404570E+000, 6.39804137404567E+000
 4.40159368515930E+000,-6.39807704543825E+000, 6.39807704543828E+000
 4.41078525188815E+000,-6.39811206726296E+000, 6.39811206726299E+000
 4.41691296304071E+000,-6.39813506012347E+000, 6.39813506012348E+000
 4.42702368644245E+000,-6.39817238783923E+000, 6.39817238783925E+000
 4.43376416871027E+000,-6.39819685703840E+000, 6.39819685703843E+000
 4.44050465097809E+000,-6.39822099867439E+000, 6.39822099867441E+000
 4.45162644672000E+000,-6.39826012787399E+000, 6.39826012787401E+000
 4.45904097721461E+000,-6.39828573475620E+000, 6.39828573475621E+000
 4.46645550770921E+000,-6.39831096481426E+000, 6.39831096481424E+000
 4.47387003820382E+000,-6.39833582359188E+000, 6.39833582359190E+000
 4.48128456869842E+000,-6.39836031655142E+000, 6.39836031655144E+000
 4.48869909919303E+000,-6.39838444907485E+000, 6.39838444907483E+000
 4.49857447814007E+000,-6.39841604047745E+000, 6.39841604047743E+000
 4.50474259183980E+000,-6.39843545815718E+000, 6.39843545815720E+000
 4.51399476238941E+000,-6.39846413931793E+000, 6.39846413931796E+000
 4.52016287608915E+000,-6.39848296742638E+000, 6.39848296742637E+000
 4.53034026369371E+000,-6.39851353058906E+000, 6.39851353058904E+000
 4.53712518876342E+000,-6.39853356321799E+000, 6.39853356321797E+000
 4.54730257636798E+000,-6.39856310715807E+000, 6.39856310715810E+000
 4.55408750143769E+000,-6.39858247173493E+000, 6.39858247173493E+000
 4.56087242650740E+000,-6.39860157536964E+000, 6.39860157536965E+000
 4.57104981411197E+000,-6.39862974923244E+000, 6.39862974923243E+000
 4.57851323168865E+000,-6.39865004870233E+000, 6.39865004870229E+000
 4.58517886642699E+000,-6.39866792397918E+000, 6.39866792397915E+000
 4.59398064427700E+000,-6.39869116568730E+000, 6.39869116568729E+000
 4.60278242212701E+000,-6.39871400192102E+000, 6.39871400192103E+000
 4.60865027402701E+000,-6.39872900431101E+000, 6.39872900431100E+000
 4.61803883706702E+000,-6.39875264498505E+000, 6.39875264498504E+000
 4.62513893786603E+000,-6.39877023081927E+000, 6.39877023081925E+000
 4.63223903866503E+000,-6.39878756874306E+000, 6.39878756874308E+000
 4.64288918986354E+000,-6.39881311842689E+000, 6.39881311842685E+000
 4.64911538500478E+000,-6.39882780495502E+000, 6.39882780495498E+000
 4.65907729723077E+000,-6.39885092636837E+000, 6.39885092636836E+000
 4.66592611188613E+000,-6.39886655726178E+000, 6.39886655726180E+000
 4.67277492654150E+000,-6.39888197554615E+000, 6.39888197554615E+000
 4.68304814852455E+000,-6.39890471064474E+000, 6.39890471064477E+000
 4.68989696317991E+000,-6.39891960997034E+000, 6.39891960997034E+000
 4.69674577783528E+000,-6.39893430663583E+000, 6.39893430663585E+000
 4.70736144055109E+000,-6.39895669239373E+000, 6.39895669239370E+000
 4.71489513667199E+000,-6.39897229322941E+000, 6.39897229322939E+000
 4.72242883279290E+000,-6.39898766080040E+000, 6.39898766080038E+000
 4.72996252891380E+000,-6.39900279859395E+000, 6.39900279859393E+000
 4.73749622503470E+000,-6.39901771004518E+000, 6.39901771004515E+000
 4.74502992115560E+000,-6.39903239853787E+000, 6.39903239853783E+000
 4.75256361727650E+000,-6.39904686740517E+000, 6.39904686740519E+000
 4.76009731339740E+000,-6.39906111993061E+000, 6.39906111993062E+000
 4.77055923805264E+000,-6.39908055942088E+000, 6.39908055942089E+000
 4.77798382974346E+000,-6.39909411053593E+000, 6.39909411053591E+000
 4.78540842143428E+000,-6.39910746194261E+000, 6.39910746194263E+000
 4.79283301312509E+000,-6.39912061658380E+000, 6.39912061658383E+000
 4.80025760481591E+000,-6.39913357735895E+000, 6.39913357735893E+000
 4.81139449235213E+000,-6.39915266126015E+000, 6.39915266126017E+000
 4.81881908404295E+000,-6.39916514977627E+000, 6.39916514977624E+000
 4.82624367573376E+000,-6.39917745424193E+000, 6.39917745424195E+000
 4.83366826742458E+000,-6.39918957736943E+000, 6.39918957736939E+000
 4.84109285911539E+000,-6.39920152183072E+000, 6.39920152183072E+000
 4.84851745080621E+000,-6.39921329025877E+000, 6.39921329025873E+000
 4.85924684308795E+000,-6.39922999124571E+000, 6.39922999124572E+000
 4.86585644426980E+000,-6.39924010256393E+000, 6.39924010256395E+000
 4.87246604545164E+000,-6.39925008111389E+000, 6.39925008111387E+000
 4.88304140734260E+000,-6.39926577497794E+000, 6.39926577497792E+000
 4.89067549670763E+000,-6.39927689948194E+000, 6.39927689948192E+000
 4.89867311413767E+000,-6.39928837299612E+000, 6.39928837299611E+000
 4.90667073156770E+000,-6.39929966446879E+000, 6.39929966446876E+000
 4.91466834899774E+000,-6.39931077678786E+000, 6.39931077678788E+000
 4.92266596642777E+000,-6.39932171279566E+000, 6.39932171279567E+000
 4.93066358385781E+000,-6.39933247528922E+000, 6.39933247528924E+000
 4.93866120128785E+000,-6.39934306702137E+000, 6.39934306702134E+000
 4.94665881871788E+000,-6.39935349070106E+000, 6.39935349070105E+000
 4.95465643614792E+000,-6.39936374899451E+000, 6.39936374899448E+000
 4.96191122384512E+000,-6.39937291362593E+000, 6.39937291362590E+000
 4.96842318180950E+000,-6.39938102739991E+000, 6.39938102739994E+000
 4.97916791245072E+000,-6.39939418626325E+000, 6.39939418626328E+000
 4.98704738158762E+000,-6.39940365797174E+000, 6.39940365797172E+000
 4.99492685072451E+000,-6.39941298159974E+000, 6.39941298159976E+000
 5.00280631986141E+000,-6.39942215946228E+000, 6.39942215946225E+000
 5.01068578899830E+000,-6.39943119383792E+000, 6.39943119383790E+000
 5.01856525813520E+000,-6.39944008696982E+000, 6.39944008696979E+000
 5.02644472727209E+000,-6.39944884106597E+000, 6.39944884106594E+000
 5.03344468334913E+000,-6.39945650315553E+000, 6.39945650315552E+000
 5.04044463942618E+000,-6.39946405873292E+000, 6.39946405873290E+000
 5.05094457354174E+000,-6.39947519562156E+000, 6.39947519562157E+000
 5.05794452961878E+000,-6.39948249135075E+000, 6.39948249135077E+000
 5.06494448569582E+000,-6.39948968566022E+000, 6.39948968566019E+000
 5.07465375006834E+000,-6.39949949923541E+000, 6.39949949923543E+000
 5.08086303640234E+000,-6.39950567606741E+000, 6.39950567606740E+000
 5.09017696590333E+000,-6.39951479868366E+000, 6.39951479868367E+000
 5.09669671655403E+000,-6.39952108416133E+000, 6.39952108416135E+000
 5.10694203900512E+000,-6.39953079724251E+000, 6.39953079724252E+000
 5.11377225397252E+000,-6.39953716294404E+000, 6.39953716294405E+000
 5.12060246893991E+000,-6.39954344228479E+000, 6.39954344228481E+000
 5.13084779139101E+000,-6.39955270192788E+000, 6.39955270192790E+000
 5.13767800635840E+000,-6.39955877045753E+000, 6.39955877045752E+000
 5.14450822132580E+000,-6.39956475665770E+000, 6.39956475665770E+000
 5.15475354377689E+000,-6.39957358402922E+000, 6.39957358402924E+000
 5.16158375874429E+000,-6.39957936925901E+000, 6.39957936925899E+000
 5.17033733434451E+000,-6.39958666898202E+000, 6.39958666898204E+000
 5.17617305141132E+000,-6.39959146495148E+000, 6.39959146495146E+000
 5.18580198457156E+000,-6.39959925694909E+000, 6.39959925694906E+000
 5.19222127334505E+000,-6.39960436887560E+000, 6.39960436887562E+000
 5.20185020650529E+000,-6.39961191476389E+000, 6.39961191476386E+000
 5.20859045971746E+000,-6.39961711108963E+000, 6.39961711108964E+000
 5.21918228619373E+000,-6.39962513653365E+000, 6.39962513653368E+000
 5.22624350384457E+000,-6.39963039316034E+000, 6.39963039316031E+000
 5.23330472149541E+000,-6.39963557607653E+000, 6.39963557607654E+000
 5.24036593914626E+000,-6.39964068631592E+000, 6.39964068631591E+000
 5.25095776562252E+000,-6.39964821763107E+000, 6.39964821763108E+000
 5.25726718932627E+000,-6.39965262870874E+000, 6.39965262870876E+000
 5.26673132488190E+000,-6.39965914183608E+000, 6.39965914183606E+000
 5.27304074858565E+000,-6.39966341593630E+000, 6.39966341593629E+000
 5.28250488414128E+000,-6.39966972681094E+000, 6.39966972681092E+000
 5.28881430784503E+000,-6.39967386818708E+000, 6.39967386818706E+000
 5.29827844340065E+000,-6.39967998308929E+000, 6.39967998308926E+000
 5.30458786710441E+000,-6.39968399586262E+000, 6.39968399586259E+000
 5.31405200266003E+000,-6.39968992087762E+000, 6.39968992087764E+000
 5.32036142636378E+000,-6.39969380904152E+000, 6.39969380904150E+000
 5.33077197547497E+000,-6.39970011821426E+000, 6.39970011821428E+000
 5.33771234154910E+000,-6.39970425194088E+000, 6.39970425194090E+000
 5.34465270762322E+000,-6.39970832868739E+000, 6.39970832868738E+000
 5.35541027503812E+000,-6.39971453687059E+000, 6.39971453687061E+000
 5.36304467771966E+000,-6.39971886234935E+000, 6.39971886234935E+000
 5.37067908040119E+000,-6.39972312228770E+000, 6.39972312228772E+000
 5.37831348308273E+000,-6.39972731767875E+000, 6.39972731767874E+000
 5.38594788576427E+000,-6.39973144950044E+000, 6.39973144950041E+000
 5.39358228844581E+000,-6.39973551871594E+000, 6.39973551871591E+000
 5.40121669112734E+000,-6.39973952627383E+000, 6.39973952627382E+000
 5.40885109380888E+000,-6.39974347310835E+000, 6.39974347310833E+000
 5.41648549649042E+000,-6.39974736013954E+000, 6.39974736013952E+000
 5.42411989917195E+000,-6.39975118827351E+000, 6.39975118827351E+000
 5.43557150319426E+000,-6.39975682199064E+000, 6.39975682199062E+000
 5.44320590587580E+000,-6.39976050675630E+000, 6.39976050675626E+000
 5.45084030855734E+000,-6.39976413568935E+000, 6.39976413568937E+000
 5.45847471123887E+000,-6.39976770963587E+000, 6.39976770963588E+000
 5.46610911392041E+000,-6.39977122942897E+000, 6.39977122942895E+000
 5.47374351660195E+000,-6.39977469588911E+000, 6.39977469588909E+000
 5.48137791928349E+000,-6.39977810982441E+000, 6.39977810982439E+000
 5.48823441987466E+000,-6.39978113178517E+000, 6.39978113178517E+000
 5.49851917076141E+000,-6.39978558773443E+000, 6.39978558773445E+000
 5.50537567135258E+000,-6.39978850785399E+000, 6.39978850785395E+000
 5.51223217194376E+000,-6.39979138820446E+000, 6.39979138820448E+000
 5.52251692283051E+000,-6.39979563534615E+000, 6.39979563534612E+000
 5.52937342342168E+000,-6.39979841862758E+000, 6.39979841862754E+000
 5.53622992401285E+000,-6.39980116400352E+000, 6.39980116400351E+000
 5.54651467489961E+000,-6.39980521212204E+000, 6.39980521212203E+000
 5.55263157696643E+000,-6.39980758056589E+000, 6.39980758056588E+000
 5.56180693006667E+000,-6.39981107934552E+000, 6.39981107934554E+000
 5.57098228316690E+000,-6.39981451450752E+000, 6.39981451450750E+000
 5.57709918523372E+000,-6.39981676984439E+000, 6.39981676984440E+000
 5.58627453833395E+000,-6.39982010153698E+000, 6.39982010153695E+000
 5.59269728550411E+000,-6.39982239761092E+000, 6.39982239761090E+000
 5.60279017391437E+000,-6.39982594666366E+000, 6.39982594666364E+000
 5.60951876618787E+000,-6.39982827321062E+000, 6.39982827321059E+000
 5.61624735846138E+000,-6.39983056865934E+000, 6.39983056865931E+000
 5.62634024687163E+000,-6.39983395443097E+000, 6.39983395443099E+000
 5.63306883914514E+000,-6.39983617394062E+000, 6.39983617394059E+000
 5.64316172755539E+000,-6.39983944770254E+000, 6.39983944770251E+000
 5.64989031982890E+000,-6.39984159378515E+000, 6.39984159378516E+000
 5.65661891210240E+000,-6.39984371118178E+000, 6.39984371118175E+000
 5.66671180051266E+000,-6.39984683432758E+000, 6.39984683432759E+000
 5.67344039278616E+000,-6.39984888167532E+000, 6.39984888167531E+000
 5.68016898505967E+000,-6.39985090165669E+000, 6.39985090165670E+000
 5.69026187346992E+000,-6.39985388111569E+000, 6.39985388111571E+000
 5.69699046574342E+000,-6.39985583427091E+000, 6.39985583427089E+000
 5.70708335415368E+000,-6.39985871516166E+000, 6.39985871516167E+000
 5.71381194642718E+000,-6.39986060370142E+000, 6.39986060370139E+000
 5.72054053870069E+000,-6.39986246699749E+000, 6.39986246699748E+000
 5.73063342711094E+000,-6.39986521534662E+000, 6.39986521534664E+000
 5.73736201938445E+000,-6.39986701699994E+000, 6.39986701699996E+000
 5.74667499452657E+000,-6.39986947098463E+000, 6.39986947098461E+000
 5.75262367353195E+000,-6.39987101471798E+000, 6.39987101471800E+000
 5.76064293252768E+000,-6.39987306692908E+000, 6.39987306692905E+000
 5.76857895984784E+000,-6.39987506569379E+000, 6.39987506569381E+000
 5.77849131397159E+000,-6.39987751806715E+000, 6.39987751806717E+000
 5.78530605743167E+000,-6.39987917609261E+000, 6.39987917609263E+000
 5.79212080089175E+000,-6.39988081167376E+000, 6.39988081167377E+000
 5.80234291608187E+000,-6.39988322362591E+000, 6.39988322362588E+000
 5.80915765954195E+000,-6.39988480441645E+000, 6.39988480441647E+000
 5.81631314017503E+000,-6.39988644122129E+000, 6.39988644122132E+000
 5.82755746688416E+000,-6.39988896648192E+000, 6.39988896648190E+000
 5.83505368469025E+000,-6.39989061871413E+000, 6.39989061871410E+000
 5.84254990249634E+000,-6.39989224636048E+000, 6.39989224636051E+000
 5.85004612030242E+000,-6.39989384978692E+000, 6.39989384978695E+000
 5.85754233810851E+000,-6.39989542935382E+000, 6.39989542935381E+000
 5.86503855591460E+000,-6.39989698541616E+000, 6.39989698541614E+000
 5.87253477372069E+000,-6.39989851832367E+000, 6.39989851832370E+000
 5.88003099152677E+000,-6.39990002842098E+000, 6.39990002842101E+000
 5.89127531823591E+000,-6.39990225153885E+000, 6.39990225153887E+000
 5.89877153604199E+000,-6.39990370608455E+000, 6.39990370608452E+000
 5.90626775384808E+000,-6.39990513898600E+000, 6.39990513898597E+000
 5.91376397165417E+000,-6.39990655056527E+000, 6.39990655056529E+000
 5.92126018946026E+000,-6.39990794113971E+000, 6.39990794113975E+000
 5.92875640726634E+000,-6.39990931102192E+000, 6.39990931102191E+000
 5.93625262507243E+000,-6.39991066051970E+000, 6.39991066051968E+000
 5.94749695178156E+000,-6.39991264720788E+000, 6.39991264720788E+000
 5.95499316958765E+000,-6.39991394706182E+000, 6.39991394706185E+000
 5.96248938739374E+000,-6.39991522757349E+000, 6.39991522757346E+000
 5.96998560519983E+000,-6.39991648903054E+000, 6.39991648903053E+000
 5.97748182300591E+000,-6.39991773171662E+000, 6.39991773171659E+000
 5.98497804081200E+000,-6.39991895591099E+000, 6.39991895591096E+000
 5.99247425861809E+000,-6.39992016188878E+000, 6.39992016188881E+000
 6.00371858532722E+000,-6.39992193729147E+000, 6.39992193729144E+000
 6.01121480313331E+000,-6.39992309890505E+000, 6.39992309890508E+000
 6.01871102093939E+000,-6.39992424323343E+000, 6.39992424323340E+000
 6.02578960890636E+000,-6.39992530817293E+000, 6.39992530817296E+000
 6.03245056703420E+000,-6.39992629660696E+000, 6.39992629660695E+000
 6.04244200422595E+000,-6.39992775478643E+000, 6.39992775478646E+000
 6.04910296235379E+000,-6.39992871084337E+000, 6.39992871084339E+000
 6.05909439954555E+000,-6.39993012125887E+000, 6.39993012125886E+000
 6.06608840557978E+000,-6.39993109191369E+000, 6.39993109191368E+000
 6.07341545952040E+000,-6.39993209433214E+000, 6.39993209433214E+000
 6.08074251346103E+000,-6.39993308216829E+000, 6.39993308216832E+000
 6.08806956740165E+000,-6.39993405563431E+000, 6.39993405563433E+000
 6.09906014831258E+000,-6.39993548934577E+000, 6.39993548934575E+000
 6.10638720225321E+000,-6.39993642779427E+000, 6.39993642779428E+000
 6.11371425619383E+000,-6.39993735259109E+000, 6.39993735259110E+000
 6.12104131013445E+000,-6.39993826393476E+000, 6.39993826393479E+000
 6.12836836407507E+000,-6.39993916202107E+000, 6.39993916202105E+000
 6.13935894498601E+000,-6.39994048471386E+000, 6.39994048471387E+000
 6.14668599892663E+000,-6.39994135049416E+000, 6.39994135049419E+000
 6.15401305286725E+000,-6.39994220367991E+000, 6.39994220367989E+000
 6.16134010680788E+000,-6.39994304445418E+000, 6.39994304445418E+000
