s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 2.9400000E-001, 2.9245220E-001, 3.4065532E-001,-3.2791230E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2210774E-001, 6.6022955E-009
 2.9600000E-001, 2.9188101E-001, 3.4008227E-001,-3.2804275E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2111709E-001, 6.2192477E-009
 2.9800000E-001, 2.9130870E-001, 3.3950859E-001,-3.2817020E-001, 2.2204460E-016, 1.0000000E+000, 3.8000000E+001, 5.2011905E-001, 5.8587512E-009
 3.0000000E-001, 2.9073528E-001, 3.3893416E-001,-3.2829474E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.1974338E-001, 5.7795978E-009
 3.0200000E-001, 2.8907231E-001, 3.3710427E-001,-9.8798002E-001, 1.1102230E-016, 1.0000000E+000, 4.0000000E+001, 5.3454543E-001, 6.3990663E-009
 3.0400000E-001, 2.8740845E-001, 3.3527360E-001,-9.8831422E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2105155E-001, 6.5668985E-009
 3.0600000E-001, 2.8574370E-001, 3.3344200E-001,-9.8865792E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2021525E-001, 6.2919456E-009
 3.0800000E-001, 2.8407812E-001, 3.3160934E-001,-9.8899881E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.1920287E-001, 5.9527694E-009
 3.1000000E-001, 2.8241172E-001, 3.2977548E-001,-9.8933709E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.1878041E-001, 5.8806848E-009
 3.1200000E-001, 2.8074457E-001, 3.2794027E-001,-9.8967294E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.1825099E-001, 5.7635257E-009
 3.1400000E-001, 2.7907672E-001, 3.2610355E-001,-9.9000659E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.1647900E-001, 5.1540025E-009
 3.1600000E-001, 2.7740824E-001, 3.2426519E-001,-9.9033821E-001, 0.0000000E+000, 1.0000000E+000, 3.8000000E+001, 5.1636819E-001, 5.2041987E-009
 3.1800000E-001, 2.7573919E-001, 3.2242501E-001,-9.9066803E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.1829622E-001, 6.0992788E-009
 3.2000000E-001, 2.7406965E-001, 3.2058286E-001,-9.9099625E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.1980451E-001, 6.9218776E-009
 3.2200000E-001, 2.7239972E-001, 3.1873858E-001,-9.9132308E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2073653E-001, 7.5206131E-009
 3.2400000E-001, 2.7072949E-001, 3.1689198E-001,-9.9164873E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2134201E-001, 7.9668038E-009
 3.2600000E-001, 2.6905906E-001, 3.1504292E-001,-9.9197339E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2176593E-001, 8.3149404E-009
 3.2800000E-001, 2.6738855E-001, 3.1319120E-001,-9.9229728E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2207812E-001, 8.5927223E-009
 3.3000000E-001, 2.6571807E-001, 3.1133666E-001,-9.9262059E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2229122E-001, 8.7992751E-009
 3.3200000E-001, 2.6404775E-001, 3.0947913E-001,-9.9294351E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.1997687E-001, 7.4795223E-009
 3.3400000E-001, 2.6237772E-001, 3.0761841E-001,-9.9326622E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2265716E-001, 9.1316184E-009
 3.3600000E-001, 2.6070813E-001, 3.0575433E-001,-9.9358891E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2285353E-001, 9.2824672E-009
 3.3800000E-001, 2.5903911E-001, 3.0388672E-001,-9.9391174E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2299021E-001, 9.3754119E-009
 3.4000000E-001, 2.5737082E-001, 3.0201540E-001,-9.9423486E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2310800E-001, 9.4371599E-009
 3.4200000E-001, 2.5570342E-001, 3.0014017E-001,-9.9455842E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2321567E-001, 9.4741127E-009
 3.4400000E-001, 2.5403705E-001, 2.9826088E-001,-9.9488253E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2331819E-001, 9.4909178E-009
 3.4600000E-001, 2.5237190E-001, 2.9637734E-001,-9.9520732E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2341919E-001, 9.4920357E-009
 3.4800000E-001, 2.5070812E-001, 2.9448938E-001,-9.9553288E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2352126E-001, 9.4818826E-009
 3.5000000E-001, 2.4904587E-001, 2.9259683E-001,-9.9585928E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2362598E-001, 9.4647846E-009
 3.5200000E-001, 2.4641767E-001, 2.8958463E-001,-1.5825788E+000, 5.5511151E-017, 1.0000000E+000, 4.0000000E+001, 5.2940712E-001, 4.7694819E-009
 3.5400000E-001, 2.4379120E-001, 2.8656829E-001,-1.5830736E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.1854878E-001, 3.4204177E-009
 3.5600000E-001, 2.4116655E-001, 2.8354775E-001,-1.5835782E+000, 1.1102230E-016, 1.0000000E+000, 3.9000000E+001, 5.1860751E-001, 3.3935538E-009
 3.5800000E-001, 2.3854382E-001, 2.8052294E-001,-1.5840812E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.1868179E-001, 3.3756277E-009
 3.6000000E-001, 2.3592311E-001, 2.7749379E-001,-1.5845826E+000, 1.1102230E-016, 1.0000000E+000, 3.9000000E+001, 5.1874323E-001, 3.3610685E-009
 3.6200000E-001, 2.3330450E-001, 2.7446028E-001,-1.5850823E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.1875247E-001, 3.3414378E-009
 3.6400000E-001, 2.3068807E-001, 2.7142236E-001,-1.5855801E+000, 1.1102230E-016, 1.0000000E+000, 3.9000000E+001, 5.1864233E-001, 3.3012489E-009
 3.6600000E-001, 2.2807389E-001, 2.6838003E-001,-1.5860759E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.1826522E-001, 3.2060869E-009
 3.6800000E-001, 2.2546202E-001, 2.6533328E-001,-1.5865696E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.1722414E-001, 2.9705116E-009
 3.7000000E-001, 2.2285250E-001, 2.6228214E-001,-1.5870609E+000, 1.1102230E-016, 1.0000000E+000, 3.9000000E+001, 5.1457131E-001, 2.4428524E-009
 3.7200000E-001, 2.2024536E-001, 2.5922663E-001,-1.5875497E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.1252891E-001, 2.1078184E-009
 3.7400000E-001, 2.1764064E-001, 2.5616679E-001,-1.5880358E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.1595746E-001, 2.7607364E-009
 3.7600000E-001, 2.1503834E-001, 2.5310269E-001,-1.5885190E+000, 1.1102230E-016, 1.0000000E+000, 3.9000000E+001, 5.1809090E-001, 3.2805679E-009
 3.7800000E-001, 2.1243847E-001, 2.5003440E-001,-1.5889991E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.1896412E-001, 3.5485464E-009
 3.8000000E-001, 2.0984100E-001, 2.4696201E-001,-1.5894758E+000, 1.1102230E-016, 1.0000000E+000, 3.9000000E+001, 5.1936141E-001, 3.7060031E-009
 3.8200000E-001, 2.0724592E-001, 2.4388563E-001,-1.5899489E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.1956623E-001, 3.8156878E-009
 3.8400000E-001, 2.0465319E-001, 2.4080538E-001,-1.5904183E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.1968372E-001, 3.9019385E-009
 3.8600000E-001, 2.0206274E-001, 2.3772138E-001,-1.5908836E+000, 1.1102230E-016, 1.0000000E+000, 3.9000000E+001, 5.1975917E-001, 3.9748798E-009
 3.8800000E-001, 1.9947453E-001, 2.3463378E-001,-1.5913448E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.1981478E-001, 4.0389769E-009
 3.9000000E-001, 1.9688848E-001, 2.3154275E-001,-1.5918015E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.1986277E-001, 4.0962887E-009
 3.9200000E-001, 1.9430450E-001, 2.2844844E-001,-1.5922537E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.1991034E-001, 4.1477599E-009
 3.9400000E-001, 1.9172250E-001, 2.2535105E-001,-1.5927010E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.1996194E-001, 4.1938106E-009
 3.9600000E-001, 1.8914236E-001, 2.2225075E-001,-1.5931433E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2002032E-001, 4.2346221E-009
 3.9800000E-001, 1.8656398E-001, 2.1914774E-001,-1.5935805E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2008700E-001, 4.2702506E-009
 4.0000000E-001, 1.8398723E-001, 2.1604224E-001,-1.5940124E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.2016270E-001, 4.3007502E-009
 4.0200000E-001, 1.8068599E-001, 2.1209857E-001,-2.0343680E+000, 5.5511151E-017, 1.0000000E+000, 4.0000000E+001, 5.2483032E-001, 3.5808475E-009
 4.0400000E-001, 1.7738551E-001, 2.0815402E-001,-2.0348811E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2177446E-001, 5.0453004E-009
 4.0600000E-001, 1.7408559E-001, 2.0420889E-001,-2.0353937E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2187139E-001, 5.0635243E-009
 4.0800000E-001, 1.7078600E-001, 2.0026346E-001,-2.0358972E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2197548E-001, 5.0776335E-009
 4.1000000E-001, 1.6748654E-001, 1.9631802E-001,-2.0363914E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.2208485E-001, 5.0882552E-009
 4.1200000E-001, 1.6418699E-001, 1.9237286E-001,-2.0368763E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2219702E-001, 5.0960694E-009
 4.1400000E-001, 1.6088713E-001, 1.8842827E-001,-2.0373517E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.2230898E-001, 5.1018360E-009
 4.1600000E-001, 1.5758673E-001, 1.8448454E-001,-2.0378176E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2241792E-001, 5.1065859E-009
 4.1800000E-001, 1.5428558E-001, 1.8054195E-001,-2.0382739E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2251800E-001, 5.1103487E-009
 4.2000000E-001, 1.5098345E-001, 1.7660079E-001,-2.0387206E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2260735E-001, 5.1147287E-009
 4.2200000E-001, 1.4768012E-001, 1.7266134E-001,-2.0391576E+000, 1.1102230E-016, 1.0000000E+000, 3.9000000E+001, 5.2268129E-001, 5.1201900E-009
 4.2400000E-001, 1.4437536E-001, 1.6872387E-001,-2.0395849E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2273616E-001, 5.1273959E-009
 4.2600000E-001, 1.4106897E-001, 1.6478866E-001,-2.0400024E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.2276877E-001, 5.1368604E-009
 4.2800000E-001, 1.3776072E-001, 1.6085597E-001,-2.0404101E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.2277640E-001, 5.1488189E-009
 4.3000000E-001, 1.3445041E-001, 1.5692606E-001,-2.0408081E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2275662E-001, 5.1630743E-009
 4.3200000E-001, 1.3113782E-001, 1.5299918E-001,-2.0411963E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2270610E-001, 5.1784576E-009
 4.3400000E-001, 1.2782274E-001, 1.4907559E-001,-2.0415747E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.2261651E-001, 5.1912477E-009
 4.3600000E-001, 1.2450498E-001, 1.4515552E-001,-2.0419434E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2245612E-001, 5.1880649E-009
 4.3800000E-001, 1.2118434E-001, 1.4123920E-001,-2.0423024E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2202948E-001, 5.0925232E-009
 4.4000000E-001, 1.1786063E-001, 1.3732685E-001,-2.0426517E+000, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.1851123E-001, 7.6573968E-009
 4.4200000E-001, 1.1453367E-001, 1.3341869E-001,-2.0429914E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.2069561E-001, 4.7533425E-009
 4.4400000E-001, 1.1120327E-001, 1.2951494E-001,-2.0433215E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.2182885E-001, 5.2615801E-009
 4.4600000E-001, 1.0786927E-001, 1.2561578E-001,-2.0436420E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.2094295E-001, 5.0095847E-009
 4.4800000E-001, 1.0453150E-001, 1.2172140E-001,-2.0439531E+000, 1.3877788E-017, 1.0000000E+000, 3.9000000E+001, 5.2177832E-001, 5.4252265E-009
 4.5000000E-001, 1.0118979E-001, 1.1783200E-001,-2.0442549E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2164345E-001, 5.4624653E-009
 4.5200000E-001, 9.7480882E-002, 1.1352990E-001,-2.2645975E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2683275E-001, 8.4221509E-009
 4.5400000E-001, 9.3767207E-002, 1.0923390E-001,-2.2649064E+000, 1.3877788E-017, 1.0000000E+000, 3.9000000E+001, 5.2250391E-001, 6.1069410E-009
 4.5600000E-001, 9.0048606E-002, 1.0494418E-001,-2.2652084E+000, 1.3877788E-017, 1.0000000E+000, 3.9000000E+001, 5.2227441E-001, 6.0937607E-009
 4.5800000E-001, 8.6324930E-002, 1.0066089E-001,-2.2654996E+000, 1.3877788E-017, 1.0000000E+000, 3.9000000E+001, 5.2201671E-001, 6.0612832E-009
 4.6000000E-001, 8.2596040E-002, 9.6384169E-002,-2.2657799E+000, 1.3877788E-017, 1.0000000E+000, 3.9000000E+001, 5.2172622E-001, 6.0070496E-009
 4.6200000E-001, 7.8861801E-002, 9.2114169E-002,-2.2660496E+000, 1.3877788E-017, 1.0000000E+000, 3.9000000E+001, 5.2140173E-001, 5.9306583E-009
 4.6400000E-001, 7.5122088E-002, 8.7851013E-002,-2.2663086E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2104448E-001, 5.8332880E-009
 4.6600000E-001, 7.1376783E-002, 8.3594821E-002,-2.2665573E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.2065800E-001, 5.7174935E-009
 4.6800000E-001, 6.7625776E-002, 7.9345702E-002,-2.2667955E+000, 6.9388939E-018, 1.0000000E+000, 3.9000000E+001, 5.2024648E-001, 5.5863501E-009
 4.7000000E-001, 6.3868963E-002, 7.5103758E-002,-2.2670236E+000, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.1981245E-001, 5.4423591E-009
 4.7200000E-001, 6.0106248E-002, 7.0869081E-002,-2.2672416E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.1935509E-001, 5.2867794E-009
 4.7400000E-001, 5.6337540E-002, 6.6641756E-002,-2.2674496E+000, 1.3877788E-017, 1.0000000E+000, 3.9000000E+001, 5.1886854E-001, 5.1190850E-009
 4.7600000E-001, 5.2562756E-002, 6.2421859E-002,-2.2676478E+000, 3.4694470E-018, 1.0000000E+000, 3.9000000E+001, 5.1834066E-001, 4.9367798E-009
 4.7800000E-001, 4.8781818E-002, 5.8209458E-002,-2.2678363E+000, 1.3877788E-017, 1.0000000E+000, 3.9000000E+001, 5.1775085E-001, 4.7350710E-009
 4.8000000E-001, 4.4994656E-002, 5.4004615E-002,-2.2680153E+000, 6.9388939E-018, 1.0000000E+000, 3.9000000E+001, 5.1706687E-001, 4.5065087E-009
 4.8200000E-001, 4.1201202E-002, 4.9807384E-002,-2.2681849E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.1623765E-001, 4.2399751E-009
 4.8400000E-001, 3.7401398E-002, 4.5617811E-002,-2.2683452E+000, 1.3877788E-017, 1.0000000E+000, 3.9000000E+001, 5.1517478E-001, 3.9177359E-009
 4.8600000E-001, 3.3595186E-002, 4.1435938E-002,-2.2684965E+000, 1.3877788E-017, 1.0000000E+000, 3.9000000E+001, 5.1369235E-001, 3.5054957E-009
 4.8800000E-001, 2.9782519E-002, 3.7261799E-002,-2.2686387E+000, 6.9388939E-018, 1.0000000E+000, 3.9000000E+001, 5.1131957E-001, 2.9300216E-009
 4.9000000E-001, 2.5963350E-002, 3.3095420E-002,-2.2687722E+000, 0.0000000E+000, 1.0000000E+000, 3.9000000E+001, 5.0725479E-001, 2.1493885E-009
 4.9200000E-001, 2.2137638E-002, 2.8936824E-002,-2.2688971E+000, 0.0000000E+000, 1.0000000E+000, 3.9000000E+001, 5.0549076E-001, 1.8797751E-009
 4.9400000E-001, 1.8305349E-002, 2.4786026E-002,-2.2690134E+000, 2.7755576E-017, 1.0000000E+000, 3.9000000E+001, 5.1016621E-001, 2.6982995E-009
 4.9600000E-001, 1.4466449E-002, 2.0643036E-002,-2.2691216E+000, 1.3877788E-017, 1.0000000E+000, 3.9000000E+001, 5.1344747E-001, 3.4758117E-009
 4.9800000E-001, 1.0620913E-002, 1.6507856E-002,-2.2692236E+000, 3.4694470E-018, 1.0000000E+000, 3.9000000E+001, 5.1517050E-001, 3.9773788E-009
 5.0000000E-001, 6.7687184E-003, 1.2380483E-002,-2.2693238E+000, 0.0000000E+000, 1.0000000E+000, 3.9000000E+001, 5.1616977E-001, 4.3124369E-009
