s,m3/s,m3/s,m/s,
Time,"flow_in","flow_out","error","iter"
 2.5083265E+001, 1.0000966E+000, 1.0026433E+000, 8.1125767E-004, 7.0000000E+000
 2.5172804E+001, 1.0000700E+000, 1.0022922E+000, 8.8487230E-004, 7.0000000E+000
 2.5262342E+001, 1.0000344E+000, 1.0016388E+000, 9.2620207E-004, 7.0000000E+000
 2.5351881E+001, 9.9999081E-001, 1.0007434E+000, 9.3911636E-004, 7.0000000E+000
 2.5441420E+001, 9.9994050E-001, 9.9961404E-001, 9.2681653E-004, 8.0000000E+000
 2.5530958E+001, 9.9988765E-001, 9.9841358E-001, 9.2373719E-004, 8.0000000E+000
 2.5620497E+001, 9.9983571E-001, 9.9726022E-001, 8.8053400E-004, 8.0000000E+000
 2.5710035E+001, 9.9978872E-001, 9.9623989E-001, 8.6467241E-004, 8.0000000E+000
 2.5799574E+001, 9.9974837E-001, 9.9541251E-001, 9.8601522E-004, 7.0000000E+000
 2.5889113E+001, 9.9971702E-001, 9.9472310E-001, 9.9211903E-004, 7.0000000E+000
 2.5978651E+001, 9.9969469E-001, 9.9415984E-001, 9.6363699E-004, 7.0000000E+000
 2.6068190E+001, 9.9968226E-001, 9.9367637E-001, 9.4907621E-004, 7.0000000E+000
 2.6157728E+001, 9.9967980E-001, 9.9325287E-001, 9.5339163E-004, 7.0000000E+000
 2.6247267E+001, 9.9968827E-001, 9.9297892E-001, 8.4366569E-004, 8.0000000E+000
 2.6336806E+001, 9.9970712E-001, 9.9287416E-001, 9.1947324E-004, 8.0000000E+000
 2.6426344E+001, 9.9973709E-001, 9.9310474E-001, 9.2419356E-004, 9.0000000E+000
 2.6515883E+001, 9.9977843E-001, 9.9372747E-001, 9.4160350E-004, 9.0000000E+000
 2.6605422E+001, 9.9983058E-001, 9.9479603E-001, 9.3592185E-004, 9.0000000E+000
 2.6694960E+001, 9.9989086E-001, 9.9624168E-001, 9.6162220E-004, 8.0000000E+000
 2.6784499E+001, 9.9995791E-001, 9.9813334E-001, 8.9052047E-004, 8.0000000E+000
 2.6874037E+001, 1.0000282E+000, 1.0003675E+000, 8.6474004E-004, 8.0000000E+000
 2.6963576E+001, 1.0000981E+000, 1.0028553E+000, 9.2733743E-004, 8.0000000E+000
 2.7053115E+001, 1.0001641E+000, 1.0053292E+000, 9.7334720E-004, 8.0000000E+000
 2.7142653E+001, 1.0002218E+000, 1.0074883E+000, 9.3836658E-004, 8.0000000E+000
 2.7232192E+001, 1.0002681E+000, 1.0090420E+000, 9.3833336E-004, 8.0000000E+000
 2.7321730E+001, 1.0002995E+000, 1.0096264E+000, 9.3175839E-004, 9.0000000E+000
 2.7411269E+001, 1.0003154E+000, 1.0092722E+000, 9.3850858E-004, 8.0000000E+000
 2.7500808E+001, 1.0003163E+000, 1.0081433E+000, 8.8591094E-004, 8.0000000E+000
 2.7590346E+001, 1.0003028E+000, 1.0064566E+000, 8.7408733E-004, 8.0000000E+000
 2.7679885E+001, 1.0002771E+000, 1.0045397E+000, 8.1394968E-004, 8.0000000E+000
 2.7769423E+001, 1.0002416E+000, 1.0027849E+000, 7.0374762E-004, 8.0000000E+000
 2.7858962E+001, 1.0002013E+000, 1.0015173E+000, 9.4357574E-004, 7.0000000E+000
 2.7948501E+001, 1.0001584E+000, 1.0009386E+000, 9.7590359E-004, 7.0000000E+000
 2.8038039E+001, 1.0001165E+000, 1.0011434E+000, 9.7673076E-004, 7.0000000E+000
 2.8127578E+001, 1.0000775E+000, 1.0021427E+000, 7.9450968E-004, 8.0000000E+000
 2.8217117E+001, 1.0000435E+000, 1.0037918E+000, 9.3741820E-004, 7.0000000E+000
 2.8306655E+001, 1.0000145E+000, 1.0058708E+000, 9.1461374E-004, 7.0000000E+000
 2.8396194E+001, 9.9999105E-001, 1.0082576E+000, 9.4466463E-004, 7.0000000E+000
 2.8485732E+001, 9.9997340E-001, 1.0109145E+000, 9.8626346E-004, 7.0000000E+000
 2.8575271E+001, 9.9996139E-001, 1.0138366E+000, 8.1169098E-004, 8.0000000E+000
 2.8664810E+001, 9.9995473E-001, 1.0168917E+000, 8.7033704E-004, 8.0000000E+000
 2.8754348E+001, 9.9995264E-001, 1.0199493E+000, 9.6224428E-004, 8.0000000E+000
 2.8843887E+001, 9.9995438E-001, 1.0227948E+000, 9.4196078E-004, 9.0000000E+000
 2.8933425E+001, 9.9996037E-001, 1.0252114E+000, 9.7979900E-004, 9.0000000E+000
 2.9022964E+001, 9.9997139E-001, 1.0269245E+000, 9.6116204E-004, 1.1000000E+001
 2.9112503E+001, 9.9998848E-001, 1.0278756E+000, 9.9468856E-004, 1.1000000E+001
 2.9202041E+001, 1.0000107E+000, 1.0280673E+000, 9.6598733E-004, 1.2000000E+001
 2.9291580E+001, 1.0000349E+000, 1.0277381E+000, 9.7887010E-004, 1.1000000E+001
 2.9381118E+001, 1.0000574E+000, 1.0269665E+000, 9.4196548E-004, 1.1000000E+001
 2.9470657E+001, 1.0000757E+000, 1.0259527E+000, 9.7965299E-004, 9.0000000E+000
 2.9560196E+001, 1.0000883E+000, 1.0245816E+000, 9.5828770E-004, 9.0000000E+000
 2.9649734E+001, 1.0000966E+000, 1.0229280E+000, 9.6774977E-004, 8.0000000E+000
 2.9739273E+001, 1.0001018E+000, 1.0209032E+000, 9.0012685E-004, 8.0000000E+000
 2.9828812E+001, 1.0001059E+000, 1.0185456E+000, 8.5701059E-004, 8.0000000E+000
 2.9918350E+001, 1.0001105E+000, 1.0158467E+000, 9.0099267E-004, 8.0000000E+000
 3.0007889E+001, 1.0001159E+000, 1.0128008E+000, 9.7870916E-004, 8.0000000E+000
 3.0097427E+001, 1.0001217E+000, 1.0094084E+000, 9.1712705E-004, 9.0000000E+000
 3.0186966E+001, 1.0001275E+000, 1.0058762E+000, 9.9857394E-004, 8.0000000E+000
 3.0276505E+001, 1.0001333E+000, 1.0020935E+000, 9.7692137E-004, 9.0000000E+000
 3.0366043E+001, 1.0001396E+000, 9.9798700E-001, 9.8056144E-004, 1.0000000E+001
 3.0455582E+001, 1.0001462E+000, 9.9365024E-001, 9.8522110E-004, 1.0000000E+001
 3.0545120E+001, 1.0001506E+000, 9.8931250E-001, 9.5526004E-004, 1.0000000E+001
 3.0634659E+001, 1.0001497E+000, 9.8519709E-001, 9.4526171E-004, 9.0000000E+000
 3.0724198E+001, 1.0001411E+000, 9.8136144E-001, 9.9950493E-004, 8.0000000E+000
 3.0813736E+001, 1.0001201E+000, 9.7753582E-001, 9.8587304E-004, 1.0000000E+001
 3.0903275E+001, 1.0000856E+000, 9.7390321E-001, 9.7149541E-004, 1.1000000E+001
 3.0992813E+001, 1.0000399E+000, 9.7057366E-001, 9.5841200E-004, 1.2000000E+001
 3.1082352E+001, 9.9998675E-001, 9.6769169E-001, 9.9300249E-004, 1.2000000E+001
 3.1171891E+001, 9.9992862E-001, 9.6540231E-001, 9.6982255E-004, 1.3000000E+001
 3.1261429E+001, 9.9986805E-001, 9.6375805E-001, 9.5188995E-004, 1.3000000E+001
 3.1350968E+001, 9.9980770E-001, 9.6258533E-001, 9.4656941E-004, 1.2000000E+001
 3.1440507E+001, 9.9975000E-001, 9.6158414E-001, 9.6946530E-004, 1.0000000E+001
 3.1530045E+001, 9.9969727E-001, 9.6054392E-001, 9.8561939E-004, 9.0000000E+000
 3.1619584E+001, 9.9965230E-001, 9.5949504E-001, 9.3969153E-004, 1.0000000E+001
 3.1709122E+001, 9.9963053E-001, 9.5996837E-001, 9.9859891E-004, 3.0000000E+001
 3.1798661E+001, 9.9962984E-001, 9.6053530E-001, 9.9960548E-004, 2.0000000E+001
 3.1888200E+001, 9.9963450E-001, 9.5984775E-001, 9.8632600E-004, 8.0000000E+000
 3.1977738E+001, 9.9964387E-001, 9.5914871E-001, 9.7756443E-004, 9.0000000E+000
 3.2067277E+001, 9.9965504E-001, 9.5900195E-001, 9.3077774E-004, 1.0000000E+001
 3.2156815E+001, 9.9966447E-001, 9.5957326E-001, 9.1582632E-004, 1.0000000E+001
 3.2246354E+001, 9.9967130E-001, 9.6079335E-001, 9.8518474E-004, 9.0000000E+000
 3.2335893E+001, 9.9967698E-001, 9.6278459E-001, 9.5167768E-004, 1.0000000E+001
 3.2425431E+001, 9.9968452E-001, 9.6688671E-001, 9.8250427E-004, 1.5000000E+001
 3.2494822E+001, 9.9969661E-001, 9.7366339E-001, 9.8044313E-004, 8.0000000E+000
 3.2571152E+001, 9.9971127E-001, 9.7749260E-001, 9.8554835E-004, 1.0000000E+001
 3.2647481E+001, 9.9973117E-001, 9.7902998E-001, 9.0147716E-004, 8.0000000E+000
 3.2723811E+001, 9.9975369E-001, 9.7946772E-001, 9.9965275E-004, 6.0000000E+000
 3.2800141E+001, 9.9977876E-001, 9.7975234E-001, 8.7972755E-004, 7.0000000E+000
 3.2876470E+001, 9.9980539E-001, 9.8045314E-001, 8.6605715E-004, 8.0000000E+000
 3.2952800E+001, 9.9983206E-001, 9.8169089E-001, 9.6717474E-004, 7.0000000E+000
 3.3036763E+001, 9.9986222E-001, 9.8427338E-001, 9.2382354E-004, 1.0000000E+001
 3.3120725E+001, 9.9989132E-001, 9.8823977E-001, 9.7244873E-004, 9.0000000E+000
 3.3204688E+001, 9.9991765E-001, 9.9361612E-001, 9.6413092E-004, 9.0000000E+000
 3.3288651E+001, 9.9993918E-001, 1.0002588E+000, 9.6161361E-004, 9.0000000E+000
 3.3372613E+001, 9.9995477E-001, 1.0079439E+000, 9.2518482E-004, 9.0000000E+000
 3.3456576E+001, 9.9996519E-001, 1.0164284E+000, 8.5161072E-004, 9.0000000E+000
 3.3529761E+001, 9.9997267E-001, 1.0191252E+000, 9.5331971E-004, 1.2000000E+001
 3.3610264E+001, 9.9998399E-001, 1.0204423E+000, 9.1591781E-004, 8.0000000E+000
 3.3690767E+001, 1.0000079E+000, 1.0218814E+000, 9.6790882E-004, 8.0000000E+000
 3.3771271E+001, 1.0000438E+000, 1.0238226E+000, 9.3559513E-004, 8.0000000E+000
 3.3851774E+001, 1.0000911E+000, 1.0261749E+000, 8.7901889E-004, 8.0000000E+000
 3.3932277E+001, 1.0001466E+000, 1.0288501E+000, 9.9419440E-004, 7.0000000E+000
 3.4012780E+001, 1.0002066E+000, 1.0317925E+000, 9.3508351E-004, 7.0000000E+000
 3.4093284E+001, 1.0002659E+000, 1.0348252E+000, 9.8063332E-004, 7.0000000E+000
 3.4173787E+001, 1.0003189E+000, 1.0376711E+000, 8.8476636E-004, 8.0000000E+000
 3.4254290E+001, 1.0003620E+000, 1.0401490E+000, 9.8014174E-004, 8.0000000E+000
 3.4334793E+001, 1.0003697E+000, 1.0409037E+000, 9.9929763E-004, 2.4000000E+001
 3.4415297E+001, 1.0003695E+000, 1.0417968E+000, 9.9961224E-004, 8.0000000E+000
 3.4495800E+001, 1.0003638E+000, 1.0429015E+000, 9.8600109E-004, 8.0000000E+000
 3.4576303E+001, 1.0003565E+000, 1.0441178E+000, 9.6532985E-004, 7.0000000E+000
 3.4656807E+001, 1.0003497E+000, 1.0453507E+000, 9.9567784E-004, 7.0000000E+000
 3.4737310E+001, 1.0003473E+000, 1.0465562E+000, 9.9916442E-004, 1.0000000E+001
 3.4817813E+001, 1.0003510E+000, 1.0478125E+000, 9.9837304E-004, 1.4000000E+001
 3.4898316E+001, 1.0003568E+000, 1.0492786E+000, 9.9932883E-004, 1.0000000E+001
 3.4978820E+001, 1.0003623E+000, 1.0510779E+000, 9.9816090E-004, 8.0000000E+000
 3.5059323E+001, 1.0003654E+000, 1.0530240E+000, 9.8837767E-004, 8.0000000E+000
 3.5139826E+001, 1.0003652E+000, 1.0550763E+000, 9.8762772E-004, 1.0000000E+001
 3.5220330E+001, 1.0003595E+000, 1.0570384E+000, 9.9659253E-004, 1.1000000E+001
 3.5300833E+001, 1.0003459E+000, 1.0585259E+000, 9.8118073E-004, 1.3000000E+001
 3.5381336E+001, 1.0003227E+000, 1.0593214E+000, 9.8994245E-004, 1.4000000E+001
 3.5461839E+001, 1.0002906E+000, 1.0591895E+000, 9.9334511E-004, 1.5000000E+001
 3.5542343E+001, 1.0002529E+000, 1.0579931E+000, 9.8560057E-004, 1.6000000E+001
 3.5622846E+001, 1.0002143E+000, 1.0558229E+000, 9.9381842E-004, 1.5000000E+001
 3.5703349E+001, 1.0001785E+000, 1.0528247E+000, 9.9675976E-004, 1.4000000E+001
 3.5783853E+001, 1.0001480E+000, 1.0491354E+000, 9.8900541E-004, 1.3000000E+001
 3.5864356E+001, 1.0001237E+000, 1.0448903E+000, 9.7533940E-004, 1.2000000E+001
 3.5944859E+001, 1.0001058E+000, 1.0401949E+000, 9.6327860E-004, 1.1000000E+001
 3.6025362E+001, 1.0000931E+000, 1.0351517E+000, 9.5324385E-004, 1.0000000E+001
 3.6105866E+001, 1.0000844E+000, 1.0298720E+000, 9.8626641E-004, 9.0000000E+000
 3.6186369E+001, 1.0000780E+000, 1.0244113E+000, 8.9933823E-004, 9.0000000E+000
 3.6266872E+001, 1.0000733E+000, 1.0189210E+000, 9.3717574E-004, 8.0000000E+000
 3.6347375E+001, 1.0000686E+000, 1.0134067E+000, 8.4187401E-004, 8.0000000E+000
 3.6427879E+001, 1.0000637E+000, 1.0080337E+000, 8.6285756E-004, 7.0000000E+000
 3.6508382E+001, 1.0000574E+000, 1.0028781E+000, 9.4023911E-004, 6.0000000E+000
 3.6588885E+001, 1.0000491E+000, 9.9787107E-001, 9.1222022E-004, 6.0000000E+000
 3.6669389E+001, 1.0000376E+000, 9.9295902E-001, 8.7978710E-004, 6.0000000E+000
 3.6749892E+001, 1.0000217E+000, 9.8817119E-001, 9.0539121E-004, 7.0000000E+000
 3.6830395E+001, 1.0000018E+000, 9.8361106E-001, 9.9136774E-004, 7.0000000E+000
 3.6910898E+001, 9.9997718E-001, 9.7938836E-001, 9.9071786E-004, 8.0000000E+000
 3.6991402E+001, 9.9994929E-001, 9.7560518E-001, 9.4595954E-004, 9.0000000E+000
 3.7071905E+001, 9.9992024E-001, 9.7229378E-001, 9.7332701E-004, 8.0000000E+000
 3.7152408E+001, 9.9989166E-001, 9.6933954E-001, 9.7730998E-004, 8.0000000E+000
 3.7232912E+001, 9.9986480E-001, 9.6670633E-001, 9.5174456E-004, 8.0000000E+000
 3.7313415E+001, 9.9984062E-001, 9.6441594E-001, 9.1468679E-004, 8.0000000E+000
 3.7393918E+001, 9.9981946E-001, 9.6247245E-001, 8.6661748E-004, 8.0000000E+000
 3.7474421E+001, 9.9980126E-001, 9.6089481E-001, 9.6768224E-004, 7.0000000E+000
 3.7554925E+001, 9.9978476E-001, 9.5952326E-001, 9.3013118E-004, 8.0000000E+000
 3.7635428E+001, 9.9976922E-001, 9.5834215E-001, 9.0051071E-004, 8.0000000E+000
 3.7715931E+001, 9.9975413E-001, 9.5731932E-001, 9.7141205E-004, 7.0000000E+000
 3.7796434E+001, 9.9973868E-001, 9.5636368E-001, 9.4219788E-004, 7.0000000E+000
 3.7876938E+001, 9.9972208E-001, 9.5548534E-001, 8.6337014E-004, 7.0000000E+000
 3.7957441E+001, 9.9970468E-001, 9.5470008E-001, 8.5565631E-004, 7.0000000E+000
 3.8037944E+001, 9.9968627E-001, 9.5400033E-001, 8.8991215E-004, 7.0000000E+000
 3.8118448E+001, 9.9966720E-001, 9.5332439E-001, 9.2273023E-004, 7.0000000E+000
 3.8198951E+001, 9.9964813E-001, 9.5258329E-001, 9.6224252E-004, 8.0000000E+000
 3.8279454E+001, 9.9962965E-001, 9.5165507E-001, 9.9982727E-004, 1.0000000E+001
 3.8359957E+001, 9.9962910E-001, 9.5082407E-001, 9.9991322E-004, 6.8000000E+001
 3.8440461E+001, 9.9963146E-001, 9.4993445E-001, 9.9470216E-004, 8.0000000E+000
 3.8520964E+001, 9.9964018E-001, 9.4937155E-001, 9.7183971E-004, 1.0000000E+001
 3.8601467E+001, 9.9965502E-001, 9.4920634E-001, 9.6654827E-004, 1.1000000E+001
 3.8681971E+001, 9.9967692E-001, 9.4943758E-001, 9.8644078E-004, 1.2000000E+001
 3.8762474E+001, 9.9970642E-001, 9.5009767E-001, 9.8196173E-004, 1.3000000E+001
 3.8842977E+001, 9.9974253E-001, 9.5125825E-001, 9.7192333E-004, 1.3000000E+001
 3.8923480E+001, 9.9978259E-001, 9.5291057E-001, 9.6656202E-004, 1.2000000E+001
 3.9003984E+001, 9.9982381E-001, 9.5493592E-001, 9.9875570E-004, 1.0000000E+001
 3.9084487E+001, 9.9986467E-001, 9.5731931E-001, 9.5146007E-004, 1.1000000E+001
 3.9164990E+001, 9.9990319E-001, 9.5994785E-001, 9.5299828E-004, 1.1000000E+001
 3.9245494E+001, 9.9993815E-001, 9.6273804E-001, 9.5649987E-004, 1.1000000E+001
 3.9325997E+001, 9.9996878E-001, 9.6557974E-001, 9.9602046E-004, 1.0000000E+001
 3.9406500E+001, 9.9999449E-001, 9.6839212E-001, 9.6500385E-004, 1.1000000E+001
 3.9487003E+001, 1.0000147E+000, 9.7107126E-001, 9.7589486E-004, 1.1000000E+001
 3.9567507E+001, 1.0000290E+000, 9.7357590E-001, 9.6680619E-004, 1.1000000E+001
 3.9648010E+001, 1.0000377E+000, 9.7592360E-001, 9.9208845E-004, 1.0000000E+001
 3.9728513E+001, 1.0000412E+000, 9.7824418E-001, 9.4214854E-004, 1.0000000E+001
 3.9809016E+001, 1.0000406E+000, 9.8063788E-001, 9.3651954E-004, 9.0000000E+000
 3.9889520E+001, 1.0000362E+000, 9.8332001E-001, 9.1053123E-004, 1.0000000E+001
 3.9970023E+001, 1.0000296E+000, 9.8644784E-001, 9.3199923E-004, 1.0000000E+001
 4.0050526E+001, 1.0000218E+000, 9.9009150E-001, 9.2588563E-004, 1.0000000E+001
 4.0131030E+001, 1.0000141E+000, 9.9420538E-001, 9.6803161E-004, 9.0000000E+000
 4.0211533E+001, 1.0000077E+000, 9.9874637E-001, 9.1159933E-004, 9.0000000E+000
 4.0292036E+001, 1.0000032E+000, 1.0036920E+000, 9.3305857E-004, 8.0000000E+000
 4.0372539E+001, 1.0000017E+000, 1.0090106E+000, 8.9368149E-004, 8.0000000E+000
 4.0453043E+001, 1.0000033E+000, 1.0145984E+000, 9.8149745E-004, 7.0000000E+000
 4.0533546E+001, 1.0000093E+000, 1.0205767E+000, 9.3667412E-004, 9.0000000E+000
 4.0614049E+001, 1.0000207E+000, 1.0267346E+000, 9.9218621E-004, 9.0000000E+000
 4.0694553E+001, 1.0000383E+000, 1.0328722E+000, 9.9860572E-004, 1.1000000E+001
 4.0775056E+001, 1.0000622E+000, 1.0384877E+000, 9.9471750E-004, 1.3000000E+001
 4.0855559E+001, 1.0000901E+000, 1.0430662E+000, 9.9622256E-004, 1.4000000E+001
 4.0936062E+001, 1.0001181E+000, 1.0464092E+000, 9.9452510E-004, 1.4000000E+001
 4.1016566E+001, 1.0001431E+000, 1.0485742E+000, 9.9712266E-004, 1.3000000E+001
 4.1097069E+001, 1.0001639E+000, 1.0497228E+000, 9.8325795E-004, 1.2000000E+001
 4.1177572E+001, 1.0001807E+000, 1.0500579E+000, 9.8980374E-004, 1.2000000E+001
 4.1258076E+001, 1.0001951E+000, 1.0497795E+000, 9.7772406E-004, 1.2000000E+001
 4.1338579E+001, 1.0002097E+000, 1.0491217E+000, 9.7157960E-004, 1.1000000E+001
 4.1419082E+001, 1.0002264E+000, 1.0483550E+000, 9.6460772E-004, 1.0000000E+001
 4.1499585E+001, 1.0002462E+000, 1.0476910E+000, 9.6805003E-004, 9.0000000E+000
 4.1580089E+001, 1.0002691E+000, 1.0472613E+000, 9.8502628E-004, 8.0000000E+000
 4.1660592E+001, 1.0002946E+000, 1.0470967E+000, 9.5344424E-004, 8.0000000E+000
 4.1741095E+001, 1.0003217E+000, 1.0471639E+000, 9.5062386E-004, 8.0000000E+000
 4.1821598E+001, 1.0003495E+000, 1.0474119E+000, 9.9255136E-004, 8.0000000E+000
 4.1902102E+001, 1.0003709E+000, 1.0469981E+000, 9.9984819E-004, 3.9000000E+001
 4.1982605E+001, 1.0003707E+000, 1.0463189E+000, 9.9992827E-004, 3.6000000E+001
 4.2063108E+001, 1.0003655E+000, 1.0459643E+000, 9.8589046E-004, 7.0000000E+000
 4.2143612E+001, 1.0003533E+000, 1.0457439E+000, 9.5883341E-004, 8.0000000E+000
 4.2224115E+001, 1.0003339E+000, 1.0456594E+000, 9.9860588E-004, 8.0000000E+000
 4.2304618E+001, 1.0003073E+000, 1.0456466E+000, 9.4070791E-004, 9.0000000E+000
 4.2385121E+001, 1.0002746E+000, 1.0456391E+000, 9.1714070E-004, 1.0000000E+001
 4.2465625E+001, 1.0002376E+000, 1.0454072E+000, 9.3741538E-004, 1.1000000E+001
 4.2546128E+001, 1.0001995E+000, 1.0447125E+000, 9.4447029E-004, 1.2000000E+001
 4.2626631E+001, 1.0001634E+000, 1.0433806E+000, 9.6910027E-004, 1.2000000E+001
 4.2707135E+001, 1.0001316E+000, 1.0412976E+000, 9.6228788E-004, 1.2000000E+001
 4.2787638E+001, 1.0001049E+000, 1.0384795E+000, 9.7627831E-004, 1.1000000E+001
 4.2868141E+001, 1.0000838E+000, 1.0349346E+000, 9.3190509E-004, 1.1000000E+001
 4.2948644E+001, 1.0000677E+000, 1.0309119E+000, 9.9933517E-004, 9.0000000E+000
 4.3029148E+001, 1.0000564E+000, 1.0263564E+000, 9.5021612E-004, 9.0000000E+000
 4.3109651E+001, 1.0000496E+000, 1.0213634E+000, 9.2444013E-004, 9.0000000E+000
 4.3190154E+001, 1.0000470E+000, 1.0159128E+000, 8.9715390E-004, 9.0000000E+000
 4.3270657E+001, 1.0000480E+000, 1.0100022E+000, 8.7499677E-004, 9.0000000E+000
 4.3351161E+001, 1.0000514E+000, 1.0036133E+000, 8.8025396E-004, 9.0000000E+000
 4.3431664E+001, 1.0000556E+000, 9.9674099E-001, 8.5210781E-004, 9.0000000E+000
 4.3512167E+001, 1.0000585E+000, 9.8946719E-001, 8.8545803E-004, 9.0000000E+000
 4.3592671E+001, 1.0000578E+000, 9.8189408E-001, 9.4707550E-004, 9.0000000E+000
 4.3673174E+001, 1.0000512E+000, 9.7424147E-001, 9.9762503E-004, 9.0000000E+000
 4.3753677E+001, 1.0000364E+000, 9.6676625E-001, 9.8503344E-004, 1.0000000E+001
 4.3834180E+001, 1.0000113E+000, 9.5968686E-001, 9.9920334E-004, 1.1000000E+001
 4.3914684E+001, 9.9997395E-001, 9.5316909E-001, 9.9584176E-004, 1.3000000E+001
 4.3995187E+001, 9.9992384E-001, 9.4735553E-001, 9.8792388E-004, 1.5000000E+001
 4.4075690E+001, 9.9986385E-001, 9.4234904E-001, 9.9282750E-004, 1.5000000E+001
 4.4156194E+001, 9.9979823E-001, 9.3818821E-001, 9.8412784E-004, 1.4000000E+001
 4.4236697E+001, 9.9973135E-001, 9.3481060E-001, 9.6510319E-004, 1.3000000E+001
 4.4317200E+001, 9.9966651E-001, 9.3213968E-001, 9.7598213E-004, 1.2000000E+001
 4.4397703E+001, 9.9962908E-001, 9.3716631E-001, 9.9977740E-004, 1.5300000E+002
 4.4478207E+001, 9.9962903E-001, 9.4503626E-001, 9.9999765E-004, 1.2800000E+002
 4.4558710E+001, 9.9963115E-001, 9.5237212E-001, 9.9398251E-004, 8.0000000E+000
 4.4639213E+001, 9.9963575E-001, 9.5902699E-001, 9.8176837E-004, 8.0000000E+000
 4.4719717E+001, 9.9964367E-001, 9.6511142E-001, 9.6052486E-004, 9.0000000E+000
 4.4800220E+001, 9.9965452E-001, 9.7105672E-001, 9.7417922E-004, 9.0000000E+000
 4.4880723E+001, 9.9966822E-001, 9.7731044E-001, 9.1047945E-004, 1.0000000E+001
 4.4961226E+001, 9.9968464E-001, 9.8399106E-001, 8.9667145E-004, 1.0000000E+001
 4.5041730E+001, 9.9970461E-001, 9.9095692E-001, 9.4874119E-004, 9.0000000E+000
 4.5122233E+001, 9.9972983E-001, 9.9807825E-001, 8.7641648E-004, 9.0000000E+000
 4.5202736E+001, 9.9976188E-001, 1.0052108E+000, 9.2637773E-004, 8.0000000E+000
 4.5283239E+001, 9.9980234E-001, 1.0123079E+000, 9.2288797E-004, 8.0000000E+000
 4.5363743E+001, 9.9985234E-001, 1.0193483E+000, 9.4710342E-004, 8.0000000E+000
 4.5444246E+001, 9.9991294E-001, 1.0263505E+000, 9.7601020E-004, 8.0000000E+000
 4.5524749E+001, 9.9998432E-001, 1.0332303E+000, 9.0195306E-004, 9.0000000E+000
 4.5605253E+001, 1.0000642E+000, 1.0397172E+000, 9.2659281E-004, 9.0000000E+000
 4.5685756E+001, 1.0001506E+000, 1.0455688E+000, 9.4864695E-004, 9.0000000E+000
 4.5766259E+001, 1.0002402E+000, 1.0505164E+000, 9.6150112E-004, 9.0000000E+000
 4.5846762E+001, 1.0003289E+000, 1.0544132E+000, 9.6600554E-004, 9.0000000E+000
 4.5927266E+001, 1.0003707E+000, 1.0550363E+000, 9.9971369E-004, 1.3700000E+002
 4.6007769E+001, 1.0003707E+000, 1.0526045E+000, 9.9967100E-004, 8.6000000E+001
 4.6088272E+001, 1.0003694E+000, 1.0493263E+000, 9.9577928E-004, 7.0000000E+000
 4.6168776E+001, 1.0003671E+000, 1.0468348E+000, 9.9105777E-004, 9.0000000E+000
 4.6249279E+001, 1.0003644E+000, 1.0455439E+000, 9.8826560E-004, 8.0000000E+000
 4.6329782E+001, 1.0003614E+000, 1.0453648E+000, 9.9708057E-004, 7.0000000E+000
 4.6410285E+001, 1.0003591E+000, 1.0457607E+000, 9.8266195E-004, 7.0000000E+000
 4.6490789E+001, 1.0003564E+000, 1.0462452E+000, 9.6409142E-004, 7.0000000E+000
 4.6571292E+001, 1.0003528E+000, 1.0464408E+000, 9.5599100E-004, 8.0000000E+000
 4.6651795E+001, 1.0003471E+000, 1.0462280E+000, 9.3724473E-004, 8.0000000E+000
 4.6732299E+001, 1.0003387E+000, 1.0455685E+000, 9.7936657E-004, 8.0000000E+000
 4.6812802E+001, 1.0003268E+000, 1.0444756E+000, 9.8481119E-004, 8.0000000E+000
 4.6893305E+001, 1.0003108E+000, 1.0430285E+000, 9.5305376E-004, 8.0000000E+000
 4.6973808E+001, 1.0002905E+000, 1.0413515E+000, 9.1716017E-004, 8.0000000E+000
 4.7054312E+001, 1.0002658E+000, 1.0396300E+000, 8.7068919E-004, 8.0000000E+000
 4.7134815E+001, 1.0002374E+000, 1.0379757E+000, 8.6630861E-004, 8.0000000E+000
 4.7215318E+001, 1.0002059E+000, 1.0363708E+000, 9.1264338E-004, 8.0000000E+000
 4.7295821E+001, 1.0001722E+000, 1.0345986E+000, 8.7962366E-004, 9.0000000E+000
 4.7376325E+001, 1.0001380E+000, 1.0324992E+000, 9.6438991E-004, 9.0000000E+000
 4.7456828E+001, 1.0001052E+000, 1.0298235E+000, 9.3794405E-004, 1.0000000E+001
 4.7537331E+001, 1.0000760E+000, 1.0265600E+000, 9.2599947E-004, 1.0000000E+001
 4.7617835E+001, 1.0000510E+000, 1.0228730E+000, 9.8856882E-004, 9.0000000E+000
 4.7698338E+001, 1.0000307E+000, 1.0187621E+000, 9.5701070E-004, 9.0000000E+000
 4.7778841E+001, 1.0000147E+000, 1.0143482E+000, 9.9410493E-004, 8.0000000E+000
 4.7859344E+001, 1.0000021E+000, 1.0096215E+000, 9.6092369E-004, 8.0000000E+000
 4.7939848E+001, 9.9999158E-001, 1.0046621E+000, 8.7986330E-004, 8.0000000E+000
 4.8020351E+001, 9.9998153E-001, 9.9963069E-001, 9.6642975E-004, 7.0000000E+000
 4.8100854E+001, 9.9997030E-001, 9.9464234E-001, 9.9860633E-004, 7.0000000E+000
 4.8181358E+001, 9.9995603E-001, 9.8976832E-001, 8.6350449E-004, 8.0000000E+000
